plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling Plant,"Sandvik, Inc., FL",1,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",2,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",3,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",4,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",5,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",6,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",7,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",8,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",9,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",10,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",11,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",12,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",13,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",14,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",15,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",16,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",17,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",18,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",19,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",20,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",21,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",22,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",23,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",24,Other waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",25,Other waste,213.427897,0.0,213.427897,0.0
PV Recycling Plant,"Sandvik, Inc., FL",26,Other waste,213.427897,0.0,213.427897,0.0
PV Recycling Plant,"Sandvik, Inc., FL",1,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",2,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",3,Glass (CdTe),0.0,0.0,0.0,0.0
