plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",1,34.0,-90.0,1.0395480423e8,1.719167338e7,1.719167338e7,0.0,16.54,3.41720000914e9,8.6995493319e8,0.0,8.147193117e7,1.3751662148666e11,0.0,1.3846804835102e11
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",2,34.0,-90.0,1.0395480423e8,4.97478019e6,4.97478019e6,0.0,4.79,9.8884026733e8,0.0,0.0,8.147193117e7,3.979339002361e10,0.0,3.987486195478e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",3,34.0,-90.0,1.0395480423e8,4.16508703e6,4.16508703e6,0.0,4.01,8.2789703592e8,0.0,0.0,8.147193117e7,3.331663438294e10,0.0,3.339810631411e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",4,34.0,-90.0,1.0395480423e8,4.12500422e6,4.12500422e6,0.0,3.97,8.1992974985e8,0.0,0.0,8.147193117e7,3.299601098988e10,0.0,3.307748292105e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",5,34.0,-90.0,1.0395480423e8,5.39572805e6,5.39572805e6,0.0,5.19,1.07251234598e9,0.0,0.0,8.147193117e7,4.316056242754e10,0.0,4.324203435871e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",6,34.0,-90.0,1.0395480423e8,5.33101721e6,5.33101721e6,0.0,5.13,1.05964973013e9,0.0,0.0,8.147193117e7,4.264293879674e10,0.0,4.272441072791e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",7,34.0,-90.0,1.0395480423e8,3.17255054e6,3.17255054e6,0.0,3.05,6.3060991783e8,0.0,0.0,8.147193117e7,2.537731041301e10,0.0,2.545878234418e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",8,34.0,-90.0,1.0395480423e8,3.14444609e6,3.14444609e6,0.0,3.02,6.2502357739e8,0.0,0.0,8.147193117e7,2.515250218961e10,0.0,2.523397412078e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",9,34.0,-90.0,1.0395480423e8,6.40038378e6,6.40038378e6,0.0,6.16,1.27220841426e9,0.0,0.0,8.147193117e7,5.119682854018e10,0.0,5.127830047135e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",10,34.0,-90.0,1.0395480423e8,6.36885268e6,6.36885268e6,0.0,6.13,1.26594095622e9,0.0,0.0,8.147193117e7,5.094461045177e10,0.0,5.102608238294e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",11,34.0,-90.0,1.0395480423e8,5.65920654e6,5.65920654e6,0.0,5.44,1.12488413445e9,0.0,0.0,8.147193117e7,4.526813336043e10,0.0,4.53496052916e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",12,34.0,-90.0,1.0395480423e8,5.63694974e6,5.63694974e6,0.0,5.42,1.12046013763e9,0.0,0.0,8.147193117e7,4.509010073319e10,0.0,4.517157266436e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",13,34.0,-90.0,1.0395480423e8,3.74849788e6,3.74849788e6,0.0,3.61,7.450913415e8,0.0,0.0,8.147193117e7,2.998432743396e10,0.0,3.006579936513e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",14,34.0,-90.0,1.0395480423e8,3.73534739e6,3.73534739e6,0.0,3.59,7.4247741118e8,0.0,0.0,8.147193117e7,2.987913638156e10,0.0,2.996060831273e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",15,34.0,-90.0,1.0395480423e8,843898.05,843898.05,0.0,0.81,1.6774215932e8,0.0,0.0,8.147193117e7,6.75036139803e9,0.0,6.8318333292e9
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",16,34.0,-90.0,1.0395480423e8,841225.98,841225.98,0.0,0.81,1.6721103111e8,0.0,0.0,8.147193117e7,6.7289874788e9,0.0,6.81045940997e9
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",17,34.0,-90.0,1.0395480423e8,2.27251093e6,2.27251093e6,0.0,2.19,4.5170846434e8,0.0,0.0,8.147193117e7,1.817787128252e10,0.0,1.825934321369e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",18,34.0,-90.0,1.0395480423e8,2.2659543e6,2.2659543e6,0.0,2.18,4.504051975e8,0.0,0.0,8.147193117e7,1.812542458587e10,0.0,1.820689651704e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",19,34.0,-90.0,1.0395480423e8,2.71570264e6,2.71570264e6,0.0,2.61,5.3980196591e8,0.0,0.0,8.147193117e7,2.172297273338e10,0.0,2.180444466455e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",20,34.0,-90.0,1.0395480423e8,2.70850627e6,2.70850627e6,0.0,2.61,5.3837153798e8,0.0,0.0,8.147193117e7,2.166540875836e10,0.0,2.174688068953e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",21,34.0,-90.0,1.0395480423e8,4.38729421e6,4.38729421e6,0.0,4.22,8.7206530136e8,0.0,0.0,8.147193117e7,3.509407516019e10,0.0,3.517554709136e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",22,34.0,-90.0,1.0395480423e8,4.37654484e6,4.37654484e6,0.0,4.21,8.6992864121e8,0.0,0.0,8.147193117e7,3.500809064563e10,0.0,3.50895625768e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",23,34.0,-90.0,1.0395480423e8,2.58656768e6,2.58656768e6,0.0,2.49,5.1413372624e8,0.0,0.0,8.147193117e7,2.069001897336e10,0.0,2.077149090453e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",24,34.0,-90.0,1.0395480423e8,2.58067461e6,2.58067461e6,0.0,2.48,5.1296235655e8,0.0,0.0,8.147193117e7,2.064288014548e10,0.0,2.072435207665e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",25,34.0,-90.0,1.0395480423e8,4.22602033e6,4.22602033e6,0.0,4.07,8.4000878827e8,0.0,0.0,8.147193117e7,3.38040414001e10,0.0,3.388551333127e10
PV Manufacturing Plant,"Bain Mfg. Co., Inc., MS",26,34.0,-90.0,1.0395480423e8,4.21702285e6,4.21702285e6,0.0,4.06,8.3822035185e8,0.0,0.0,8.147193117e7,3.373207027389e10,0.0,3.381354220506e10
