plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"Helen Of Troy L. P., TX",1,32.0,-107.0,14000.0,2.53,2.53,0.0,0.02,2.22,8.95261183e6,0.0,242468.09,884.48,0.0,9.1959644e6
PV Recycling Plant,"Helen Of Troy L. P., TX",2,32.0,-107.0,14000.0,1.76,1.76,0.0,0.01,1.54,0.0,0.0,242468.09,614.98,0.0,243083.07
PV Recycling Plant,"Helen Of Troy L. P., TX",3,32.0,-107.0,14000.0,2.76,2.76,0.0,0.02,2.42,0.0,0.0,242468.09,962.84,0.0,243430.93
PV Recycling Plant,"Helen Of Troy L. P., TX",4,32.0,-107.0,14000.0,4.2,4.2,0.0,0.03,3.68,0.0,0.0,242468.09,1465.78,0.0,243933.87
PV Recycling Plant,"Helen Of Troy L. P., TX",5,32.0,-107.0,14000.0,6.23,6.23,0.0,0.04,5.46,0.0,0.0,242468.09,2174.59,0.0,244642.68
PV Recycling Plant,"Helen Of Troy L. P., TX",6,32.0,-107.0,14000.0,0.0,9.02,9.02,0.0,7.9,0.0,0.0,242468.09,0.0,0.0,242468.09
PV Recycling Plant,"Helen Of Troy L. P., TX",7,32.0,-107.0,14000.0,0.0,12.78,21.8,0.0,11.19,0.0,0.0,242468.09,0.0,0.0,242468.09
PV Recycling Plant,"Helen Of Troy L. P., TX",8,32.0,-107.0,14000.0,0.0,31.65,53.45,0.0,27.72,0.0,0.0,242468.09,0.0,0.0,242468.09
PV Recycling Plant,"Helen Of Troy L. P., TX",9,32.0,-107.0,14000.0,0.0,22.79,76.23,0.0,19.96,0.0,0.0,242468.09,0.0,0.0,242468.09
PV Recycling Plant,"Helen Of Troy L. P., TX",10,32.0,-107.0,14000.0,0.0,56.72,132.95,0.0,49.68,0.0,0.0,242468.09,0.0,0.0,242468.09
