plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling Plant,"Helen Of Troy L. P., TX",1,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",2,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",3,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",4,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",5,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",6,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",7,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",8,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",9,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",10,Copper (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",11,Copper (CdTe),0.11,0.0,0.11,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",12,Copper (CdTe),0.03,0.0,0.03,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",13,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",14,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",15,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",16,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",17,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",18,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",19,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",20,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",21,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",22,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",23,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",24,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",25,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",26,Copper (CdTe),8.0,0.0,8.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",1,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",2,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",3,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",4,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",5,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",6,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",7,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",8,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",9,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",10,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",11,Tellurium (CdTe),0.01,0.0,0.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",12,Tellurium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",13,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",14,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",15,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",16,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",17,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",18,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",19,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",20,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",21,Tellurium (CdTe),1.01,0.0,1.01,0.0
PV Recycling Plant,"Helen Of Troy L. P., TX",22,Tellurium (CdTe),1.01,0.0,1.01,0.0
