,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27
10,McLean County,37.49153121,-87.22032662,5.251946195791315e-07,1.093460649485221e-06,2.1400815091444515e-06,3.965383405373332e-06,7.001313011515082e-06,1.1846439424694131e-05,1.9303328552712747e-05,3.041559220814576e-05,4.649989483354279e-05,6.916527220068969e-05,0.0001003083593338,0.0001420693018567,0.0001967313675625,0.0002665519806006,0.0005555427205497,0.0010903329052697,0.0009308893292323,0.0012669409325117,0.0047967263186678,0.000467212840419,0.0006428000614019,0.0009209634160747,0.0013843819460899,0.002178341850875,0.0035490320820183,0.0058995366647296,0.0098691794649809
11,Jessamine County,37.83050346,-84.51931615,3.751352796328747e-06,8.150769977040789e-06,1.6401499458908596e-05,3.096935153084388e-05,5.5443602646857226e-05,9.489488612079774e-05,0.0001563236738808,0.0002492263874033,0.0003863028966272,0.0005843142828912,0.0008650724727216,0.0012565035715025,0.0017936777281607,0.002519650795107,0.0036906892409143,0.0053922150462199,0.0175776306495511,0.0249154941079979,0.0321292652166154,0.0086301955228502,0.0120369914369264,0.0165587350111834,0.022480609845576,0.0301393070518794,0.0399252409363895,0.0522772100894732,0.0676617585190228
12,state,33.03174695,-116.7176058,0.0063592385798693,0.0095701871732446,0.0140038778227801,0.0199698580943849,0.0277944366321953,0.0377904580674973,0.0502119610896394,0.0651945190599334,0.082687848567674,0.1023960800347889,0.1237514063830384,0.6402170258912661,0.0978877787709868,0.1160111189411526,0.3300886079332555,0.8108921488144232,0.3256508307209743,0.4593577901830883,0.3653965158798022,0.0927494557495568,0.1205920924660964,0.1541856462760626,0.1939616262111925,0.2402864567402337,0.293542783992741,0.3542304091324041,0.422998638312399
13,Knott County,37.37099172,-82.8503912,1.941297798203176e-07,4.093434492425525e-07,8.104582783754758e-07,1.5170330405338972e-06,2.702161578600697e-06,4.607044572104159e-06,7.556685848250885e-06,1.1975682124186149e-05,1.840227297482325e-05,2.7497605822637937e-05,4.00454558278058e-05,5.693541390587399e-05,7.912001860921947e-05,0.0001075340637789,0.0002175008181544,0.0004187383750837,0.0003181993926423,0.0004237147232068,0.0021147444286135,0.0001680413240769,0.0001998898576331,0.0002317998667461,0.0002627383951268,0.0002932859858567,0.0003276095642022,0.0003762696259105,0.000459782593471
14,Cuyahoga County,41.28166353,-81.83937601,0.0001827882245608,0.000291254183227,0.0004494982495767,0.0006742491656698,0.0009854908621271,0.0014060917854479,0.0019608410122325,0.0026747086155623,0.0035702224722831,0.0046640388063986,0.0059631072212577,0.0075993565738639,0.0220959425183131,0.0212061512034734,0.020889719179844,0.0501427965801822,0.0179601912501277,0.0248502853410633,0.0533496689214181,0.0068396666131792,0.0085016331619975,0.0103412369234478,0.012310074039999,0.0143540323562242,0.0164336403574069,0.0185511551007159,0.0207755145583254
15,Delaware County,40.17734323,-82.81856565,0.001072722161978,0.001627024835872,0.0023948489448017,0.0034296398882043,0.0047870416870527,0.0065192701164851,0.0086666139343998,0.0112460013432116,0.0142375175840015,0.0175713269250988,0.0211195079631244,0.0845384752969284,0.0442057375273627,0.0416827750831242,0.0424767097257193,0.1075714419443213,0.0216302553287249,0.0306208259907023,0.0415261173964365,0.0165259103527936,0.0225052542884302,0.0301519836014871,0.0397535900073735,0.0515821010428263,0.0658576330870308,0.082691334541602,0.1019994169641886
16,Greene County,39.78941957,-83.9413805,0.000136228943658,0.0002086848240969,0.000310354367506,0.0004493133298011,0.0006344505714253,0.000874877227529,0.0011789587948609,0.001552934617228,0.0019991942222957,0.0025144607089507,0.0030883765152607,0.0102901471710868,0.0072213626114574,0.0070058630558584,0.009266038582333,0.0234470058001805,0.0032351689472941,0.0044342051364762,0.0085055073455667,0.0032427800572135,0.0040898892916139,0.0050562105868846,0.0061313127338826,0.0073061697581245,0.0085868727469643,0.0100167380321268,0.0117062204855955
17,Clermont County,39.20877458,-84.23150769,6.057938551783819e-05,9.896675748720786e-05,0.0001578347712408,0.0002467057272488,0.0003788505402079,0.0005723824930652,0.0008515494823929,0.0012482468774523,0.0018037832428922,0.002570957498582,0.003616550581972,0.0050243817689619,0.0108978893493568,0.0125348029952503,0.0183383365503621,0.0378527588720812,0.0195959299199368,0.0270227652343513,0.0368493655691414,0.0427759818242602,0.0557604120184127,0.0714175011634782,0.089905199675772,0.1113198502968734,0.1357369237995267,0.1632846770943392,0.1942250796036818
18,Allegheny County,40.37731547,-79.86635294,0.0003871245690452,0.0006122725835697,0.0009371497944584,0.0013929778281225,0.0020158536068431,0.0028453913305752,0.0039220637833936,0.0052829008953068,0.006955394360413,0.0089498938169979,0.011251519850503,0.0158297215130957,0.0422131236665273,0.0395980078864049,0.0418542087053447,0.1075784013140545,0.0162371141653903,0.0227546693582349,0.0279270355122981,0.0086326947040184,0.0112208043291607,0.0143382238118487,0.0180205728607251,0.0222957017801951,0.0271920251903635,0.0327504966761013,0.0390332176109666
19,Upshur County,38.8763551,-80.19443111,4.695021518123225e-05,8.729684810195115e-05,0.0001538918425282,0.0002593024531594,0.0004202348202298,0.0006582556684559,0.0010003966864919,0.0014794719732766,0.0021338449576639,0.0030062613740204,0.0041412327691599,0.0055803480666116,0.0073548852891219,0.0094753209332347,0.0433923076138676,0.1129482521437431,0.0163769723645773,0.0230953936788244,0.0170019340897622,0.0030519165898669,0.0038981095136865,0.0049201208054287,0.0061604078771162,0.0076945616258994,0.0096581090727185,0.0122847120388606,0.0159554109966262
20,Boone County,38.05258266,-81.7519919,4.963436125469629e-06,9.182295810282535e-06,1.6104197637551117e-05,2.6995325357524364e-05,4.3524747132297136e-05,6.782884702347126e-05,0.0001025623191411,0.0001509197300947,0.0002166027887173,0.0003036970509912,0.0004164096510925,0.0005586113077359,0.0007331301821618,0.0009407768293441,0.0045948698719691,0.0121134938807272,0.0011567681800387,0.0016515605872939,0.0010553446719502,0.0003287814907488,0.00050444822015,0.0007748787091098,0.0011921022544128,0.0018361230015667,0.002828518427048,0.0043514298000582,0.0066734611465117
21,Wythe County,37.06277512,-80.92007066,5.078647613397439e-06,9.673137803380484e-06,1.7475650163492354e-05,3.017244515182477e-05,5.008048222738813e-05,8.02916905662671e-05,0.0001248238757813,0.0001887682077707,0.0002784141299187,0.0004013184761312,0.0005662675934309,0.0007830625973725,0.0010620459714274,0.001413296278495,0.0049431181099037,0.0120426274171449,0.003760819184559,0.0052630049434068,0.010498010370137,0.0022704719642548,0.0030606234971378,0.0040762626750431,0.005370254268739,0.007009655309814,0.009082001642792,0.0117027201377679,0.0150215769780462
22,Clinton County,41.3405889,-78.01141702,5.21897619421553e-05,8.378671044854335e-05,0.0001302325945381,0.0001966247953311,0.0002890781340334,0.0004146316353891,0.0005809848325748,0.0007960049251198,0.0010669591036715,0.0013994650826395,0.0017962242893523,0.0028264754864636,0.0054790680246309,0.0054515237236407,0.010364745234886,0.0270852878668377,0.0024347517539644,0.0033916918096416,0.0054751561403355,0.0010152079355483,0.0012870344968943,0.0016004374064544,0.0019526291701823,0.0023395084539255,0.0027575731445794,0.0032065352887079,0.0036915317721871
23,Lander County,39.59882101,-116.7842291,0.0004331907910673,0.0006919762948559,0.0010749453969122,0.0016298361051041,0.0024180044633081,0.0035161041663099,0.0050169901748328,0.0070294919628403,0.0096768593772995,0.0130940607202181,0.017424741809293,0.0246974554868189,0.0588709950624656,0.0606742727000668,0.0579765666500174,0.1167235070865398,0.0885331311738079,0.1213005520974316,0.214376223930032,0.0883956083745414,0.1106675815901085,0.135400339614838,0.1617353691761039,0.1884841994117969,0.2142929175405697,0.2379305298514716,0.2586361649996602
24,Franklin County,39.90665131,-77.895377,4.788662244929905e-05,7.582027102319464e-05,0.0001164090648956,0.0001738020585311,0.0002528893837696,0.0003591787452892,0.0004985238426482,0.0006766637523205,0.0008985503359615,0.0011674811482709,0.0014841200185161,0.0032494858462854,0.0038042390303246,0.0038531869806134,0.0086371075181695,0.0227814040111094,0.0016156078078568,0.0022703235504979,0.0022878115376768,0.0005184965615221,0.0006653524038665,0.0008385804523601,0.0010385161643402,0.001264940591576,0.0015178241575966,0.0017983465673775,0.0021096836266341
25,Allegany County,39.55126096,-79.01946377,0.0003398948817164,0.000564732240836,0.0009071725688899,0.0014137707606396,0.0021433380516057,0.0031677886381073,0.0045719363705562,0.0064516644925118,0.0089098209794166,0.0120492281301546,0.0159623995034,0.0207179570465923,0.0447934683843482,0.0474100168275034,0.102065505440488,0.2561200687349679,0.0926378749776638,0.13106309558529,0.0447613759525425,0.0137277261358634,0.0169330289080572,0.0203542203375017,0.0237981787061741,0.0270144210676568,0.029727596474219,0.0316925129735168,0.0327604240050563
26,Centre County,40.92107394,-77.39607808,0.0018805574070891,0.0029068988756375,0.0043516069931854,0.006329092954715,0.0089638476583252,0.0123810170856231,0.0166909528479603,0.0219668397528646,0.0282159478894301,0.0353478192944808,0.0431469005950405,0.0858261923854904,0.1689840551820066,0.1521414840703785,0.0537576751652999,0.1227986648742016,0.0664811997673818,0.0928626032529296,0.128800748222096,0.0426140259809555,0.0552167439163649,0.0703055740836711,0.0879996792048176,0.108365156060495,0.1314578562341861,0.1573880766298553,0.1863733359799284
27,Anne Arundel County,39.07725918,-76.76367486,0.0012789409355016,0.0021715278435908,0.0036253642904172,0.0059589441297867,0.0096388541203442,0.0153263438438008,0.0239299522017908,0.0366626766821364,0.0551013307765899,0.081244651587839,0.1175651543526487,0.1754338008372484,0.2991149489242648,0.3718696664406051,0.5564836303831827,1.018814972213422,1.0628148966291615,1.457091174341613,1.4112008658598605,1.252935053365697,1.558052480338999,1.8893785057910413,2.230258738736857,2.5578489732351946,2.845431737471416,3.06690219682681,3.2027121241725927
28,Accomack County,37.81184868,-75.60492375,2.125974840571855e-05,4.4690901150249786e-05,8.709955911941884e-05,0.0001595255443532,0.0002773873791908,0.0004615031197028,0.0007391315898885,0.0011449224317914,0.0017215838732596,0.0025199607439609,0.0035980571565712,0.0050183443807393,0.0068424944731472,0.0091225472395066,0.011983122147146,0.0154240327655667,0.105956474754976,0.1505970203552727,0.0286619243584837,0.002300020899439,0.0027150204250162,0.0030987143833864,0.0034043462480178,0.0035816027879127,0.0035874528980908,0.0034002383380046,0.0030326823207681
29,Kent County,39.04284209,-75.53282965,0.0005063310973238,0.0007945994288321,0.0012073849020721,0.0017822793735445,0.0025620584955954,0.0035926118081177,0.0049191588855118,0.0065803599431896,0.0086002289018192,0.0109783934966068,0.0136802807911984,0.0209937815940289,0.0529817297861395,0.0489436982635807,0.0333549214616103,0.0807251646929402,0.0409772481214809,0.0577861800301593,0.0411871952195677,0.0073390301423212,0.0092195406574162,0.0113442519241407,0.0136724367424633,0.0161521561918472,0.018737590376319,0.0214139174262529,0.0242222125171137
30,Mercer County,40.24746962,-74.6629847,0.0123640591499658,0.0194368861478739,0.0295865674655383,0.043752133712314,0.0630068728447007,0.0885094865575741,0.1214133390498058,0.1627237654061075,0.2131002552747682,0.2726151075675725,0.3405042783024581,0.5461490943514741,1.258181639469379,1.1719849081967195,1.0556888738582335,2.663712493461356,0.7426115540363,1.0442752743076482,0.8429695755311986,0.152955597853611,0.1882807030845401,0.2259967746404607,0.2641378179767769,0.3002603096560224,0.3318485031185093,0.3569284970580179,0.3747263308383453
31,Madison County,43.01255158,-75.57684419,0.0015436095927908,0.0025520878011212,0.0040923414249903,0.0063822430718697,0.0097015083351945,0.0143983259196002,0.0208921812835594,0.0296707282590419,0.0412783875530758,0.0562945674143882,0.0753001664201671,0.1138288800967536,0.1984445242634716,0.2167898567464071,0.4245158387139712,1.0091096046924648,0.5362789624429148,0.7534297076276949,0.7612500993228433,0.1353374446528553,0.1716354442391896,0.2137072956434328,0.2614133536767968,0.3146064921062528,0.3734809505175133,0.4390418311275412,0.5135344168240035
32,Suffolk County,40.80291312,-73.25855327,0.0010688514329893,0.0016751029944476,0.0025505679507971,0.0037838050093176,0.0054802914608766,0.0077604255401864,0.0107546058438013,0.0145947249777063,0.0194019836290806,0.0252720454085269,0.0322602005619837,0.0735863748135845,0.089601461370346,0.0902200929590762,0.106636501069789,0.2436211409547945,0.1718474484344522,0.2411222344440102,0.2431283482753424,0.044714373638634,0.0558139113762537,0.068139413448624,0.0813226680535281,0.0948896079006332,0.1083599758109303,0.1213930403445142,0.133931277324673
33,Orange County,44.03042544,-72.66603564,0.0003150849048114,0.0005310860009804,0.0008652747248916,0.0013670364288185,0.0020998017237886,0.003142530979839,0.0045902850542109,0.0065532844365879,0.0091537264498535,0.012519555841848,0.0167744184485664,0.0228931754754384,0.0428655547722013,0.0471769040204642,0.1100743877576626,0.2713139309904699,0.1256069650450474,0.1775805409311733,0.0918028539009616,0.0129637747264799,0.0158403145824015,0.0188550077520808,0.021827879232897,0.024544731652764,0.0267969582552821,0.0284386221631393,0.0294444191429985
34,Clark County,36.23284216,-115.0174041,0.0070286866475288,0.0110104311591869,0.0167608039647419,0.0248568443816866,0.0359806169302853,0.0509032167240553,0.0704492073146043,0.0954371723070087,0.1265955638185759,0.1644597218140523,0.2092654811578513,0.5505968364791112,0.4822523427493937,0.5007326102642553,0.8582078264452436,2.078749893337265,1.28212916813198,1.8189906550038295,0.4944859921382445,0.1220568428594322,0.1536797792574523,0.1893997550936029,0.2283853881422847,0.2694519866547984,0.3112617119455465,0.3526409460232857,0.3929077329381855
35,Grafton County,43.71401219,-71.56225601,2.0321062752849972e-05,4.058970777896298e-05,7.63244209985955e-05,0.0001363115562588,0.0002328553293103,0.0003826368671662,0.0006076059149134,0.000935818201644,0.0014020696177558,0.00204808976816,0.0029219406721413,0.0040761295095999,0.0055638146652195,0.0074324214502005,0.0168787906739888,0.0347981230961721,0.0519077910329865,0.0733061118582205,0.0400915506369738,0.007505327464661,0.0092622409852827,0.0111540071573745,0.0130929388844748,0.0149715402170894,0.0166839070039271,0.0181582349850517,0.0193929123823332
36,Worcester County,42.31304362,-71.90533052,0.0043604444767197,0.0073414528829875,0.0119458783137467,0.0188461770099979,0.0289029925711053,0.0431836868345512,0.0629679333271467,0.0897320767644219,0.1251020517716598,0.1707634557641606,0.2283175491064183,0.3329338378552325,0.5498580448481103,0.6124491636058838,1.6830180206216678,4.266785882700974,1.1718231433624482,1.649782757370469,1.3500983113817913,0.1461577178433249,0.1754580239260392,0.2044182003808745,0.2304495469528214,0.250617253500675,0.2622078993957929,0.2635138462706059,0.2546154963320067
37,Capitol Region COG,41.60246114,-72.75108047,0.0006120733994527,0.0010350282085542,0.0017009442484433,0.0027234174896956,0.0042561987082324,0.0065016038311689,0.0097184711220903,0.0142286364319715,0.0204205809039743,0.0287486055516391,0.0397256239902036,0.0601767061255856,0.0955987230032358,0.1126993059108618,0.239563227064142,0.5450828859196772,0.3065637280281882,0.4263856119892474,0.4317751038355828,0.1772619126019155,0.2199605743638747,0.2662347747808053,0.3138197165821243,0.3596920913510249,0.4004430106677544,0.4329375550531463,0.4551331859334026
38,Kent County,41.66667273,-71.59672773,2.73074172403474e-05,5.422666210686727e-05,0.0001022960954376,0.000184374794586,0.0003190123742839,0.0005320569053912,0.0008584164194079,0.0013438673356382,0.0020467174680555,0.0030390056489048,0.0044067490524556,0.0062485383792808,0.0086715580073458,0.0117839394403667,0.0305373361891304,0.0668468725311159,0.0305986678477134,0.0412629070478425,0.1356203083851546,0.025912334649474,0.0318109682388103,0.0380501010100528,0.0442667837340145,0.0500090429317449,0.0548056159295762,0.0582737163266903,0.0602378021005889
39,Piscataquis County,45.39211237,-69.24794622,0.0001548471024128,0.0002476989485636,0.0003850766971087,0.0005832242764788,0.000862306794593,0.0012466592869416,0.001764781151348,0.0024489799772748,0.0033346011635969,0.0044588576180702,0.005859391302842,0.0142057629900546,0.0113741612667264,0.0132101225098999,0.0398089730148174,0.1008274716868826,0.0218454783162971,0.0309857712328588,0.0338074526900118,0.0150481159610765,0.0204993103036756,0.0274713251275408,0.0362258561289658,0.0470099174362606,0.0600227176774442,0.0753645253625779,0.0929606402104839
40,Kootenai County,47.64818073,-116.6294762,7.361148948120679e-07,1.518850033597571e-06,2.9621983190226638e-06,5.4949910775850885e-06,9.749741424688237e-06,1.662850893662332e-05,2.738117514726973e-05,4.369553409144012e-05,6.779620342483687e-05,0.0001025454589129,0.0001515333698906,0.0002191369810309,0.0003105192621005,0.0004315298023654,0.0008802241555204,0.0016992151856449,0.001735244894025,0.0024036978438809,0.0047532159367657,0.0013789530651821,0.0017783714243155,0.0022525492892415,0.0028031141518011,0.0034295130537852,0.0041303894225737,0.0049056119725587,0.0057577628097928
41,Custer County,44.43004937,-115.2177288,3.579619608216623e-05,7.643201088077767e-05,0.0001512171984292,0.0002809132708096,0.0004949706756268,0.0008337323853624,0.0013507704956936,0.0021151714597415,0.0032134412227056,0.0047504854105488,0.0068488185224531,0.0096447732902314,0.0132800599418425,0.0178866830121344,0.0240997585809222,0.0320174244188525,0.1712831019360203,0.2421777032109365,0.1344052181757199,0.0146559831068481,0.0178442551230451,0.0211687780251336,0.0244367924254628,0.0274319669095308,0.0299654623908779,0.0319440664978173,0.0334335529509089
42,Bingham County,43.02868119,-112.4327899,2.998635618137739e-06,7.753283178710593e-06,1.8094205212855416e-05,3.87093267027646e-05,7.697119993165816e-05,0.0001439076159739,0.0002553519258792,0.0004332628141978,0.0007071767038322,0.0011157103858067,0.0017079582060409,0.002544517548397,0.0036977204640835,0.0052504476602175,0.0075637434552569,0.0107616035545941,0.0140598577786314,0.0184944192818903,0.0751675137082214,0.0216851935942921,0.0267808534103434,0.0322425354552761,0.0377775413499007,0.0430065444736039,0.0475149064179924,0.0509386384434553,0.0530669773120587
43,Missoula County,46.82138594,-113.6065082,1.0176437869358556e-06,1.9959679005381163e-06,3.6987514977209273e-06,6.52798484965989e-06,1.104377916346966e-05,1.800266742940732e-05,2.8397647675255915e-05,4.349633180534421e-05,6.487083762210025e-05,9.44091573328707e-05,0.0001342926673004,0.0001869186988377,0.0002547420653326,0.0003400079990275,0.0009173020154677,0.0020459619150952,0.001760379982076,0.0024755484525128,0.0024189141126381,0.0004058889893183,0.0005152319098262,0.0006419286642074,0.0007853762699276,0.0009447144843253,0.0011196749460729,0.0013116970276791,0.0015248423797859
44,Judith Basin County,47.2494843,-110.2231123,1.5290423648868611e-06,3.364536745746098e-06,6.890394047836567e-06,1.3248501135010375e-05,2.4112858767462007e-05,4.184145366781943e-05,6.964347730985711e-05,0.0001117535234978,0.000173596996581,0.0002619194122858,0.0003848353819548,0.0005517301538287,0.0007729184679632,0.00105893620538,0.0018397154972236,0.0031742126222614,0.003364709954154,0.0044811403628813,0.0222473595631577,0.0019274240286848,0.0022992541978624,0.0026601292976292,0.0029760041478171,0.0032101344827302,0.0033314757022096,0.003325613415156,0.0032047910776468
45,Valley County,47.83744486,-106.8433126,2.68960571835054e-08,5.2728309198062214e-08,9.764489799061801e-08,1.721904591811875e-07,2.910258965342434e-07,4.73906653712082e-07,7.46692786799563e-07,1.1422900197915169e-06,1.7013484628697442e-06,2.4724424938813803e-06,3.5113219943412303e-06,4.878674882914703e-06,6.635711048451195e-06,8.836844539449402e-06,2.396209014738704e-05,5.356440473613415e-05,4.666493681584585e-05,6.564479775597427e-05,6.162168152145595e-05,9.383842340694164e-06,1.1813301448424364e-05,1.4580949745973143e-05,1.765129209758402e-05,2.0981566173266267e-05,2.454442934301972e-05,2.835798838639012e-05,3.251170444175616e-05
46,Lewis County,46.60869095,-121.4945952,3.69687028390613e-05,5.936914935897215e-05,9.233920577699975e-05,0.000139577976509,0.0002055761762258,0.0002955779115025,0.0004154258267056,0.0005712486013682,0.0007689609161154,0.0010135775720537,0.001308401361404,0.0016542246407535,0.0045910189675973,0.0044982241086905,0.0053702627024647,0.0129876240893158,0.0055768758264495,0.0078202858740442,0.0080244677239368,0.0016842257355528,0.0021149674095192,0.0026002857495105,0.0031295225651358,0.003688691519488,0.0042642856438562,0.0048489596125624,0.0054474458493452
47,Musselshell County,46.4465773,-108.0131914,6.21215273873898e-07,1.298356812941794e-06,2.5490677366206894e-06,4.735975665832249e-06,8.382437176314532e-06,1.4216560006497023e-05,2.321916336192032e-05,3.667288525109913e-05,5.620727548981111e-05,8.383110162563471e-05,0.0001219379882533,0.0001732648976546,0.0002407754177028,0.0003274330440067,0.0006585260043343,0.0012634191671502,0.0012584791353275,0.001716664890897,0.00548193125788,0.0005422122445973,0.0006580951713321,0.0007780927526886,0.0008950726240338,0.001001295583071,0.0010904578743395,0.0011603449856008,0.0012152167025554
48,Fremont County,43.04388094,-109.277895,4.270319856332732e-06,1.0742437930322786e-05,2.415866756247447e-05,4.970098703643502e-05,9.51322668000899e-05,0.0001715729554601,0.0002943693900004,0.0004840202371543,0.0007670947920191,0.0011770236658872,0.001754560962367,0.0025476001835411,0.0036098713619329,0.0049978644851577,0.0069130079798932,0.0094151522826307,0.0117282588668626,0.0148533911681395,0.1316094959177529,0.010436959752364,0.0123009469214141,0.0140110460702645,0.0153513911283081,0.0160900475815725,0.0160288940959354,0.0150684405666057,0.0132677217352317
49,Johnson County,44.32489043,-106.7112461,5.2441164020439314e-08,1.029249148188406e-07,1.9144290694726162e-07,3.398194756219893e-07,5.789048212635372e-07,9.509480655677854e-07,1.5121653275397042e-06,2.33532897944097e-06,3.512060626296743e-06,5.154301893297979e-06,7.394162440271989e-06,1.0381026481348838e-05,1.427450674004462e-05,1.9231712730084623e-05,5.3042414767895e-05,0.0001192325294291,6.524677041322011e-05,9.017080965859998e-05,0.0001965911389543,3.409117619005775e-05,4.316762779919244e-05,5.372203107967512e-05,6.581047514524845e-05,7.958282675151574e-05,9.544248702884404e-05,0.0001142878400182,0.000137833194264
50,Crook County,44.24892369,-105.0387513,9.770382960914609e-08,1.905877527546583e-07,3.524896087294235e-07,6.225227396076662e-07,1.055923640712216e-06,1.7288923441274228e-06,2.7457200380603277e-06,4.250369110148286e-06,6.445292598616288e-06,9.620593776849608e-06,1.419675174291366e-05,2.0784209946628617e-05,3.0263371539055094e-05,4.388936010428577e-05,0.0001160602657556,0.0002557763268324,0.0001761528242334,0.0002607720055796,0.0004585232385888,0.0003060742628334,0.0004551268338427,0.0006663774878849,0.0009619096242786,0.0013705492496658,0.0019295950340978,0.0026867627718267,0.0037021819595836
51,Albany County,42.22317644,-105.8451005,4.738946950561639e-07,9.215703722248824e-07,1.6991834348143934e-06,2.9917425607733693e-06,5.059095999135031e-06,8.255180830583387e-06,1.3048743770702895e-05,2.004405898600272e-05,2.999895722718474e-05,4.383573153821864e-05,6.26382050491858e-05,8.762565309243803e-05,0.0001200919825117,0.0001612978383096,0.0004724258086791,0.0010864756713104,0.0005380755710307,0.0007463937001107,0.0014487951208348,0.0002766630513883,0.0003520378577661,0.0004396547830885,0.0005391432140953,0.000649874417244,0.0007714874128733,0.0009046045116181,0.0010514435239699
52,Sanpete County,39.1005072,-111.9317099,0.0002970508224837,0.0006093157467396,0.0011692229974028,0.0021209383808363,0.0036671466065157,0.0060835084025009,0.009733774065322,0.0150841716529587,0.0227146819325024,0.0333233453545691,0.0477177577847164,0.0667854715286818,0.092626261731688,0.1234218525606906,0.1830830025622038,0.2770923923093124,1.293955270715382,1.838309092883725,0.2246657213287985,0.09883976852149,0.1225128455948199,0.1480651735742275,0.1741719151831611,0.1990613419437711,0.2207187262357971,0.2372531102329383,0.2473581536802715
53,Duchesne County,40.52141335,-110.3182862,4.198646007389597e-06,8.848026319752781e-06,1.7649569147393358e-05,3.3496119921944925e-05,6.075540352454611e-05,0.0001057621827676,0.0001773876255996,0.000287670446258,0.0004524762423976,0.0006921230431172,0.0010318692524335,0.0015021028020061,0.0021379985634711,0.0029783329994354,0.0053629881946131,0.0094908190254488,0.0144078630568897,0.0200043731271181,0.0167211329587716,0.0102675051080292,0.0127468598278276,0.0154321169552608,0.0181879089896266,0.0208319242383529,0.0231561783906791,0.0249663280278037,0.0261328010129233
54,Mohave County,35.72391313,-113.7436192,0.0002739653398546,0.0004346291088416,0.0006688050297241,0.0010015412623453,0.0014633349466096,0.0020906183984935,0.0029266184903711,0.0040231713050257,0.0054443854156336,0.0072734833986399,0.0096247546483081,0.014651768184249,0.0345591373300735,0.0360252725796056,0.0336478160185455,0.0683630600876878,0.0715252260634594,0.1049714883335338,0.1742643331700848,0.1094883932760456,0.1595707761235402,0.2283454456164481,0.3211231879482395,0.4440979157904713,0.6041989315433877,0.8087143063151672,1.0645576431764434
55,Gila County,34.1838784,-111.6056914,0.0108319896965152,0.0172341007227307,0.026538009275559,0.0396841802699847,0.0577738345371268,0.0820351650721877,0.1137520945098296,0.154144513351824,0.2041933040000461,0.2644142812105946,0.3346040856406986,0.4711029105521677,1.1919201256476275,1.1340803435589453,1.3804583327349365,3.5344149052935325,0.9082382696981146,1.2852478285089095,0.5669896495587075,0.0995865650784435,0.1230741808824893,0.1484472721304159,0.1745502785704717,0.199928834055669,0.2230711505124087,0.242768986216759,0.2584909974165105
56,Apache County,35.34591005,-109.516242,5.836293660747176e-05,9.7008180140575e-05,0.0001556250648912,0.0002418514597438,0.0003651754547785,0.0005369815917452,0.0007703957517806,0.0010798256213869,0.001480079464657,0.0019849497710123,0.0026051825450099,0.0034977262904089,0.0069440100544642,0.0073241822445384,0.02100232327498,0.0557542166314245,0.002966179238863,0.004176692533262,0.0034987383867146,0.0003445059140284,0.0004140060709167,0.0004833046938639,0.0005467732054805,0.000598222602825,0.0006323039675361,0.000646380960777,0.0006423204796373
57,Ferry County,47.92035993,-118.472439,3.194241268603059e-05,5.438142438834992e-05,8.981745009152422e-05,0.0001442211142793,0.0002255391210101,0.0003440374182674,0.0005125963760328,0.0007469107303612,0.0010655330461708,0.0014896844666994,0.0020427427845352,0.003099134646473,0.004772041287927,0.0056059622638269,0.0126431726340384,0.0293198187702334,0.0145571142252117,0.0202336396272708,0.0407704273606661,0.0057998461394044,0.0074456361674683,0.0094120145233813,0.0117300551737581,0.0144433385267863,0.0176242799852796,0.0213933878310138,0.0259328568080453
58,Pima County,32.04276153,-111.6857101,0.0014839977245117,0.0023871158956838,0.0037192745286405,0.0056301612111154,0.0083002549543253,0.0119385535781219,0.0167754546542353,0.0230490671922243,0.0309835305932505,0.0407588800135408,0.0524737852732479,0.089884135463857,0.1474413098344293,0.1495385411604392,0.3150651848693948,0.8204846185657747,0.1264134253293173,0.1784372717611679,0.1222871712030747,0.0128901494291111,0.015760243631799,0.0188210159519834,0.0219549974534239,0.025055659390719,0.0280884114841723,0.0311727896066254,0.034668067127717
59,Valencia County,34.6249543,-106.5737299,0.0035186055214222,0.0053936449420398,0.008027945517026,0.0116318090306829,0.0164358779249153,0.0226750896446819,0.0305626310718214,0.0402529055102969,0.0517951588911241,0.0650839201060839,0.0798184526655808,0.2780034851222535,0.1680879642695551,0.1650598454424149,0.2664668017843675,0.6862915757698714,0.1237656051061827,0.1738778322819795,0.1667556882334102,0.0250861565244005,0.0310638602693711,0.0375866369603076,0.0444140600209855,0.0512577319939319,0.0578507551257509,0.0640455838211619,0.069910102946321
60,Pennington County,44.05773319,-103.324472,8.112728578163806e-06,1.5132551109199668e-05,2.6755546610695536e-05,4.520455046637924e-05,7.344083392154444e-05,0.0001152942477099,0.0001755728922592,0.0002601222872542,0.000375787353138,0.0005302091436882,0.0007313643652776,0.0009867355355135,0.0013019961196467,0.0016791303055283,0.007442247961756,0.019241151909735,0.0035035539240213,0.0049378502694855,0.0037927270315263,0.0004521515609108,0.0005528377816785,0.0006590766842464,0.0007652587911279,0.0008649672656841,0.0009524582012165,0.0010246684344029,0.0010831125613345
