,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27
18,Allegheny County,40.37731547,-79.86635294,0.0075684814475788,0.0119083264441421,0.018128220712635,0.0267947151818863,0.0385517657388229,0.0540893398728053,0.07408598564948429,0.09911914477266029,0.1396409541793548,0.1643544020935597,0.6136421268530503,0.6054080936110893,0.4347893517877648,0.666206080953772,0.4409906079486362,1.072342327800323,0.3740204137287579,0.2974074261276946,0.3668909099933077,0.2998706702641804,0.3299111692007819,0.2806056330557908,0.4961969656734809,0.3748169957351768,0.45088544758077975,0.6214255118487836,0.6036210483164814
19,Upshur County,38.8763551,-80.19443111,0.0006472793107183,0.0012048921433487,0.0021282506061782,0.0035949935188927,0.0058425593826864995,0.009179107043241,0.0139929882111464,0.0207584341381493,0.0300338063348035,0.0424470756276192,0.05866131268334619,0.0793113995269818,0.1049029410144634,0.3952665027961831,0.447150306842928,1.1107354599299755,0.3677480580029715,0.27589421060659747,0.2311360930681473,0.2245832949719962,0.221214720220551,0.11367110739974301,0.24185011994717678,0.1384056916340931,0.1713410959790154,0.2739482788797379,0.2587103243416954
20,Boone County,38.05258266,-81.7519919,6.744994742520995e-05,0.00012459726623384768,0.00021838875546150338,0.00036607440867940003,0.0005904461491709,0.0009207469222266001,0.0013934121333943,0.0020524378841952,0.0029490543803627,0.0041402318709504,0.0056853863064645,0.0076405454897125,0.0100493063359382,0.0411030335512386,0.046190673639352905,0.1175988608168449,0.0321639499978701,0.0197092544866947,0.0153080367324319,0.017980718539570298,0.0198866542905161,0.015874497686538,0.0296772999119571,0.034034865321300706,0.052146014272184904,0.0832388160907887,0.1210091731329056
21,Wythe County,37.06277512,-80.92007066,7.375215020471873e-05,0.00014230673892127804,0.0002605239519075237,0.0004556693859184,0.0007657026154199,0.0012418793701705,0.0019515493408856,0.0029810255056001997,0.0044382641262433,0.0064548710345275,0.0091866492178921,0.0128115652737716,0.0175237390511983,0.0490713652199402,0.0581338813752521,0.1286232345864472,0.0705316939358573,0.0738291905272121,0.1296078195817899,0.07943607080136669,0.0917072757336731,0.0892260754636002,0.17674358815009888,0.1277055298092383,0.1642375726345048,0.2456656856048941,0.25744471785529843
22,Clinton County,41.3405889,-78.01141702,0.0009442225982919,0.0015045766908426,0.0023207644415097,0.0034769950527609,0.0050726825271886,0.007219932115710001,0.0100378556790605,0.013642746934142,0.0209927517542834,0.023296380895039298,0.0738381749472583,0.0778478362797039,0.0595308337859253,0.12420789949478529,0.1061379718590952,0.26556369156166343,0.0734543233963672,0.0452016030520523,0.0678595040616687,0.0430457852047198,0.0460591961029697,0.0364276366300681,0.076507821484729,0.0413143543348202,0.047825515834507,0.07332528196648119,0.0556673691865009
23,Lander County,39.59882101,-116.7842291,0.0086373211311815,0.0137589118588869,0.021311379083312598,0.0322151400238475,0.0476463515616804,0.06906425365302979,0.0982213696199547,0.1371494952423744,0.1975258007447507,0.2526600043900439,0.8027404368174962,0.8419047387651389,0.7220165504237822,0.9877854579982652,0.8538937614226735,1.5121709403650834,1.4855283875702057,1.8341863495528545,2.8914507861198215,2.241824428977247,2.604743688786786,2.6905283455752276,4.208642348757721,3.3800667589343694,3.806409650042608,4.761693593019097,4.304369859932072
24,Franklin County,39.90665131,-77.895377,0.0007617072350350001,0.0012055503835693001,0.0018485392284393,0.0027546788723494,0.0039987684817691,0.0056640860451349,0.007837598938392901,0.0106020241351201,0.0210572181941912,0.0174621247344176,0.050739089980948095,0.0611162623883362,0.0415430707980212,0.0967434754712079,0.08660831071886009,0.22082663762598148,0.054718072336290696,0.028313163224978,0.030072846447450702,0.0253178151974926,0.026260117376866,0.0178453981287882,0.0349272868811662,0.0218469589536638,0.0257944491619692,0.037631154003312905,0.0323194922550677
25,Allegany County,39.55126096,-79.01946377,0.0064018904456795995,0.010488234401758001,0.0166330707235991,0.0256198745397874,0.0384269739762061,0.056234945127016406,0.0804140176153853,0.1124820955823604,0.15402401059852572,0.20656527012414772,0.5611547569760368,0.5921934521005653,0.5416529255881197,1.1718807717247748,1.1213801210104375,2.6127367175940184,1.4602924907868977,1.510225774482464,0.7563852053764314,1.1799148015876688,1.120382198383703,0.4339914343996113,0.7431916895337256,0.5002224714997621,0.5461374695947273,0.7123579166882577,0.5463139511134993
26,Centre County,40.92107394,-77.39607808,0.0349034459733541,0.054143175231167406,0.0812919440622521,0.11853387351101541,0.1682542384296951,0.2328625382194171,0.3144989053704878,0.4146040133922187,0.7065049464424681,0.6523282550033749,2.6225606075005095,2.717468425715938,1.6928525002750627,1.8133281536838777,0.684007927358146,1.3909868072082756,1.0734913958491947,1.2521069063240076,1.686988650234064,1.3317852414532942,1.4961400731199406,1.3665926059145521,2.3576407610885597,1.8289463265973371,2.1888146657110163,2.9715527983279406,2.9008506103399174
27,Anne Arundel County,39.07725918,-76.76367486,0.0241370682228234,0.0407890993185681,0.0678143852068502,0.11107520737588361,0.1791525212196357,0.2841925768565226,0.4428581203759281,0.6773554046330503,1.0585068947549163,1.4926641012400477,3.2180300466990426,4.01031417704593,4.633719087085942,7.313743929186837,8.701684555855984,14.289832625268671,16.987411795668525,21.78566424468115,23.595023505078316,28.356030942364555,33.23009805179292,34.995518909530915,44.141689714201746,46.071010665471576,50.94618798673316,56.22023981949272,55.87825808384332
28,Accomack County,37.81184868,-75.60492375,0.0004449031460558,0.0009315912380317001,0.0018100491226993001,0.0033070631941794,0.0057390049160609,0.0095326121044553,0.0152461279710209,0.0235884853420568,0.0354325864463502,0.0518163393905542,0.0739218773958371,0.1030194403263762,0.1403583679623197,0.1877729870487792,0.24430657658387261,0.31226349914586327,1.202004682067539,1.6626803869943259,0.5605884337454192,1.1569141432175611,1.0179311690912014,0.1081887216557976,0.3097634304544016,0.0767485112235334,0.07664021289186321,0.17946268398122628,0.0300899972342454
29,Kent County,39.04284209,-75.53282965,0.00987561263341,0.0154820144125879,0.0234920836530907,0.0346205609908051,0.049674873543933795,0.06951203412949619,0.0949613904433082,0.1267055722329356,0.18697755972779628,0.2079579547526665,0.7935347339232013,0.7913524943207735,0.5499600098537227,0.701107817512729,0.3919498702929768,0.8593283096541152,0.6124105656155778,0.6884044112144913,0.5628812727404378,0.5559704341613697,0.5428206981458693,0.2646343720066649,0.5626812232524777,0.2897679737372203,0.3301677774227101,0.5118829154960343,0.36497867346215407
30,Mercer County,40.24746962,-74.6629847,0.2357873357068048,0.3699775073719642,0.5618785156182242,0.8287158685232177,1.1899758299898782,1.6663842128663782,2.2780669476198483,3.0417037097408928,4.6237245426476274,4.9866542443087845,18.596020865355843,18.80565793695242,13.025864535247285,18.53851395669583,11.550046493874792,27.109879244992307,13.068876828731192,12.655810829433504,11.3635502384579,10.445600169023749,10.28986357121386,5.41416791800021,11.351045186918055,5.586865168202435,6.087961069601785,9.324794780591013,5.705564146040523
31,Madison County,43.01255158,-75.57684419,0.0278592316548013,0.045836608056988706,0.0731928751248319,0.1137518679340726,0.1724233275154408,0.2553173614078587,0.3697900477801638,0.5243834846767903,0.803747483978458,0.9853857338047377,2.4788220479063865,2.806709804639789,2.616918344198672,5.1414503474887265,5.1592390096197045,10.998791939204832,8.194916528921782,9.349612680703581,9.929319101040505,8.053162532097819,8.189785206911505,5.0946986074233,10.743894857287057,5.885968014226221,6.9116359635214515,10.66188427531187,8.465120902546596
32,Suffolk County,40.80291312,-73.25855327,0.017695148596945,0.027919291730290098,0.0427761662582172,0.0638343850747286,0.09298347388643319,0.1324092616173042,0.18451899006212868,0.2518026653674164,0.5030157257177156,0.42489490515395456,1.273168456513252,1.528966675280755,1.0695241411112977,1.6351165231833042,1.3716096746616546,2.768824173257516,2.5054714329438035,2.9928076793933114,3.1696807606835327,2.5723471868826753,2.599870211774646,1.5861343182690675,3.3276171276220077,1.7103242927456845,1.9186695051297387,2.938985808347099,2.0087798156763252
33,Orange County,44.03042544,-72.66603564,0.0057444611683574,0.0095710327835473,0.015437929253989398,0.024180208204373402,0.036865279321311395,0.054814686872786705,0.0796092107393325,0.1130674954730271,0.1615450923538054,0.2136156281442722,0.515880919693788,0.5723532275870128,0.5575963402271313,1.2376449193117696,1.2538926441027085,2.8283938263281594,1.873495985524504,2.0547080503278217,1.3242938558767503,1.5559500554828871,1.4546844535854258,0.4938893989149483,1.1414610522002548,0.4683631509396085,0.5039035819388269,0.8511271538377558,0.4284789050228099
34,Clark County,36.23284216,-115.0174041,0.1057079846519001,0.1670470175486617,0.25633801206444573,0.3830154579823234,0.5583752097710746,0.795387866243612,1.1082037484586638,1.5112660071860906,3.46938653633548,2.498903613338559,6.6309723047510705,8.91952287988562,5.856742273565042,10.888387324144436,9.993258906456951,21.981147930047225,17.68458415928398,20.50436842791844,8.721191087967568,15.261416079649498,14.09453938456334,3.9861535418098164,7.533774969910144,4.644364102658219,5.264655286648491,7.438670979565488,5.852992335982069
35,Grafton County,43.71401219,-71.56225601,0.0003504157216469,0.0007094119036676,0.0013491895062178998,0.0024327902143931003,0.0041897825271832,0.0069328320289583,0.0110750435382299,0.0171465056363207,0.025807327143294298,0.0378528001447995,0.0542041050723447,0.0758753032992601,0.1039046937155293,0.1983311724446647,0.24532056256144041,0.4387629635707735,0.6628476991228531,0.8577584655729362,0.5800008674779576,0.6719887286166497,0.6415520091794183,0.2642822915366224,0.5475393160583377,0.27765684855827477,0.3050821590849226,0.4631615552001596,0.2985956002405773
36,Worcester County,42.31304362,-71.90533052,0.0749648351615779,0.12493888832615141,0.2015171051560008,0.31553186990322213,0.4807981503856963,0.714379040302141,1.0366292025531942,1.4708860225716875,2.2122760453744927,2.761774138702035,6.390109858719647,7.315209106210028,7.065541682901209,17.809373026020577,18.303167790397126,43.24644334097613,20.548215686237967,19.700170196795963,17.716836815414542,15.324004637757412,14.593660144133969,6.080836237620646,15.561012734233394,5.044337904403604,5.225660789653178,10.112138451385698,3.3570461942080234
37,Capitol Region COG,41.60246114,-72.75108047,0.0106974669537185,0.018011801204483202,0.0295112314440309,0.0471660474737269,0.0736539203636555,0.11251102180364761,0.1682760532351155,0.24660987999950962,0.3857744521204105,0.4965722062424605,1.0789570328772309,1.3069479730281994,1.3799215305117714,2.777544430014789,3.05324526205033,6.181465856862233,4.87459323517003,5.681979488858402,6.14438612878362,5.850932972920016,6.366997612476645,5.3585493428187805,8.332791089691577,6.545591178763812,7.228031384252901,8.90796412593022,7.670647119528191
38,Kent County,41.66667273,-71.59672773,0.0004194046969244,0.0008552748171737,0.0016536847899347,0.0030466651771904997,0.0053731514858073,0.009110213137652,0.0149076422492273,0.0236241276356648,0.0363617221904403,0.0544930272170403,0.079672303185749,0.1138175597106045,0.1590459147280909,0.3400634532138208,0.42148035848967447,0.8065036865405046,0.5911993759834855,0.6746595834250457,1.6299807287159176,0.7756272615017479,0.8868780276756868,0.903479834158246,1.853349335431492,0.9356429044458054,1.0127525651125833,1.5208757936898207,0.9302227778010858
39,Piscataquis County,45.39211237,-69.24794622,0.0021337955864139,0.0034392281285601,0.0053840795949652,0.0082080379717932,0.0122112025023474,0.0177587151662656,0.0252815379453309,0.0352716688020756,0.0814976595405679,0.061639723337909104,0.1285223425669667,0.1917222358483717,0.1453403841817673,0.398680341033509,0.423462872199994,1.0113079742011564,0.4182617050884092,0.3803795480051077,0.4295552980686423,0.3987147633165278,0.4525380184983059,0.4103382027719125,0.690770975212921,0.6256953238252654,0.7903242567386014,1.0750840265421695,1.175137826883217
40,Kootenai County,47.64818073,-116.6294762,1.2484790124475233e-05,2.640373320421256e-05,5.256300596332288e-05,9.914362545191695e-05,0.00017826184222053112,0.0003072241855064,0.0005100006795992,0.000818897262717,0.001276361929335,0.0019367829728695,0.0028680245136705,0.0041522905083115,0.0058857204672898,0.010582352414292,0.0136929254862839,0.0232171194702652,0.027217465731697497,0.0346425614317704,0.0598227533426852,0.039292645429725,0.0452458404868055,0.0449129182809773,0.0808191207807847,0.0579683946340305,0.0687305724957321,0.0951536959262303,0.08814191812777131
41,Custer County,44.43004937,-115.2177288,0.0007502216592955001,0.0015990950143764,0.0031597628050286,0.0058643222423509,0.010325412627117,0.0173817772338636,0.028146398861386,0.044053298884490305,0.06689607577220749,0.09884675568774451,0.1424372612755973,0.2004778556201151,0.2758781922076586,0.3757550844898859,0.493507937094792,0.6441978116777884,2.0409272973099446,2.7991533477170933,1.887235538779512,2.091352583819007,1.940964052183552,0.6111416375278129,1.5643505288126927,0.5308727311746576,0.5690108143861432,1.0832607613977094,0.44668948698145217
42,Bingham County,43.02868119,-112.4327899,6.25881513391497e-05,0.0001624445805278416,0.0003788868328635,0.0008085686301550999,0.0016026204746944,0.0029859102840541,0.005279692829186,0.0089273614623879,0.0145224576398899,0.0228371437507906,0.0348478268805429,0.0517523422103913,0.0749699124960215,0.1083468003152081,0.14927475032859472,0.2067745694220551,0.27308940643417057,0.35421547307519485,0.9334758582841666,0.4938005133933884,0.5959238602606676,0.6926770748209128,1.2145159430186367,0.7925416135888594,0.8673978044782285,1.1515176097146886,0.8710095484025873
43,Missoula County,46.82138594,-113.6065082,1.6368063704178e-05,3.263505844951486e-05,6.137515931927608e-05,0.00010974836622315611,0.00018782048056081881,0.00030928996011009996,0.0004922567075503,0.0007599708310147,0.0011414514228743,0.0016717952638894001,0.002391901811231,0.0033472300172204,0.0045850955689066,0.0100508042745858,0.0122201591914432,0.023896403122575897,0.0247567114595525,0.0303817472557067,0.0313935237968647,0.0256289795808858,0.0257595614490505,0.0150732020952562,0.0328421002991201,0.016840046489636898,0.019602167331702502,0.0309605928436906,0.0230494500447863
44,Judith Basin County,47.2494843,-110.2231123,2.8878594120077242e-05,6.542157257606707e-05,0.00013689635679510937,0.00026749098601129995,0.0004928476334301,0.0008633716727739,0.0014478885953289,0.0023374768170221997,0.0036491485653652,0.0055288051038274,0.0081525282278377,0.0117247676383991,0.0164713533532123,0.026091991043099,0.0340805487583722,0.0519570476444271,0.0621496541967478,0.0777279335231566,0.2524610480472047,0.0808675098250049,0.0901013920207738,0.08800923361455179,0.2449915050919166,0.0666024439459177,0.0684024418467839,0.1500469207656307,0.037308280263867996
45,Valley County,47.83744486,-106.8433126,4.331535136643292e-07,8.630186563676754e-07,1.6215398895589524e-06,2.896505655592227e-06,4.951363093660894e-06,8.143843647680939e-06,1.2945469049759745e-05,1.9960225513061708e-05,2.9939418013172317e-05,4.378786420981163e-05,6.255412894743133e-05,8.739460393616734e-05,0.00011949847003767206,0.0002625898519335837,0.00031860612894347615,0.0006242661622648,0.0006517147965189,0.0007999391628524,0.0008010324719525,0.0006607449228479019,0.0006555369632636,0.00035739090572139997,0.0008060275611125,0.0003810804782774,0.00043766617628970004,0.0007131315503412,0.00048822515313279996
46,Lewis County,46.60869095,-121.4945952,0.0007414477068112999,0.001181670735106,0.0018243523593352,0.0027379855820866003,0.0040047133203403,0.0057190024241624005,0.0079839416936459,0.0109044229181483,0.0145767675913836,0.0190751137809305,0.0643637329707139,0.0641046948711592,0.0515432184463392,0.08105670911207871,0.06324885468041991,0.1386059731639674,0.0896018632848681,0.0980157124867011,0.10542282022043681,0.086706841939815,0.0890062135219112,0.0584714495609302,0.1165079773526436,0.066522485611671,0.07575813483488039,0.11158507625488401,0.0850238538487294
47,Musselshell County,46.4465773,-108.0131914,1.0950897033820512e-05,2.354130741985989e-05,4.728482720485013e-05,8.947946019218319e-05,0.00016074019056244412,0.0002759260594596,0.0004551561802086,0.0007248606370958001,0.0011187648934684,0.0016786330725988,0.0024544897892572,0.0035038996207225996,0.0048897160259413,0.0085123604204188,0.0108693638669955,0.0180208555116217,0.020797299507603,0.025920413568469303,0.0634446336416903,0.0251962560693425,0.0272542900346431,0.023601909097028,0.062557304443023,0.019808174073431502,0.021199749456165498,0.0422646911164967,0.016100608108904
48,Fremont County,43.04388094,-109.277895,9.602989058197326e-05,0.00024235045082849997,0.0005458440859046,0.0011237201106748,0.0021514760836536,0.0038804031463409,0.0066571458580166,0.0109445560303759,0.0173423376703463,0.026604775636311098,0.039650996843608996,0.0575605672758859,0.0815437254196624,0.11409094915283619,0.1540419573130335,0.206321036702486,0.2632565593872426,0.3316540181295005,1.4709808043374935,0.38186860633421493,0.4427601653985855,0.49360229088670415,1.4189372291683096,0.34709122026042205,0.3453475632200306,0.8164457301503485,0.1285177673150675
49,Johnson County,44.32489043,-106.7112461,8.124090555230492e-07,1.6290762243150238e-06,3.0912251420596642e-06,5.586800177365118e-06,9.670716647596237e-06,1.6110286480379153e-05,2.5934860808232786e-05,4.048678115559605e-05,6.146821863943429e-05,9.097473914657865e-05,0.00013150133289700533,0.00018590041683772592,0.0002572649248439,0.0005768013255856,0.0007053002743233,0.0013924802627380002,0.0010977752668597,0.001276053009481,0.0023765866863603,0.0012877983931483998,0.0014171895728163,0.0012515552684887001,0.0026964368123721,0.0014187630119256,0.0016724214370179,0.0026496030991746,0.0021228432423394
50,Crook County,44.24892369,-105.0387513,1.497442851506413e-06,2.977566739133034e-06,5.607796602150636e-06,1.0069719103413197e-05,1.7337209394828452e-05,2.8767075254892552e-05,4.62331225788434e-05,7.234455407583869e-05,0.00011080150025622346,0.0001669466536605082,0.0002485744555966,0.0003670601851306,0.0005388742434997999,0.0012216684275421,0.0016074299812846,0.0031654150272225,0.0030269034138025,0.0040489863433193,0.006623125805054799,0.006823545936524299,0.0094980152398283,0.012712681679804601,0.0200146940851775,0.0252601164166814,0.0355263838520459,0.0504488820379035,0.0677293530618791
51,Albany County,42.22317644,-105.8451005,7.212963392574239e-06,1.4293745377557843e-05,2.6832524803415463e-05,4.803309246349312e-05,8.245033085709217e-05,0.00013635125570749595,0.0002181081840188196,0.0003386001994389,0.0005115785007209,0.0007539206763785,0.0010856577032864,0.0015296078062426999,0.0021104017127257,0.004998111035859299,0.0060571983092981,0.0123360939871234,0.009058015685374999,0.010345493232399399,0.0177357660989292,0.0103874558216989,0.011399716107342799,0.009892522270704,0.0205612449090357,0.011435352771649001,0.0133406566396507,0.0203053812329416,0.015973794471182398
