,0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,longitude,latitude,FIPS,45,total waste
0,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p1_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.012163674009247e-11,3.251608736711713e-09,7.194073649828757e-08,6.920286506444259e-07,3.967188478168045e-06,1.612127217979726e-05,5.16752431664056e-05,0.0001396715773235,0.0003324101995328,0.0007180172838898,0.001442753649849,0.0027593524486102,0.005129929602776,0.0094217361772112,0.0172412265928406,0.0314575695270817,0.0569711104002723,0.1017853375523797,0.1784423098316274,0.3058807043592071,0.5117716853075422,0.83537911040508,1.3309745769492658,2.0718099836940747,3.1546026240946143,4.704405591265563,6.879592637540113,9.876435211716526,13.932317759954593,19.3259308700919,26.37171627827035,35.40442480501151,-121.4522522,47.82099062,53061,53,125.11115579444865
1,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p10_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5116622851950586e-09,2.418921956432348e-07,5.028744339497838e-06,4.503885600251831e-05,0.0002451822687986,0.0009623922855187,0.0030141459015192,0.0080240801837558,0.0189219044558092,0.0406525296764137,0.081185274356076,0.1529741257130875,0.2750833002485384,0.4762351954489408,0.7990564365968941,1.305791009600984,2.0857109687633635,3.2643753269415487,5.014756233224068,7.570061694415566,11.237840313776646,16.414683311612162,23.60060770096629,33.41212418830324,46.59320720920221,64.02398756587368,86.72783875716298,115.87792895485696,152.80266004308868,198.98319375503343,256.02306194169535,325.55017619672634,-117.1590386,35.12010447,06071,06,1352.3444100493832
2,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p100_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.277802156910351e-12,1.4644345624410484e-09,2.7689282261757868e-08,2.177237492839448e-07,1.0582262713033437e-06,3.80056626246559e-06,1.110604006394419e-05,2.7981426717020912e-05,6.310469492467535e-05,0.0001306963550724,0.0002531601279512,0.0004647845226657,0.0008168476730897,0.0013844849774069,0.0022756566968012,0.0036424918060426,0.0056951968602022,0.0087186376032255,0.0130916944440685,0.0193096836828223,0.0280107332684291,0.0400083419289247,0.0563349438430215,0.0783058469279887,0.1076202178668918,0.1465264709409224,0.1980932865339699,0.2666425873447471,0.3584126201335549,0.4825213324118775,0.6522879896877867,0.8869505338191125,-78.25771359,38.79110825,51187,51,3.3576055372975584
3,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p101_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.902370734850425e-10,8.027820527142432e-08,1.919071728940316e-06,1.9936034800172415e-05,0.0001200556028899,0.0005031839179311,0.0016470760990454,0.0045219013915796,0.0108988872134944,0.0237781190397375,0.0479739559831656,0.0909157230890505,0.1637401486577844,0.2827621663046178,0.4714095950854183,0.7626924549784974,1.2022445242788853,1.851917030259189,2.793815973912988,4.134552364481255,6.009323789918117,8.585288636901685,12.063582076461588,16.679346025866696,22.69943070152776,30.418098258933508,40.152135510993126,52.23797068518884,67.03383664845258,84.92820896801214,106.34993505502456,131.76523645151934,-82.19247661,28.70869529,12119,12,590.7659079049704
4,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p102_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.356303110974429e-10,3.7656291158075234e-08,7.76200598503768e-07,6.878888703678998e-06,3.714268207961794e-05,0.0001449891325711,0.0004527233607642,0.0012065794478109,0.0028754737537465,0.0063527638105372,0.0133663145098253,0.0272417494953169,0.0541948796879207,0.1053540174039273,0.1997321869721088,0.3683829898576632,0.6599805638034046,1.1480606017557589,1.9401404457340348,3.188893233004676,5.105470576452615,7.974930166652392,12.173499123815484,18.187046395107828,26.629579940406217,38.25971964430281,53.99175501590102,74.89582303988755,102.17861052381951,137.13153689026817,181.02781454339316,234.94459353841668,-80.56373053,26.67709172,12099,12,900.2168037458168
5,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p103_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.701783487598058e-11,1.0640069412461172e-08,2.097343965232631e-07,1.7524892760289863e-06,9.01131282923271e-06,3.389167064967871e-05,0.000102778901707,0.0002678540246066,0.000631586304399,0.0014104493519814,0.0030856518138102,0.0067067454369565,0.0144278666473427,0.0303677184607523,0.0618938815554161,0.1214397528317237,0.2289679395937738,0.4151962199646676,0.7256990855707908,1.2259855360684244,2.007625533694976,3.195442380102496,4.955688811784644,7.504953894767545,11.119265273349932,16.14239762587341,22.991690342259226,32.158609781262875,44.199755853148126,59.71196596922305,79.28279053200099,103.4055889256787,-84.55437763,43.57419001,26111,26,389.5120028655866
6,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p104_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.225681872497657e-13,1.3067847194213627e-10,2.587414315158261e-09,2.1753237661607435e-08,1.1246879812112969e-07,4.25141553448771e-07,1.2965450847384504e-06,3.3909013443230057e-06,7.916870837001126e-06,1.696484798848258e-05,3.404192108160488e-05,6.493120236463496e-05,0.0001190544697717,0.0002115649954716,0.0003664791881133,0.0006213909929802,0.0010349555806183,0.0016998201856364,0.0027666940342389,0.0044907317522411,0.007320609144126,0.012065192942509,0.0201945179766543,0.0343632578086304,0.0592887904474822,0.1031754864497056,0.1799554430867354,0.3127171155144627,0.5388204891123488,0.9173532361817996,1.5397679585119235,2.54475463844204,-85.90993949,42.06225929,26027,26,6.2812165311886945
7,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p105_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0907047902525006e-11,4.946898955181902e-09,1.0301070913625472e-07,9.244458824688624e-07,5.040237589444747e-06,1.9804750803316476e-05,6.206728022726168e-05,0.0001652752806596,0.0003896585384228,0.000836373570242,0.0016667267788188,0.0031278833503323,0.0055866889661747,0.0095732375208416,0.0158355191846252,0.0254057670953592,0.0396778201034144,0.0604927320605789,0.0902267993051279,0.1318720807282982,0.1890945941940462,0.2662505495018317,0.3683380848726974,0.5008641892071897,0.6696181287765377,0.8803677513067316,1.1385334446249606,1.4489355680549236,1.8157259253390623,2.24255372985198,2.7328319121692166,3.289662994961257,-86.25965362,40.72939342,18017,18,15.927721380046348
8,WasteEOL_aluminium_frames_cdte_95-by-35_Elec.Adv_DR_CdTe_p106_[Tonnes],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.722301849808944e-12,9.111745759644013e-10,1.8329006059133693e-08,1.574189250828541e-07,8.287668240136935e-07,3.177360668714992e-06,9.870287746535124e-06,2.813109129973771e-05,8.737675057917925e-05,0.0003094178637895,0.0011012560076289,0.0035667219745402,0.0102531973173395,0.0263663834525815,0.0616007131514056,0.132745835887725,0.2672402900163509,0.5078506609668438,0.9186551547933216,1.592498530931897,2.6600496772108797,4.300514785997272,6.7539071791646,10.334501450410077,15.444634489560912,22.587262514737965,32.374520231573875,45.52782590931398,62.86274246559241,85.24888694132024,113.5320568101205,148.40343007434757,-86.10103966,39.94240296,18057,18,553.5526502526357
