0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,longitude,latitude,FIPS,45,total waste
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p1_[Tonnes],0.0,3.594463079426467e-11,1.5030659184966827e-08,1.1609176198528517e-06,1.6324768414875625e-05,0.0001065068071518,0.0004505270977999,0.0014466263059505,0.0038483809085632,0.0089454218533597,0.0188047492244531,0.0365904790474142,0.0669803546261505,0.116693615308936,0.1951289909426659,0.3150891406962362,0.4935414784083765,0.7523310779653075,1.1187202203529836,1.6255921527616255,2.3111394005085333,3.217870704562124,4.452523865331384,5.869179267231531,25.7162480694175,25.026192933441205,8.099432626115249,36.55996699372459,12.483342487632726,16.410653718601413,36.07352984319109,24.9984055030685,31.295606940443744,79.987244378377,76.57234709533763,40.56919268601552,84.44322678375454,54.81952410153182,69.30981990291315,105.17635475031712,102.88921647598056,-121.4522522,47.82099062,53061,53,851.0353057505566
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p10_[Tonnes],0.0,1.1304057787284551e-06,0.0001081419626101,0.0015318116663164,0.0099091362614013,0.0418439190010587,0.1351183914650193,0.3632487600229073,0.8558676331319793,1.8272325622697383,3.615443117004354,6.734456037462547,11.940168136619336,20.31059858776069,33.33805279229593,53.02820430430168,81.99722740280986,123.55321129796776,181.74226432053305,261.33383497316936,367.71568507051614,506.6696480119874,2623.960941651893,717.6998211524774,2151.925920518119,2259.4150087198727,1326.2291510598138,9883.45920144602,1590.1614374307328,2017.8309662575805,7235.448036237533,2440.597505341314,2900.557829861823,9929.756178103453,8512.3379404253,1706.7794619836493,4475.145159392314,1550.637185583943,1726.1014148731826,3243.9775919230515,1577.6725075222655,-117.1590386,35.12010447,06071,06,69524.90691502295
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p100_[Tonnes],0.0,0.0,0.0,0.0,2.02190732322208e-11,3.195341176017334e-09,6.099235422729207e-08,4.913059860691518e-07,2.4977062464323267e-06,9.637589912520895e-06,3.190659818654059e-05,9.743581551296242e-05,0.0002786378308092,0.000738227932119,0.0017985294800015,0.0040364086015182,0.0084056321711013,0.0163879288100109,0.030173212950771,0.0528678280087462,0.088726571933039,0.1433986853680221,0.2241685615257806,0.3401570467415038,0.5024271620901138,0.7239077830448304,1.0190109951400483,2.276900101446652,1.823686979060883,2.412330731580236,3.627792709333529,3.880156999659562,4.788623801169492,6.695276570416563,7.393971979138303,7.248172243563425,23.572911781793067,4.941928462328462,5.366845365291547,14.116954293838512,3.475928738178571,-78.25771359,38.79110825,51187,51,94.77810600165098
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p101_[Tonnes],0.0,5.5369532153494535e-08,5.313785513420608e-06,7.66408182416202e-05,0.0005085303628591,0.0022004492919634,0.007238151692272,0.0196624427366597,0.0464366331080492,0.0987079106526374,0.1935559701314774,0.3565553575212694,0.6256454280269615,1.0569177586867995,1.7327033601209283,2.7720072489513736,4.343081482749563,6.67766335088169,10.08611578868904,14.97243399468617,21.84791301869382,31.342325544887306,139.23461005950873,52.16591547070739,157.66366843283743,171.91656354634256,116.38494193296069,224.02507575547543,213.1521931666286,283.25484256026016,405.0542181923482,464.2024394888646,577.5025685702741,1125.8230360147213,1137.3355716856718,804.2463837816202,1746.1141102065749,839.3986499873092,932.0652290049132,1450.8081182252693,925.5090500995344,-82.19247661,28.70869529,12119,12,11862.038940613666
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p102_[Tonnes],0.0,3.8242972775050775e-08,3.64289526403827e-06,5.031895031167004e-05,0.0003135825306007,0.0012725834925215,0.0039522312102838,0.0102238349314952,0.0231623592451946,0.0474635111807675,0.0899548104928516,0.1603111775650607,0.2721399069905985,0.4445813058339192,0.7044783608714136,1.0890663695949958,1.6490552227529676,2.45194597194174,3.5854721443338247,5.161165084665538,7.318210277073295,10.228059445319362,79.73166650273282,12.855605501429588,34.608053054004536,39.96122710101173,33.356482940015226,66.26535477003831,64.95562790880217,89.49803096102086,132.0999707950243,159.96466767879397,209.52760893999127,294.4484807203503,359.4285697076855,416.7432453569576,910.4759749834584,536.850338618344,670.6313751440697,1041.8918566994446,948.2866377143014,-80.56373053,26.67709172,12099,12,6134.821657277591
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p103_[Tonnes],0.0,0.0,0.0,0.0,5.308431983264623e-10,8.389232830504832e-08,1.6013086053298137e-06,1.2895896310925326e-05,6.550238748932346e-05,0.0002504134305562,0.0007941805197174,0.0022162463654042,0.0056232220895233,0.0131902674476372,0.0288638819018618,0.0593088280352228,0.115119934867655,0.2123407518470418,0.3743846105751628,0.6345097439936369,1.0390243960524754,1.651380743453334,2.5572519274083163,3.870563889874341,5.740263269727635,8.357343980563932,11.96135095475493,39.79499411027444,21.633587646538587,29.87197158382537,53.95341501025772,52.80272105335515,70.04479919535035,115.7975031673998,135.6596651436681,141.8232749659563,293.8970362135223,203.58930192395863,262.91481092976466,396.06433798210514,404.02787562401,-84.55437763,43.57419001,26111,26,2258.4991558769107
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p104_[Tonnes],0.0,0.0,0.0,0.0,4.085328030662209e-11,6.456288438141706e-09,1.2352285552292417e-07,1.0379378607360824e-06,5.916860468015305e-06,2.6304172302861463e-05,9.545495524539096e-05,0.0002919194700271,0.0007754256736376,0.0018366542603909,0.0039620694252526,0.0079145525241587,0.0148300689778055,0.0263297182785545,0.0446449151073238,0.0727506107197974,0.114496660400286,0.1747197123331367,0.2593062921459456,0.3751613688658287,0.5300160035509682,0.7319855881656658,0.9887741701201728,3.072616252606198,1.554877454104198,1.9730745495883868,3.4692654461698,2.824246782319485,3.32541659999179,13.450959116914198,11.254856031151306,1.2753076495120224,3.1714594756544887,2.2861188737051807,3.6133391990261687,6.52211207839757,9.044198346676358,-85.90993949,42.06225929,26027,26,70.18577242978198
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p105_[Tonnes],0.0,0.0,1.0979034152906404e-08,1.0534007392460012e-06,1.5163076478507142e-05,9.96015392530974e-05,0.0004223790020348,0.0013572024241918,0.003610145186316,0.0083899947059732,0.0176419428380877,0.0343696572580355,0.0630726763238136,0.1103201986926901,0.185464765059457,0.3014769492288283,0.4758567835608887,0.7315447947973199,1.0977138989625306,1.6102758296732982,2.311891233581364,3.251248843830381,4.481404162107511,6.057075097650039,25.05284063800788,24.713868660233697,9.11218842410459,32.60388140021723,14.56966671790207,18.900649449409823,35.78591980857711,28.20664037157572,34.131829331863614,89.2182090853266,81.42776512472457,33.324505520932284,89.18436523770744,28.3752079246122,30.60191314441512,59.852678465652495,23.50127820457825,-86.25965362,40.72939342,18017,18,679.3066598937191
WasteEOL_encapsulant_95-by-35_Elec.Adv_DR_cSi_p106_[Tonnes],0.0,0.0,2.927742440775041e-09,2.809068637989337e-07,4.047588212956793e-06,2.720854007131133e-05,0.0001249990691857,0.0004605045679291,0.0014485621586683,0.0040026906495423,0.0099059505078658,0.0223226150711318,0.0464640779057978,0.0904177002716695,0.1661394231748296,0.2905990985929212,0.4870553462928041,0.7864480479175914,1.2289447285431638,1.865716825135762,2.7610050256835126,3.994456763500937,5.663598790495032,7.886169865406078,15.341092540981778,18.377394296780302,18.257000083676324,206.98063156687596,18.051285122173425,24.9702252301809,140.41300153926238,33.82382253864304,48.948550082441926,91.14887339811052,113.64587538354152,128.64607885037648,188.7249015205413,242.9757370072232,327.9154274892885,440.0016589858768,564.5831200060957,-86.10103966,39.94240296,18057,18,2648.109988196977
