name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26
"Snohomish County, Washington",47.82099062,-121.4522522,0.007982012812403549,0.0049221176318768,0.0073319403614433,0.0106436663611227,0.0150850265698553,0.0208980951652729,0.028320069054438,0.0384544426137297,0.0486555072871049,0.2805094490682853,0.2181732181247826,0.0442662813086234,0.2337838192141544,0.0648887205359824,0.0850312544433197,0.2030775031356464,0.1260792512766256,0.1568186033050514,0.4117779907619508,0.3688924993301665,0.1924600852033998,0.39750259053857,0.2451423280112233,0.2995072342222283,0.4540302232966934,0.4034625179612741
"San Bernardino, California",35.12010447,-117.1590386,1.5550022211420909,0.9019656296147708,1.31925000999122,1.8829728266800567,2.625903827814897,3.5806666580609736,4.776018056890051,34.49982097393474,5.223960519590631,21.285691103499182,18.081416788516723,7.693534180376623,65.43306467140921,8.488948505832447,10.746416522463017,43.11011406305571,12.35983251083718,14.688946895699514,51.94682820287329,41.27471555871499,8.65265858016064,22.07758075734035,8.130584443618982,9.104967019143176,16.909302922264928,8.538679048046484
"Warren County, Virginia",38.79110825,-78.25771359,3.82115282444588e-05,4.4470363576158674e-05,8.58336871474072e-05,0.0001570879843178,0.0002746359756447,0.000461680075867,0.0007504234468061,0.0011848157275964,0.0018238547535276,0.0027453623525207,0.0040500151076808,0.0058652320446017,0.0142923429990735,0.0112415390569341,0.0155786376564934,0.0244449328842729,0.0281366559227187,0.037275485943502,0.0536450539769621,0.0657241514019874,0.0776072558663872,0.1728585842885131,0.1050247149159876,0.1348508298476418,0.2138017486605604,0.2015730840161897
"Sumter County, Florida",28.70869529,-82.19247661,0.08280668006678359,0.0480873231589969,0.0708151037517076,0.1021361064789527,0.1444693321574084,0.2005913808074921,0.2735757180817602,1.7513260850338526,0.3496940718245075,1.4994216645881553,1.2983609765968924,0.6099404838623765,1.2803144209446953,1.133392040327944,1.528028067218081,2.2521328068264306,2.5952244478872206,3.307879838235249,6.392683556156067,6.5094164570418425,5.333801530538963,10.42809600826161,6.799514870704036,8.179999036923853,11.961296266283126,10.697610482984224
"Palm Beach County, Florida",26.67709172,-80.56373053,0.037953271634147266,0.0208194585203406,0.0299236505905749,0.042087551790008,0.057999564395032,0.0783747982962879,0.1039082116213431,1.091562755411469,0.0805021858415801,0.3064102132346818,0.2801659759528369,0.1667525660908075,0.3642092025024846,0.3195720405237807,0.4388155595922257,0.6606525500170551,0.7760827133432135,1.012038519567704,1.4276624715805948,1.715670474174853,1.9754250901112576,4.325764484528478,2.492162802372325,3.0841599534551176,4.856836294084543,4.23722852380681
"Midland County, Michigan",43.57419001,-84.55437763,0.0006452793364269868,0.0006505515634779,0.0011830149192746,0.0020607417459049,0.0034550469904238,0.0055992567229487,0.0088036432474987,0.0134715552979208,0.020115400593526,0.0293700691392871,0.0420000185799383,0.0588947406930845,0.2371038924110816,0.0977763105418513,0.1314835066184977,0.2575856328150138,0.2149281620475456,0.2752742754050266,0.4748487011833727,0.5094385057857022,0.4749446029236001,1.1195447243682308,0.5698644477241236,0.7055878963625267,1.1724909028384685,0.9542572402206212
"Cass County, Michigan",42.06225929,-85.90993949,8.33567706268819e-05,8.166619101066146e-05,0.0001447989658093,0.0002471501360446,0.0004103305057416,0.0006688277686244,0.0010783433571995,0.0017284531038561,0.0027608200882869,0.0043942149087944,0.0069575865282246,0.0109323944057949,0.029015480540405,0.0252308005274004,0.0385573456219022,0.0644634861830252,0.085092659923977,0.1243029412668724,0.2300178679581448,0.2860120493412535,0.336484455495762,0.4769564397690639,0.6443674027802001,0.8702466846906506,1.15838518093106,1.502851995864281
"Cass County, Indiana",40.72939342,-86.25965362,0.007531977595853142,0.0046778401529468,0.0069995158663941,0.0102124875037544,0.0145541940044316,0.0202836018517159,0.0276642374550033,0.0369387463901692,0.0482962299252851,0.2685306581247298,0.2110898992986917,0.0486389613322851,0.2037370095264675,0.0754152762796504,0.0981427699489781,0.1994244145141217,0.146383481031686,0.1786761142525484,0.4734081229885301,0.4128101667720648,0.1898060519708838,0.469289409665812,0.1906560908771985,0.2189257726170662,0.3889561704070536,0.2306353022811988
"Hamilton County, Indiana",39.94240296,-86.10103966,0.004918499247827043,0.0036331900977834,0.0057803229283246,0.0089127732846265,0.0133604757752593,0.0195192712370315,0.0278476170085528,0.0388539575770662,0.0530704970227447,0.1261270440563713,0.1287050862967768,0.1071334952444999,1.3797801862339245,0.07845682864934,0.1002519660532669,0.7944677894553036,0.0745100658294617,0.0996565323325561,0.2453271700109553,0.245327155694868,0.1867156464311952,0.299893176820004,0.3292023385127595,0.4387875701864528,0.6019070940094201,0.7345909250842413
"Lawrence County, Indiana",38.87073858,-86.34789005,0.0003735337248186849,0.0004027050486051,0.0007453180157565,0.0013133049249124,0.0022174036475718,0.0036063295679034,0.0056740768121492,0.0086665527513263,0.0128861732726574,0.0186922580278955,0.0264940550548242,0.0367320943536707,0.0843837995226383,0.0636044361560906,0.0829754352373293,0.124419615505964,0.129576353035084,0.157614113081392,0.4016663155982362,0.3520554809038528,0.1673937174268337,0.4497160941586848,0.1488812381051525,0.165766580746023,0.3281853474609488,0.1462932832694231
