plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling Plant,"San Juan, New Mexico",1,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",2,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",3,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",4,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",5,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",6,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",7,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",8,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",9,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",10,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",11,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",12,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",13,Copper (cSi),0.479711,0.0,0.479711,0.0
PV Recycling Plant,"San Juan, New Mexico",14,Copper (cSi),0.488057,0.0,0.488057,0.0
PV Recycling Plant,"San Juan, New Mexico",15,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",16,Copper (cSi),8.834457,0.0,8.834457,0.0
PV Recycling Plant,"San Juan, New Mexico",17,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",18,Copper (cSi),13.775719,0.0,13.775719,0.0
PV Recycling Plant,"San Juan, New Mexico",19,Copper (cSi),23.638476,0.0,23.638476,0.0
PV Recycling Plant,"San Juan, New Mexico",20,Copper (cSi),21.673862,0.0,21.673862,0.0
PV Recycling Plant,"San Juan, New Mexico",21,Copper (cSi),6.361525,0.0,6.361525,0.0
PV Recycling Plant,"San Juan, New Mexico",22,Copper (cSi),3.321911,0.0,3.321911,0.0
PV Recycling Plant,"San Juan, New Mexico",23,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",24,Copper (cSi),33.057178,0.0,33.057178,0.0
PV Recycling Plant,"San Juan, New Mexico",25,Copper (cSi),24.833748,0.0,24.833748,0.0
PV Recycling Plant,"San Juan, New Mexico",26,Copper (cSi),33.057178,0.0,33.057178,0.0
PV Recycling Plant,"San Juan, New Mexico",1,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",2,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",3,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",4,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling Plant,"San Juan, New Mexico",5,Cadmium waste,0.0,0.0,0.0,0.0
