plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"Baldor Electric Co., AR",1,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",2,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",3,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",4,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",5,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",6,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",7,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",8,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",9,35.0,-93.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Baldor Electric Co., AR",10,35.0,-93.0,70000.0,16940.462885,16940.462885,0.0,24.200661,14839.337273,7.528332673617e6,0.0,203893.617021,4.97436868666e6,0.0,1.2706594977298e7
PV Recycling Plant,"Baldor Electric Co., AR",11,35.0,-93.0,70000.0,16481.958518,16481.958518,0.0,23.545655,14437.701203,0.0,0.0,203893.617021,4.839734244761e6,0.0,5.043627861782e6
PV Recycling Plant,"Baldor Electric Co., AR",12,35.0,-93.0,70000.0,4223.827384,4223.827384,0.0,6.034039,3699.946074,0.0,0.0,203893.617021,1.240277483588e6,0.0,1.444171100609e6
PV Recycling Plant,"Baldor Electric Co., AR",13,35.0,-93.0,70000.0,17731.139387,17731.139387,0.0,25.330199,15531.946169,0.0,0.0,203893.617021,5.206541588991e6,0.0,5.410435206012e6
PV Recycling Plant,"Baldor Electric Co., AR",14,35.0,-93.0,70000.0,6724.756028,6724.756028,0.0,9.606794,5890.684538,0.0,0.0,203893.617021,1.974645913569e6,0.0,2.17853953059e6
PV Recycling Plant,"Baldor Electric Co., AR",15,35.0,-93.0,70000.0,3408.211912,8909.140895,5500.928984,4.868874,7804.14015,0.0,0.0,203893.617021,1.000781544501e6,0.0,1.204675161522e6
PV Recycling Plant,"Baldor Electric Co., AR",16,35.0,-93.0,70000.0,0.0,22832.115483,28333.044467,0.0,20000.248199,0.0,0.0,203893.617021,0.0,0.0,203893.617021
PV Recycling Plant,"Baldor Electric Co., AR",17,35.0,-93.0,70000.0,0.0,13835.427318,42168.471785,0.0,12119.419268,0.0,0.0,203893.617021,0.0,0.0,203893.617021
PV Recycling Plant,"Baldor Electric Co., AR",18,35.0,-93.0,70000.0,0.0,17565.606547,59734.078331,0.0,15386.944367,0.0,0.0,203893.617021,0.0,0.0,203893.617021
PV Recycling Plant,"Baldor Electric Co., AR",19,35.0,-93.0,70000.0,70000.0,39645.421452,29379.499783,100.0,34728.199829,0.0,0.0,203893.617021,2.0554680851064e7,0.0,2.0758574468085e7
PV Recycling Plant,"Baldor Electric Co., AR",20,35.0,-93.0,70000.0,70000.0,40620.500217,0.0,100.0,35582.339575,0.0,0.0,203893.617021,2.0554680851064e7,0.0,2.0758574468085e7
PV Recycling Plant,"Baldor Electric Co., AR",21,35.0,-93.0,70000.0,26085.657917,26085.657917,0.0,37.265226,22850.253766,0.0,0.0,203893.617021,7.659748189613e6,0.0,7.863641806634e6
PV Recycling Plant,"Baldor Electric Co., AR",22,35.0,-93.0,70000.0,55455.130108,55455.130108,0.0,79.221614,48577.030321,0.0,0.0,203893.617021,1.6283750013284e7,0.0,1.6487643630305e7
PV Recycling Plant,"Baldor Electric Co., AR",23,35.0,-93.0,70000.0,36608.924479,36608.924479,0.0,52.298464,32068.319576,0.0,0.0,203893.617021,1.0749782270946e7,0.0,1.0953675887967e7
PV Recycling Plant,"Baldor Electric Co., AR",24,35.0,-93.0,70000.0,45797.649559,45797.649559,0.0,65.425214,40117.367084,0.0,0.0,203893.617021,1.3447943862989e7,0.0,1.365183748001e7
PV Recycling Plant,"Baldor Electric Co., AR",25,35.0,-93.0,70000.0,70000.0,70000.0,0.0,100.0,61317.9,0.0,0.0,203893.617021,2.0554680851064e7,0.0,2.0758574468085e7
PV Recycling Plant,"Baldor Electric Co., AR",26,35.0,-93.0,70000.0,70000.0,70000.0,0.0,100.0,61317.9,0.0,0.0,203893.617021,2.0554680851064e7,0.0,2.0758574468085e7
PV Recycling Plant,"Columbia Block & Brick, MS",1,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",2,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",3,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",4,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",5,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",6,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",7,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",8,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",9,31.0,-90.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Columbia Block & Brick, MS",10,31.0,-90.0,70000.0,7431.974266,7431.974266,0.0,10.617106,6510.186498,7.22312999766e6,0.0,195627.659574,2.093840154168e6,0.0,9.512597811402e6
PV Recycling Plant,"Columbia Block & Brick, MS",11,31.0,-90.0,70000.0,8053.20068,8053.20068,0.0,11.504572,7054.362199,0.0,0.0,195627.659574,2.268860782941e6,0.0,2.464488442515e6
PV Recycling Plant,"Columbia Block & Brick, MS",12,31.0,-90.0,70000.0,4958.373261,4958.373261,0.0,7.08339,4343.386225,0.0,0.0,195627.659574,1.396942543286e6,0.0,1.59257020286e6
