source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),amount (tonne),amount-distance (tonne-km),transportation cost ($),transportation energy (GJ)
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,1,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,2,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,3,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,4,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,5,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,6,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,7,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,8,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,9,768.9,12.77,9815.22,946.42,26.7
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,10,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,11,768.9,22.64,17409.03,1678.65,47.35
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,12,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,13,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,14,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,15,768.9,0.0,0.0,0.0,0.0
Origin,El Paso County,31.77309,-106.223082,PV Recycling plant,"Bexar, Texas",29.5913,-98.5985,PV Module,16,768.9,43.04,33095.99,3191.25,90.02
