plant type,location name,year,emission type,emission amount (tonne)
PV Recycling Plant,"San Juan, New Mexico",1,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",2,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",3,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",4,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",5,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",6,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",7,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",8,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",9,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",10,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",11,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",12,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",13,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",14,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",15,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",16,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",17,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",18,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",19,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",20,CO2,0.0
PV Recycling Plant,"San Juan, New Mexico",21,CO2,9322.770884
PV Recycling Plant,"San Juan, New Mexico",22,CO2,26536.195781
PV Recycling Plant,"San Juan, New Mexico",23,CO2,8611.576762
PV Recycling Plant,"San Juan, New Mexico",24,CO2,9582.172428
PV Recycling Plant,"San Juan, New Mexico",25,CO2,24322.633943
PV Recycling Plant,"San Juan, New Mexico",26,CO2,14782.821209
PV Recycling Plant,"Cholla, Arizona",1,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",2,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",3,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",4,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",5,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",6,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",7,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",8,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",9,CO2,0.0
PV Recycling Plant,"Cholla, Arizona",10,CO2,14011.907598
PV Recycling Plant,"Cholla, Arizona",11,CO2,13163.137991
PV Recycling Plant,"Cholla, Arizona",12,CO2,1710.986763
PV Recycling Plant,"Cholla, Arizona",13,CO2,42797.520201
PV Recycling Plant,"Cholla, Arizona",14,CO2,2990.879351
PV Recycling Plant,"Cholla, Arizona",15,CO2,13672.244912
PV Recycling Plant,"Cholla, Arizona",16,CO2,22270.558693
PV Recycling Plant,"Cholla, Arizona",17,CO2,16032.434725
PV Recycling Plant,"Cholla, Arizona",18,CO2,19552.727576
PV Recycling Plant,"Cholla, Arizona",19,CO2,36295.690374
PV Recycling Plant,"Cholla, Arizona",20,CO2,56455.834127
PV Recycling Plant,"Cholla, Arizona",21,CO2,10140.321164
PV Recycling Plant,"Cholla, Arizona",22,CO2,25662.857346
PV Recycling Plant,"Cholla, Arizona",23,CO2,9858.753626
PV Recycling Plant,"Cholla, Arizona",24,CO2,11231.197731
PV Recycling Plant,"Cholla, Arizona",25,CO2,4406.89579
PV Recycling Plant,"Cholla, Arizona",26,CO2,2370.27045
PV Recycling Plant,"R D Morrow, Mississippi",1,CO2,0.0
PV Recycling Plant,"R D Morrow, Mississippi",2,CO2,0.0
PV Recycling Plant,"R D Morrow, Mississippi",3,CO2,0.0
PV Recycling Plant,"R D Morrow, Mississippi",4,CO2,0.0
PV Recycling Plant,"R D Morrow, Mississippi",5,CO2,0.0
PV Recycling Plant,"R D Morrow, Mississippi",6,CO2,0.0
PV Recycling Plant,"R D Morrow, Mississippi",7,CO2,1199.441823
PV Recycling Plant,"R D Morrow, Mississippi",8,CO2,3293.897173
PV Recycling Plant,"R D Morrow, Mississippi",9,CO2,2213.826628
PV Recycling Plant,"R D Morrow, Mississippi",10,CO2,6779.447941
PV Recycling Plant,"R D Morrow, Mississippi",11,CO2,7377.179932
PV Recycling Plant,"R D Morrow, Mississippi",12,CO2,4677.063109
PV Recycling Plant,"R D Morrow, Mississippi",13,CO2,17628.262787
PV Recycling Plant,"R D Morrow, Mississippi",14,CO2,9252.01475
PV Recycling Plant,"R D Morrow, Mississippi",15,CO2,12328.607236
PV Recycling Plant,"R D Morrow, Mississippi",16,CO2,21431.377555
PV Recycling Plant,"R D Morrow, Mississippi",17,CO2,17674.077597
PV Recycling Plant,"R D Morrow, Mississippi",18,CO2,19552.727576
PV Recycling Plant,"R D Morrow, Mississippi",19,CO2,24082.370147
PV Recycling Plant,"R D Morrow, Mississippi",20,CO2,24936.798534
PV Recycling Plant,"R D Morrow, Mississippi",21,CO2,17987.900723
PV Recycling Plant,"R D Morrow, Mississippi",22,CO2,16248.328461
PV Recycling Plant,"R D Morrow, Mississippi",23,CO2,16823.943549
PV Recycling Plant,"R D Morrow, Mississippi",24,CO2,17237.024043
PV Recycling Plant,"R D Morrow, Mississippi",25,CO2,19552.727576
PV Recycling Plant,"R D Morrow, Mississippi",26,CO2,19552.727576
PV Recycling Plant,"Northeastern, Oklahoma",1,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",2,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",3,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",4,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",5,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",6,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",7,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",8,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",9,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",10,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",11,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",12,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",13,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",14,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",15,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",16,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",17,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",18,CO2,0.0
PV Recycling Plant,"Northeastern, Oklahoma",19,CO2,20039.068733
PV Recycling Plant,"Northeastern, Oklahoma",20,CO2,20496.398155
PV Recycling Plant,"Northeastern, Oklahoma",21,CO2,11242.716775
PV Recycling Plant,"Northeastern, Oklahoma",22,CO2,27841.619172
PV Recycling Plant,"Northeastern, Oklahoma",23,CO2,11633.344073
PV Recycling Plant,"Northeastern, Oklahoma",24,CO2,18352.004325
PV Recycling Plant,"Northeastern, Oklahoma",25,CO2,20468.085094
PV Recycling Plant,"Northeastern, Oklahoma",26,CO2,18637.370058
PV Recycling Plant,"Dan River Power Plant, Virginia",1,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",2,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",3,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",4,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",5,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",6,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",7,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",8,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",9,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",10,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",11,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",12,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",13,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",14,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",15,CO2,0.0
PV Recycling Plant,"Dan River Power Plant, Virginia",16,CO2,11547.894037
PV Recycling Plant,"Dan River Power Plant, Virginia",17,CO2,4961.791072
PV Recycling Plant,"Dan River Power Plant, Virginia",18,CO2,8462.796906
PV Recycling Plant,"Dan River Power Plant, Virginia",19,CO2,32456.96075
PV Recycling Plant,"Dan River Power Plant, Virginia",20,CO2,35116.869256
PV Recycling Plant,"Dan River Power Plant, Virginia",21,CO2,15891.061254
PV Recycling Plant,"Dan River Power Plant, Virginia",22,CO2,17985.152799
PV Recycling Plant,"Dan River Power Plant, Virginia",23,CO2,7520.772699
PV Recycling Plant,"Dan River Power Plant, Virginia",24,CO2,8345.548698
PV Recycling Plant,"Dan River Power Plant, Virginia",25,CO2,24034.600453
PV Recycling Plant,"Dan River Power Plant, Virginia",26,CO2,15070.854699
PV Recycling Plant,"Crystal River, Florida",1,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",2,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",3,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",4,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",5,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",6,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",7,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",8,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",9,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",10,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",11,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",12,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",13,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",14,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",15,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",16,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",17,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",18,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",19,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",20,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",21,CO2,0.0
PV Recycling Plant,"Crystal River, Florida",22,CO2,12197.533691
PV Recycling Plant,"Crystal River, Florida",23,CO2,7043.089073
PV Recycling Plant,"Crystal River, Florida",24,CO2,8350.035043
PV Recycling Plant,"Crystal River, Florida",25,CO2,15443.516587
PV Recycling Plant,"Crystal River, Florida",26,CO2,18402.928701
PV Recycling Plant,"Clinch River, Virginia",1,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",2,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",3,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",4,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",5,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",6,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",7,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",8,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",9,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",10,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",11,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",12,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",13,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",14,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",15,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",16,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",17,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",18,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",19,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",20,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",21,CO2,0.0
PV Recycling Plant,"Clinch River, Virginia",22,CO2,21289.809494
PV Recycling Plant,"Clinch River, Virginia",23,CO2,14164.437893
PV Recycling Plant,"Clinch River, Virginia",24,CO2,18056.439795
PV Recycling Plant,"Clinch River, Virginia",25,CO2,19552.727576
PV Recycling Plant,"Clinch River, Virginia",26,CO2,19552.727576
PV Recycling Plant,"Potomac River, Virginia",1,CO2,852.933643
PV Recycling Plant,"Potomac River, Virginia",2,CO2,546.718992
PV Recycling Plant,"Potomac River, Virginia",3,CO2,832.758566
PV Recycling Plant,"Potomac River, Virginia",4,CO2,1238.491844
PV Recycling Plant,"Potomac River, Virginia",5,CO2,1801.345954
PV Recycling Plant,"Potomac River, Virginia",6,CO2,2565.348817
PV Recycling Plant,"Potomac River, Virginia",7,CO2,2744.838944
PV Recycling Plant,"Potomac River, Virginia",8,CO2,4800.591674
PV Recycling Plant,"Potomac River, Virginia",9,CO2,4823.085989
PV Recycling Plant,"Potomac River, Virginia",10,CO2,21818.691243
PV Recycling Plant,"Potomac River, Virginia",11,CO2,21407.676759
PV Recycling Plant,"Potomac River, Virginia",12,CO2,6178.895974
PV Recycling Plant,"Potomac River, Virginia",13,CO2,29501.541752
PV Recycling Plant,"Potomac River, Virginia",14,CO2,9211.178202
PV Recycling Plant,"Potomac River, Virginia",15,CO2,11954.173493
PV Recycling Plant,"Potomac River, Virginia",16,CO2,26363.709241
PV Recycling Plant,"Potomac River, Virginia",17,CO2,12816.37877
PV Recycling Plant,"Potomac River, Virginia",18,CO2,15848.810897
PV Recycling Plant,"Potomac River, Virginia",19,CO2,24937.604482
PV Recycling Plant,"Potomac River, Virginia",20,CO2,21171.066639
PV Recycling Plant,"Potomac River, Virginia",21,CO2,13681.781074
PV Recycling Plant,"Potomac River, Virginia",22,CO2,25547.989205
PV Recycling Plant,"Potomac River, Virginia",23,CO2,15260.506591
PV Recycling Plant,"Potomac River, Virginia",24,CO2,16717.417466
PV Recycling Plant,"Potomac River, Virginia",25,CO2,23095.026406
PV Recycling Plant,"Potomac River, Virginia",26,CO2,16010.428747
PV Recycling Plant,"Navajo, Arizona",1,CO2,1911.275043
PV Recycling Plant,"Navajo, Arizona",2,CO2,1167.098871
PV Recycling Plant,"Navajo, Arizona",3,CO2,1742.933592
PV Recycling Plant,"Navajo, Arizona",4,CO2,2540.300802
PV Recycling Plant,"Navajo, Arizona",5,CO2,3618.718484
PV Recycling Plant,"Navajo, Arizona",6,CO2,5043.528416
PV Recycling Plant,"Navajo, Arizona",7,CO2,6518.13245
PV Recycling Plant,"Navajo, Arizona",8,CO2,30302.198272
PV Recycling Plant,"Navajo, Arizona",9,CO2,9241.325249
PV Recycling Plant,"Navajo, Arizona",10,CO2,22550.080729
PV Recycling Plant,"Navajo, Arizona",11,CO2,23427.013377
PV Recycling Plant,"Navajo, Arizona",12,CO2,11690.70232
PV Recycling Plant,"Navajo, Arizona",13,CO2,38315.873255
PV Recycling Plant,"Navajo, Arizona",14,CO2,13309.72862
PV Recycling Plant,"Navajo, Arizona",15,CO2,7032.580853
PV Recycling Plant,"Navajo, Arizona",16,CO2,63053.714005
PV Recycling Plant,"Navajo, Arizona",17,CO2,8484.10554
PV Recycling Plant,"Navajo, Arizona",18,CO2,10285.930838
PV Recycling Plant,"Navajo, Arizona",19,CO2,56735.963353
PV Recycling Plant,"Navajo, Arizona",20,CO2,27692.338292
PV Recycling Plant,"Navajo, Arizona",21,CO2,2137.910739
PV Recycling Plant,"Navajo, Arizona",22,CO2,1918.78034
PV Recycling Plant,"Navajo, Arizona",23,CO2,2906.247509
PV Recycling Plant,"Navajo, Arizona",24,CO2,3680.724004
PV Recycling Plant,"Navajo, Arizona",25,CO2,23673.032802
PV Recycling Plant,"Navajo, Arizona",26,CO2,14511.255915
