source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,1,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,2,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,3,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,4,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,5,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,6,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,7,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,8,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,9,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,10,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,11,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,12,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,13,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,14,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,15,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,16,239.38,2623.81,628087.94,CO2,104.89
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,17,239.38,3150.68,754210.81,CO2,125.95
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,18,239.38,4017.85,961792.02,CO2,160.62
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,19,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,20,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,21,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,22,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,23,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,24,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,25,239.38,0.0,0.0,CO2,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,26,239.38,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,1,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,2,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,3,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,4,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,5,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,6,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,7,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,8,190.77,0.38,72.54,CO2,0.01
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,9,190.77,0.57,109.29,CO2,0.02
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,10,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,11,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,12,190.77,0.0,0.0,CO2,0.0
Origin,"Knott County, Kentucky",37.370992,-82.850391,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,13,190.77,0.0,0.0,CO2,0.0
