plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",1,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",2,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",3,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",4,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",5,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",6,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",7,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",8,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",9,44.0,-85.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",10,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0071688306596e7,0.0,272776.595745,0.0,0.0,1.0344464902341e7
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",11,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",12,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",13,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",14,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",15,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",16,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",17,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",18,44.0,-85.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",19,44.0,-85.0,3500.0,1986.052671,1986.052671,0.0,56.744362,1739.722558,0.0,0.0,272776.595745,780201.776499,0.0,1.052978372244e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",20,44.0,-85.0,3500.0,2409.78972,2409.78972,0.0,68.851135,2110.903501,0.0,0.0,272776.595745,946662.819033,0.0,1.219439414778e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",21,44.0,-85.0,3500.0,2627.670773,2627.670773,0.0,75.076308,2301.760767,0.0,0.0,272776.595745,1.032255304455e6,0.0,1.3050319002e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",22,44.0,-85.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",23,44.0,-85.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",24,44.0,-85.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",25,44.0,-85.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",26,44.0,-85.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",1,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",2,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",3,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",4,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",5,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",6,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",7,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",8,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",9,39.0,-108.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Star Precast Concrete, LLC, CO",10,39.0,-108.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0071688306596e7,0.0,272776.595745,0.0,0.0,1.0344464902341e7
PV Recycling Plant,"Star Precast Concrete, LLC, CO",11,39.0,-108.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Star Precast Concrete, LLC, CO",12,39.0,-108.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Star Precast Concrete, LLC, CO",13,39.0,-108.0,3500.0,3500.0,10500.0,7000.0,100.0,9197.685,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",14,39.0,-108.0,3500.0,3500.0,0.0,3500.0,100.0,0.0,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",15,39.0,-108.0,3500.0,3500.0,0.0,0.0,100.0,0.0,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",16,39.0,-108.0,3500.0,3500.0,9025.805438,5525.805438,100.0,7906.33479,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",17,39.0,-108.0,3500.0,3500.0,0.0,2025.805438,100.0,0.0,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",18,39.0,-108.0,3500.0,3500.0,1474.194562,0.0,100.0,1291.35021,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",19,39.0,-108.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",20,39.0,-108.0,3500.0,3500.0,7000.0,3500.0,100.0,6131.79,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",21,39.0,-108.0,3500.0,3500.0,0.0,0.0,100.0,0.0,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",22,39.0,-108.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",23,39.0,-108.0,3500.0,3500.0,4741.87861,1241.87861,100.0,4153.743406,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",24,39.0,-108.0,3500.0,3500.0,2258.12139,0.0,100.0,1978.046594,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",25,39.0,-108.0,3500.0,3500.0,4553.97845,1053.97845,100.0,3989.148503,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Star Precast Concrete, LLC, CO",26,39.0,-108.0,3500.0,3500.0,2446.02155,0.0,100.0,2142.641497,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",1,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",2,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",3,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",4,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",5,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",6,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",7,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",8,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",9,37.0,-107.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Design A Sign, CO",10,37.0,-107.0,3500.0,0.0,0.0,0.0,0.0,0.0,1.0071688306596e7,0.0,272776.595745,0.0,0.0,1.0344464902341e7
PV Recycling Plant,"Design A Sign, CO",11,37.0,-107.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Design A Sign, CO",12,37.0,-107.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Design A Sign, CO",13,37.0,-107.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Design A Sign, CO",14,37.0,-107.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Design A Sign, CO",15,37.0,-107.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272776.595745,0.0,0.0,272776.595745
PV Recycling Plant,"Design A Sign, CO",16,37.0,-107.0,3500.0,3500.0,6383.836683,2883.836683,100.0,5592.049419,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",17,37.0,-107.0,3500.0,3500.0,616.163317,0.0,100.0,539.740581,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",18,37.0,-107.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",19,37.0,-107.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",20,37.0,-107.0,3500.0,3500.0,7000.0,3500.0,100.0,6131.79,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",21,37.0,-107.0,3500.0,3500.0,0.0,0.0,100.0,0.0,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",22,37.0,-107.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",23,37.0,-107.0,3500.0,3500.0,5552.583277,2052.583277,100.0,4863.896373,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",24,37.0,-107.0,3500.0,3500.0,1447.416723,0.0,100.0,1267.893627,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",25,37.0,-107.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Design A Sign, CO",26,37.0,-107.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,272776.595745,1.374941489362e6,0.0,1.647718085107e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",1,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",2,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",3,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",4,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",5,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",6,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",7,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",8,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",9,42.0,-103.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Croell Redi Mix, LLC, NE",10,42.0,-103.0,3500.0,3500.0,4644.63813,1144.63813,100.0,4068.563663,9.359548729362e6,0.0,253489.361702,1.277723404255e6,0.0,1.0890761495319e7
PV Recycling Plant,"Croell Redi Mix, LLC, NE",11,42.0,-103.0,3500.0,3500.0,3725.420398,1370.058528,100.0,3263.356506,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",12,42.0,-103.0,3500.0,943.068534,9.642615,436.632609,26.944815,8.446642,0.0,0.0,253489.361702,344280.210911,0.0,597769.572613
PV Recycling Plant,"Croell Redi Mix, LLC, NE",13,42.0,-103.0,3500.0,3500.0,3063.367391,0.0,100.0,2683.417934,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",14,42.0,-103.0,3500.0,973.009148,973.009148,0.0,27.800261,852.326823,0.0,0.0,253489.361702,355210.445952,0.0,608699.807654
PV Recycling Plant,"Croell Redi Mix, LLC, NE",15,42.0,-103.0,3500.0,3095.617518,3095.617518,0.0,88.446215,2711.668077,0.0,0.0,253489.361702,1.130097986599e6,0.0,1.383587348301e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",16,42.0,-103.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",17,42.0,-103.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",18,42.0,-103.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",19,42.0,-103.0,3500.0,3500.0,7000.0,3500.0,100.0,6131.79,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",20,42.0,-103.0,3500.0,3500.0,0.0,0.0,100.0,0.0,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",21,42.0,-103.0,3500.0,3500.0,7000.0,3500.0,100.0,6131.79,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",22,42.0,-103.0,3500.0,3500.0,0.0,0.0,100.0,0.0,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",23,42.0,-103.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",24,42.0,-103.0,3500.0,3500.0,3500.0,0.0,100.0,3065.895,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",25,42.0,-103.0,3500.0,3500.0,4184.132188,684.132188,100.0,3665.174272,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Croell Redi Mix, LLC, NE",26,42.0,-103.0,3500.0,3500.0,2815.867812,0.0,100.0,2466.615728,0.0,0.0,253489.361702,1.277723404255e6,0.0,1.531212765957e6
PV Recycling Plant,"Sandvik, Inc., FL",1,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",2,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",3,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",4,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",5,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",6,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
PV Recycling Plant,"Sandvik, Inc., FL",7,30.0,-81.0,0.0,0.0,0.0,0.0,NaN,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
