product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
PV Module,"Gila County, Arizona",34.183878,-111.605691,1,1043.1919547293267,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,2,635.1475056114131,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,3,938.0847058336074,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,4,1348.3906162711069,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,5,1889.512830928206,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,6,2584.0850813747006,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,7,3450.6084608516485,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,8,5268.131653017148,343.87
PV Module,"Gila County, Arizona",34.183878,-111.605691,9,5650.159494429936,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,10,33139.92558369417,369.89
PV Module,"Gila County, Arizona",34.183878,-111.605691,11,30975.39325037156,365.14
PV Module,"Gila County, Arizona",34.183878,-111.605691,12,3428.826434390432,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,13,24443.167849068697,446.7
PV Module,"Gila County, Arizona",34.183878,-111.605691,14,4163.065504515194,329.5
PV Module,"Gila County, Arizona",34.183878,-111.605691,15,5253.532190228794,271.81
PV Module,"Gila County, Arizona",34.183878,-111.605691,16,24721.376769951006,495.73
PV Module,"Gila County, Arizona",34.183878,-111.605691,17,5542.397163933517,374.18
PV Module,"Gila County, Arizona",34.183878,-111.605691,18,6587.935585558145,273.13
PV Module,"Gila County, Arizona",34.183878,-111.605691,19,21955.88701413211,602.34
PV Module,"Gila County, Arizona",34.183878,-111.605691,20,19598.813699228267,486.86
PV Module,"Gila County, Arizona",34.183878,-111.605691,21,3942.3720990171587,365.31
PV Module,"Gila County, Arizona",34.183878,-111.605691,22,10728.790477910443,385.43
PV Module,"Gila County, Arizona",34.183878,-111.605691,23,3397.1635984385425,273.13
PV Module,"Gila County, Arizona",34.183878,-111.605691,24,3731.459304731463,273.13
PV Module,"Gila County, Arizona",34.183878,-111.605691,25,7436.015154444338,910.98
PV Module,"Gila County, Arizona",34.183878,-111.605691,26,3077.1749296054195,787.52
PV Module,"San Bernardino, California",35.120104,-117.159039,1,2179.6776612690865,275.95
PV Module,"San Bernardino, California",35.120104,-117.159039,2,1357.1893511718729,275.95
PV Module,"San Bernardino, California",35.120104,-117.159039,3,2048.4840352352926,275.95
PV Module,"San Bernardino, California",35.120104,-117.159039,4,3018.130399639901,275.95
PV Module,"San Bernardino, California",35.120104,-117.159039,5,4346.6463341758745,275.95
PV Module,"San Bernardino, California",35.120104,-117.159039,6,6125.385422433506,275.95
PV Module,"San Bernardino, California",35.120104,-117.159039,7,8453.006676390129,289.73
PV Module,"San Bernardino, California",35.120104,-117.159039,8,44354.103883424206,393.13
PV Module,"San Bernardino, California",35.120104,-117.159039,9,11968.745255207717,277.64
PV Module,"San Bernardino, California",35.120104,-117.159039,10,33965.75943502593,409.96
PV Module,"San Bernardino, California",35.120104,-117.159039,11,36554.08125161205,405.21
PV Module,"San Bernardino, California",35.120104,-117.159039,12,22780.59239068647,289.73
PV Module,"San Bernardino, California",35.120104,-117.159039,13,159204.26372613848,495.96
PV Module,"San Bernardino, California",35.120104,-117.159039,14,28051.86425122706,372.51
PV Module,"San Bernardino, California",35.120104,-117.159039,15,35498.3688398693,311.88
PV Module,"San Bernardino, California",35.120104,-117.159039,16,162161.60835744182,544.99
PV Module,"San Bernardino, California",35.120104,-117.159039,17,38462.80583082782,421.54
PV Module,"San Bernardino, California",35.120104,-117.159039,18,45992.99698302651,316.14
PV Module,"San Bernardino, California",35.120104,-117.159039,19,152021.272455599,651.6
PV Module,"San Bernardino, California",35.120104,-117.159039,20,136628.87738375308,536.12
PV Module,"San Bernardino, California",35.120104,-117.159039,21,30272.800218279568,412.67
PV Module,"San Bernardino, California",35.120104,-117.159039,22,73783.48380250545,431.63
PV Module,"San Bernardino, California",35.120104,-117.159039,23,31118.22120913124,316.14
PV Module,"San Bernardino, California",35.120104,-117.159039,24,35966.19848155085,315.21
PV Module,"San Bernardino, California",35.120104,-117.159039,25,62033.297989651976,953.99
PV Module,"San Bernardino, California",35.120104,-117.159039,26,39233.39900283468,830.54
PV Module,"Sac County, Iowa",42.419352,-95.026345,1,0.5850811773824027,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,2,0.5327520318888886,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,3,0.9204844802495472,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,4,1.531135183440664,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,5,2.4651900094714154,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,6,3.8597406688177465,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,7,5.9005323379489685,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,8,8.837571095545682,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,9,13.00455201840441,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,10,18.84193037694092,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,11,26.922974849068353,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,12,37.981819045479796,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,13,210.92151135428645,355.57
PV Module,"Sac County, Iowa",42.419352,-95.026345,14,61.0823221252244,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,15,85.44004525508926,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,16,262.47405752046114,419.57
PV Module,"Sac County, Iowa",42.419352,-95.026345,17,144.19841102890155,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,18,199.5674230685962,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,19,369.07195633593756,493.72
PV Module,"Sac County, Iowa",42.419352,-95.026345,20,443.3965853027664,392.59
PV Module,"Sac County, Iowa",42.419352,-95.026345,21,458.6431459141913,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,22,768.4191565929584,404.06
PV Module,"Sac County, Iowa",42.419352,-95.026345,23,793.0485634100646,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,24,1056.7585644761396,326.53
PV Module,"Sac County, Iowa",42.419352,-95.026345,25,1468.1356154388523,1015.56
PV Module,"Sac County, Iowa",42.419352,-95.026345,26,1765.7089702741437,898.81
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,1,0.8920689884441733,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,2,0.5711125976728877,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,3,0.8710771681965177,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,4,1.3007291911566141,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,5,1.9076289784814469,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,6,2.7567671894447905,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,7,3.9390321736240845,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,8,5.584264273709751,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,9,7.880727914669999,296.28
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,10,32.8768495555415,314.4
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,11,34.39312631987352,319.04
