name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
Snohomish County,47.82099062,-121.4522522,0.5776449785703894,0.43771672780528,0.70064273379692,1.0870764334189262,1.6404293628478326,2.413594708074436,3.4685706519906896,4.874714897000884,6.705160650142439,9.17597010459941,11.899852337418125,57.24568965932532,54.48437178678095,13.754001973943003,67.43135104325437,20.201958667599992,26.113876440383947,60.97399067290043,37.28583960390073,45.12025735618198,126.1433821008701,109.83696375643352,42.22660699800351,102.87258035089329,40.02150817554927,44.00036289111942,76.20979267211015,39.93563052533564
San Bernardino,35.12010447,-117.1590386,104.1797366971023,74.40331724589434,117.18961815039512,179.3854618937615,267.52756437305163,389.437903899782,554.095526129824,771.3003780889048,1051.075349026203,5959.494007408187,1393.8696075164366,4616.994907629755,4718.129820577269,2372.28742050336,18694.193126021142,2745.5528584933586,3475.730444159925,13188.350486913923,4085.176325174986,4841.523346597005,17143.628379492995,13974.442791915964,2664.65990914818,7129.179414726306,2318.5600571181244,2537.357936688193,4890.610810037562,2114.132481617852
Warren County,38.79110825,-78.25771359,0.002053860482015375,0.0031041201880521,0.0068861860013422,0.0142167836654281,0.0275375694442144,0.0504482418682649,0.088044034902854,0.1472902111051355,0.2374167928183495,0.3703012076263681,0.5607819974219695,0.8268105299611914,1.1892979615414334,1.6714527160381154,3.970627654583398,2.963607582739022,3.916140305031297,6.012673054204745,6.266930565179817,7.722488870633366,10.915362096326351,11.880469619847048,11.537423182007872,37.9840463385782,7.487096547912897,7.893152649101869,21.485959897591197,3.720262805195838
Sumter County,28.70869529,-82.19247661,5.540300794896438,3.913453857183416,6.175116270756278,9.520942942660405,14.380338827248368,21.31052230293174,31.01385412665248,44.34947571420443,62.33711961582852,309.3493981005095,95.55928678266665,328.2307048337611,343.6865330918572,191.6348264968353,385.2323833725612,348.2765953104463,462.05400743219707,668.7342991070806,753.3709544149423,935.482546273965,1880.2294226361505,1839.6569742150507,1278.5005533094632,2804.4386012840278,1321.7749942876198,1464.670646061703,2289.9143918165373,1439.2397074994929
Palm Beach County,26.67709172,-80.56373053,2.452779982436244,1.6223094625106032,2.484164340117283,3.716332922047205,5.446338772496207,7.832444981180588,11.064707970683555,15.363419201377845,20.974841178170987,182.32428619713363,22.32683026505072,68.6527570005133,74.74461047667954,50.2869626823331,105.8882255402356,92.47392905616056,123.6521123264702,182.31737542814184,204.6443671619829,256.26492628933204,356.4438280742573,401.5776514480695,415.6842092192913,1114.1286494696103,368.33116995408034,408.4982335190634,783.8849868168959,362.6646212009281
Midland County,43.57419001,-84.55437763,0.04049082432326873,0.05172303217353,0.105141044058017,0.2021786726336242,0.3698657807647105,0.6471253901256052,1.0880266269933323,1.7653280346456162,2.774113168698649,4.235150719847807,6.297351733490015,9.138332702036235,12.96163098809904,17.988608634396897,68.37418557322893,29.222650364218342,38.48289876582429,74.62584758557632,59.44408739108075,73.50634910929386,131.21708513755007,132.6489484033602,103.99709002978356,300.6900700393092,87.12558148872806,97.98231304563171,205.45416875598173,88.00376472661453
Cass County,42.06225929,-85.90993949,0.005439202707250728,0.0070398336223281,0.0140053755767443,0.0261547785098214,0.0463051718364569,0.0783270509375296,0.1273717361955869,0.2000942621419262,0.3048406620480248,0.4517481780909368,0.6526781817466317,0.9208646432000644,1.2701195206904197,1.713401026291872,5.641479859640779,2.6609962620135588,3.3706895769855447,6.089267882253633,4.766888698831249,5.56843126502464,23.24453451857995,18.263004901088383,1.3836745537686514,3.844122174818815,1.2925109835270108,1.5349461536607625,3.031496652894282,1.88587311660083
Cass County,40.72939342,-86.25965362,0.5438898987020186,0.4146442297718291,0.6669927731117865,1.0409044435886854,1.5810868707535548,2.343012940783356,3.393100197744072,4.80766031342889,6.67014839388579,9.066358417421773,12.07754640259029,55.34066498524198,53.28534648585588,15.529526187148411,59.785742268910624,24.36266004537649,31.54549563706927,62.11953027470745,46.57313806782855,56.24886667809406,152.31275594535308,133.2207347016718,53.24478355084574,143.9579270184635,44.835161729971816,48.29975741670166,95.12124919519918,36.74913933326827
Hamilton County,39.94240296,-86.10103966,0.35699091169205766,0.3324606802840998,0.577473449837105,0.9620698261038958,1.5451540045643068,2.4022082824748656,3.627030784279706,5.332351228348935,7.6484597974794895,10.718658518456762,14.690016295796733,30.24930495925616,34.664612749765055,30.52614342085191,388.5498357046259,21.681182079307515,26.798845028090444,231.6039100797452,13.60528836996295,16.154397161006948,56.14003879979136,45.99845466036381,9.49022854395309,26.38410969114707,8.239192983531828,9.240970804427366,18.47596671796117,8.50187218884851
Lawrence County,38.87073858,-86.34789005,0.0222908179537884,0.0317325032230819,0.0667356715352171,0.1311640454185763,0.243308716594558,0.4294161194281524,0.7258181013151436,1.1812247030150942,1.859022256646788,2.839294880275419,4.220100464356972,6.117270346623317,8.661666083667042,11.9924498977788,25.968226791785444,20.798295454565693,27.042642018580224,39.89654684343573,41.91299498896333,50.66136544968369,130.64486953991673,115.6248612150096,50.250709295950806,143.72758296447006,39.45031488033465,42.07766326075948,89.9606892177504,28.385487257614965
