name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
Snohomish County,47.82099062,-121.4522522,4.781545932295526e-06,1.621911077814863e-05,5.187414300346204e-05,0.0001399625503061,0.0003325680758632,0.0007164668103892,0.0014285899666224,0.0026768275286432,0.0047682722010181,0.0081473482071772,0.0134462647964942,0.0215498233125686,0.0336756632508496,0.0514693952211307,0.0771115904423698,0.1134302394786776,0.1640082986442232,0.2332720994227651,0.3265443834984792,0.4500483917927614,0.6108606400024604,0.816833322291844,1.0765425390918149,1.3993556565154617,1.79572244414529,2.277732066462233,3.120058848170892,3.4765001825364474
San Bernardino,35.12010447,-117.1590386,0.0002996699688119366,0.0009724171957031,0.0030384610549257,0.0080721495067633,0.0189970908887238,0.0407270049484484,0.081127151693269,0.1523445360025793,0.272632653453044,0.4688095526983359,0.7794835605343362,1.259154883375608,1.9832457957357004,3.054017529516761,4.607188865565629,6.818875395429278,9.912228793672105,14.162909003812173,19.902350469234385,27.517825388480404,37.44874688229071,50.17964847811985,66.23176449501612,86.15652550610012,110.53408830166582,139.9758219499175,194.6723089614201,210.3946241233643
Warren County,38.79110825,-78.25771359,1.3361418941300953e-06,3.885139898991539e-06,1.133968648435222e-05,2.853192402488989e-05,6.423556968676507e-05,0.000132723029609,0.0002562536130099,0.0004684964623324,0.0008192109956545,0.0013805351140691,0.0022552085776434,0.0035869741635616,0.0055732331219065,0.0084797621280262,0.0126569108818264,0.018556200182696,0.0267456885154348,0.0379220220363203,0.0529170159501325,0.0726973736786716,0.0983582383658097,0.1311149539261874,0.172302066764423,0.2233917380075475,0.2860401750891055,0.3621531478390357,0.5739324375654098,0.5257546409042088
Sumter County,28.70869529,-82.19247661,0.00014285659595157288,0.000504354739086,0.0016474307867874,0.0045150714651147,0.0108653489671286,0.0236684612434481,0.0476766567540355,0.090197502274661,0.1621395154531226,0.2794073872427194,0.4647214307232578,0.7499199714911672,1.1787693814378424,1.8102482345791608,2.722183618706328,4.0149959949705405,5.8151597219545295,8.277832451100801,11.588000293584376,15.959518932965311,21.631732923906387,28.864054122520507,37.9299944756809,49.113388267662,62.71005246608229,79.0363950578667,104.78191246429807,119.29502329722904
Palm Beach County,26.67709172,-80.56373053,4.5499566775540135e-05,0.0001466024559084,0.0004565720590487,0.0012114323644483,0.0028531584483491,0.0061338615068815,0.0122777981451423,0.0232144759671853,0.0419096496186425,0.0728243995296731,0.1225330239225059,0.2005275934632625,0.3202295613003065,0.5002152406179744,0.7656406298749997,1.1498208936742915,1.6958813997834814,2.458354698591018,3.50456113570716,4.915597187909462,6.786787628583482,9.227551901787244,12.360775483472448,16.321869557573986,21.25752776183957,27.323407514077736,37.7261345813608,42.504653671619295
Midland County,43.57419001,-84.55437763,1.119189020903872e-05,3.443287981785977e-05,0.0001041738298583,0.0002696589775128,0.000620840257009,0.0013058466768001,0.0025591736619491,0.0047451181548943,0.0084265944338628,0.0144721003645842,0.024215185441882,0.0396814260791593,0.0638975319022949,0.1012955726384089,0.1582222081862702,0.2435581349532861,0.3694469909267919,0.5521266176186918,0.8128507737469618,1.1788890533769905,1.6845998136855571,2.37258509974285,3.2949475650447515,4.514646202749054,6.106828156229552,8.159707425228758,11.640858195924691,13.784532010116116
Cass County,42.06225929,-85.90993949,1.3946605769659228e-07,4.316536975933201e-07,1.3134551617139527e-06,3.427162543859666e-06,7.980398919613268e-06,1.7047735553872593e-05,3.4085056758290155e-05,6.475632341723615e-05,0.0001182508318808,0.0002093091312587,0.0003612014918873,0.0006099159398837,0.0010098118612519,0.0016409768094532,0.0026184848366267,0.004103692707378,0.0063176307850069,0.0095564680323469,0.0142089989130443,0.0207761857186054,0.0298930848391427,0.0423540676662184,0.0591431056170479,0.0814718124331708,0.1108284207775561,0.1490402176775391,0.2089897282703344,0.258135056868572
Cass County,40.72939342,-86.25965362,6.1577396544188785e-06,2.000824611530285e-05,6.255583107585535e-05,0.000166201776061,0.0003909036171294,0.0008367969330304,0.0016626056293896,0.0031101327541742,0.0055364151198908,0.0094551454100903,0.0155886771196159,0.0249312220835313,0.038822564453884,0.0590295551784367,0.087829644678158,0.1280867136479977,0.1833047516113026,0.25764042047073,0.3558531585254729,0.4831744940619742,0.6450910476065627,0.8470623517875118,1.0942349584511508,1.3912572707861075,1.7423153975480887,2.151449037965281,3.022796176680583,3.035268266273576
Hamilton County,39.94240296,-86.10103966,1.0224350940856153e-06,3.2199354521233205e-06,9.90581266688546e-06,2.608098586816011e-05,6.117798558110574e-05,0.0001313942348911,0.0002634454266374,0.000500178613189,0.000908876632688,0.0015932317971121,0.0027100368365121,0.0044916306988102,0.0072750247289137,0.0115383888976998,0.0179451615131551,0.027395429168798,0.0410834043364735,0.0605588656759644,0.087789483541946,0.1252203187956663,0.1758268136540842,0.2431584683926337,0.3313715593255268,0.4452485148938939,0.5901942789644717,0.7721794851518513,1.0715792481646231,1.2492293889981596
Lawrence County,38.87073858,-86.34789005,5.860090100219492e-06,1.8546456278912275e-05,5.71022318691691e-05,0.0001499275037302,0.0003492827364379,0.0007417516810328,0.0014635693562408,0.0027208185399893,0.0048156893872853,0.0081799756830082,0.0134166977417786,0.0213501007751622,0.0330831401569136,0.0500597717196086,0.0741267827973991,0.1075865188624013,0.1532279714909324,0.2143201567663317,0.2945502954197884,0.3978929247057359,0.5284085683251651,0.6899953272160821,0.8861531430401135,1.119858052721262,1.393655527116018,1.7100237175824349,2.488316833166102,2.3509993680308523
