plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Manufacturing Plant,"XP Power, LLC, CA",1,PV Modules,12707.073053,0.0,12707.073053,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",2,PV Modules,12477.547627,0.0,12477.547627,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",3,PV Modules,55680.355461,0.0,55680.355461,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",4,PV Modules,55144.514286,0.0,55144.514286,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",5,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",6,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",7,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",8,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",9,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",10,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",11,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",12,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",13,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",14,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",15,PV Modules,21273.115207,0.0,21273.115207,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",16,PV Modules,21205.757355,0.0,21205.757355,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",17,PV Modules,20516.692958,0.0,20516.692958,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",18,PV Modules,20457.498306,0.0,20457.498306,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",19,PV Modules,25404.963804,0.0,25404.963804,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",20,PV Modules,25337.642876,0.0,25337.642876,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",21,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",22,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",23,PV Modules,40089.944921,0.0,40089.944921,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",24,PV Modules,39998.606531,0.0,39998.606531,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",25,PV Modules,40345.198058,0.0,40345.198058,0.0
PV Manufacturing Plant,"XP Power, LLC, CA",26,PV Modules,40259.30036,0.0,40259.30036,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",1,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",2,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",3,PV Modules,18008.380115,0.0,18008.380115,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",4,PV Modules,16834.664621,0.0,16834.664621,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",5,PV Modules,857.573332,0.0,857.573332,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",6,PV Modules,847.288474,0.0,847.288474,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",7,PV Modules,57104.260246,0.0,57104.260246,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",8,PV Modules,56598.394688,0.0,56598.394688,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",9,PV Modules,275.162463,0.0,275.162463,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",10,PV Modules,273.806891,0.0,273.806891,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",11,PV Modules,249.836397,0.0,249.836397,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",12,PV Modules,248.853829,0.0,248.853829,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",13,PV Modules,225.440079,0.0,225.440079,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",14,PV Modules,224.649189,0.0,224.649189,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",15,PV Modules,314.777879,0.0,314.777879,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",16,PV Modules,313.781187,0.0,313.781187,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",17,PV Modules,378.631561,0.0,378.631561,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",18,PV Modules,377.539136,0.0,377.539136,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",19,PV Modules,383.890188,0.0,383.890188,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",20,PV Modules,382.872913,0.0,382.872913,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",21,PV Modules,520.774772,0.0,520.774772,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",22,PV Modules,519.498814,0.0,519.498814,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",23,PV Modules,659.652015,0.0,659.652015,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",24,PV Modules,658.149106,0.0,658.149106,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",25,PV Modules,724.495121,0.0,724.495121,0.0
PV Manufacturing Plant,"Central Dakota Enterprises, ND",26,PV Modules,722.952621,0.0,722.952621,0.0
PV Manufacturing Plant,"Waring Products, Inc., PA",1,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Waring Products, Inc., PA",2,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Waring Products, Inc., PA",3,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Waring Products, Inc., PA",4,PV Modules,0.0,0.0,0.0,0.0
