source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,1,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,2,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,3,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,4,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,5,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,6,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,7,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,8,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,9,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,10,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,11,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,12,59.37,0.0,0.0,CO2,0.0
Origin,"Midland County, Michigan",43.57419,-84.554378,PV Recycling Plant,"Advanced Battery Concepts, LLC, MI",44.0,-85.0,PV Module,13,59.37,0.0,0.0,CO2,0.0
