plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling Plant,"Glen Lyn, Virginia",1,Contaminated glass,0.01,0.0,0.01,2.24
PV Recycling Plant,"Glen Lyn, Virginia",2,Contaminated glass,0.01,0.0,0.01,2.02
PV Recycling Plant,"Glen Lyn, Virginia",3,Contaminated glass,0.02,0.0,0.02,3.48
PV Recycling Plant,"Glen Lyn, Virginia",4,Contaminated glass,0.03,0.0,0.03,5.75
PV Recycling Plant,"Glen Lyn, Virginia",5,Contaminated glass,0.06,0.0,0.06,9.2
PV Recycling Plant,"Glen Lyn, Virginia",6,Contaminated glass,0.09,0.0,0.09,14.26
PV Recycling Plant,"Glen Lyn, Virginia",7,Contaminated glass,0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",8,Contaminated glass,0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",9,Contaminated glass,0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",10,Contaminated glass,0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",11,Contaminated glass,0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",12,Contaminated glass,2.23,0.0,2.23,369.77
PV Recycling Plant,"Glen Lyn, Virginia",13,Contaminated glass,4.79,0.0,4.79,795.33
PV Recycling Plant,"Glen Lyn, Virginia",14,Contaminated glass,0.94,0.0,0.94,156.86
PV Recycling Plant,"Glen Lyn, Virginia",15,Contaminated glass,1.23,0.0,1.23,204.29
PV Recycling Plant,"Glen Lyn, Virginia",16,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",17,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",18,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",19,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",20,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",21,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",22,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",23,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",24,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",25,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",26,Contaminated glass,200.1,0.0,200.1,33239.73
PV Recycling Plant,"Glen Lyn, Virginia",1,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",2,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",3,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",4,Aluminium (CdTe),0.01,0.0,0.01,0.0
PV Recycling Plant,"Glen Lyn, Virginia",5,Aluminium (CdTe),0.01,0.0,0.01,0.0
PV Recycling Plant,"Glen Lyn, Virginia",6,Aluminium (CdTe),0.01,0.0,0.01,0.0
PV Recycling Plant,"Glen Lyn, Virginia",7,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",8,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",9,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",10,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",11,Aluminium (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",12,Aluminium (CdTe),0.33,0.0,0.33,0.0
PV Recycling Plant,"Glen Lyn, Virginia",13,Aluminium (CdTe),0.7,0.0,0.7,0.0
PV Recycling Plant,"Glen Lyn, Virginia",14,Aluminium (CdTe),0.14,0.0,0.14,0.0
PV Recycling Plant,"Glen Lyn, Virginia",15,Aluminium (CdTe),0.18,0.0,0.18,0.0
PV Recycling Plant,"Glen Lyn, Virginia",16,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",17,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",18,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",19,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",20,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",21,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",22,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",23,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",24,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",25,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",26,Aluminium (CdTe),29.28,0.0,29.28,0.0
PV Recycling Plant,"Glen Lyn, Virginia",1,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",2,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",3,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",4,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",5,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",6,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",7,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",8,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",9,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",10,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",11,Copper (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Glen Lyn, Virginia",12,Copper (cSi),0.04,0.0,0.04,0.0
PV Recycling Plant,"Glen Lyn, Virginia",13,Copper (cSi),0.08,0.0,0.08,0.0
PV Recycling Plant,"Glen Lyn, Virginia",14,Copper (cSi),0.02,0.0,0.02,0.0
