product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,1,267669.144756052,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,2,3348.168557889734,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,3,5820.307927315118,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,4,5764.29606084435,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,5,9407.86319795027,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,6,9295.03491136812,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,7,5463.97581680292,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,8,5415.572472394028,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,9,4953.026059579001,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,10,4928.62527538527,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,11,16794.07717276233,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,12,16728.028642390374,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,13,3637.9230149708455,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,14,3625.160449216751,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,15,2757.2572259132635,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,16,2748.5268202679645,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,17,2979.80230607665,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,18,2971.204996458097,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,19,21868.357704914954,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,20,21810.408472455565,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,21,15061.080671546222,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,22,15024.179294194159,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,23,18042.09650546177,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,24,18000.99053631208,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,25,2818.396526340737,4208.09
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,26,2812.3959665342563,4208.09
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,1,1.701589205100931e6,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,2,281797.03059399466,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,3,253037.5707425924,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,4,250602.45789263363,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,5,213907.72903601493,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,6,211342.3385699769,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,7,162514.9560920515,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,8,161075.2960981092,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,9,100345.29795823868,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,10,99850.95289910065,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,11,64209.41934234328,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,12,63956.893541730846,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,13,27638.095556268156,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,14,27541.135557278834,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,15,18906.748468253398,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,16,18846.88333053241,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,17,37647.38744196263,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,18,37538.76740179816,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,19,23024.662528467758,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,20,22963.64918950718,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,21,186237.55401149634,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,22,185781.25061550646,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,23,121027.42668000178,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,24,120751.68546190843,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,25,44374.36514253111,4255.03
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,26,44279.88907096921,4255.03
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,1,2684.293702364958,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,2,401.9938981329227,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,3,297.8744506113589,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,4,295.0078490223956,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,5,74795.49276833283,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,6,73898.47214680025,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,7,594.1671887298611,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,8,588.903680977116,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,9,13424.618194928618,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,10,13358.48262295354,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,11,745.8968846759243,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,12,742.963386601867,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,13,822.1791557534584,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,14,819.2947858825821,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,15,851.1227008436942,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,16,848.4277595221326,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,17,883.9623619734803,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,18,881.4119585116349,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,19,47235.62408274955,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,20,47110.453816318426,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,21,337.9195953816539,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,22,337.09165356421215,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,23,429.57804780280594,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,24,428.59932440583157,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,25,459124.15664097515,4107.18
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,26,458146.649773231,4107.18
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,1,115227.15194224166,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,2,79493.65908903065,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,3,351.72444863825257,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,4,348.3396203615263,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,5,566.8461412861694,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,6,560.0479685734798,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,7,705.102513667755,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,8,698.8562708297687,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,9,781.9042660753346,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,10,778.0522618607062,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,11,787.9867041626939,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,12,784.8876732825096,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,13,742.359009644419,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,14,739.7546649029987,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,15,118.6081594349233,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,16,118.23260602808938,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,17,109.62799635951266,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,18,109.31169825287576,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,19,100.73046937949464,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,20,100.46354245866308,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,21,112.27727995874795,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,22,112.00218772823834,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,23,121002.15391366131,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,24,120726.47027543698,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,25,159.45356956993027,4102.32
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,26,159.1140819670969,4102.32
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,1,202303.9714636864,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,2,37206.971699573376,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,3,272916.75856489316,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,4,270290.3378962151,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,5,171284.17938790866,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,6,169229.97217078228,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,7,32071.77328362048,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,8,31787.66128530655,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,9,258501.25720645057,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,10,257227.76635156118,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,11,54677.993437997,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,12,54462.953273948886,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,13,281835.77607107005,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,14,280847.0394735222,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,15,10379.713792881832,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,16,10346.848120777575,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,17,11799.631651682845,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,18,11765.587417779298,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,19,28715.82450758096,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,20,28639.730087866996,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,21,187890.5922870682,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,22,187430.23875745808,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,23,195006.42423926468,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,24,194562.13396200433,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,25,17951.539285837083,4094.62
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,26,17913.319225566534,4094.62
PV Modules Materials,"Warren County, Virginia",38.791108,-78.257714,1,2614.91839041983,4097.96
PV Modules Materials,"Warren County, Virginia",38.791108,-78.257714,2,169.29950769227878,4097.96
PV Modules Materials,"Warren County, Virginia",38.791108,-78.257714,3,54379.80809415575,4097.96
PV Modules Materials,"Warren County, Virginia",38.791108,-78.257714,4,53856.482767091664,4097.96
