plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Manufacturing Plant,"Sandvik, Inc., FL",1,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,5.26874114468085e8,0.0,4.9342155505957e7,5.0360694937172e8,0.0,1.079823219345762e9
PV Manufacturing Plant,"Sandvik, Inc., FL",2,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",3,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",4,30.0,-81.0,103954.8042,103741.255785,103741.255785,0.0,99.794576,2.0620716346195e7,0.0,0.0,4.9342155505957e7,5.02572418387123e8,0.0,5.5191457389308e8
PV Manufacturing Plant,"Sandvik, Inc., FL",5,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",6,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",7,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
PV Manufacturing Plant,"Sandvik, Inc., FL",8,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
PV Manufacturing Plant,"Sandvik, Inc., FL",9,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",10,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",11,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",12,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",13,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",14,30.0,-81.0,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,4.9342155505957e7,5.0360694937172e8,0.0,5.52949104877677e8
PV Manufacturing Plant,"Sandvik, Inc., FL",15,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
PV Manufacturing Plant,"Sandvik, Inc., FL",16,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
PV Manufacturing Plant,"Sandvik, Inc., FL",17,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
PV Manufacturing Plant,"Sandvik, Inc., FL",18,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
PV Manufacturing Plant,"Sandvik, Inc., FL",19,30.0,-81.0,103954.8042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9342155505957e7,0.0,0.0,4.9342155505957e7
