plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"Baldor Electric Co., AR",1,35.0,-93.0,70000.0,641.19,641.19,0.0,0.92,561.67,7.52833267e6,0.0,203893.62,188278.58,0.0,7.92050487e6
PV Recycling Plant,"Baldor Electric Co., AR",2,35.0,-93.0,70000.0,390.23,390.23,0.0,0.56,341.83,0.0,0.0,203893.62,114587.05,0.0,318480.67
PV Recycling Plant,"Baldor Electric Co., AR",3,35.0,-93.0,70000.0,580.74,580.74,0.0,0.83,508.71,0.0,0.0,203893.62,170526.95,0.0,374420.57
PV Recycling Plant,"Baldor Electric Co., AR",4,35.0,-93.0,70000.0,843.52,843.52,0.0,1.21,738.9,0.0,0.0,203893.62,247690.64,0.0,451584.26
PV Recycling Plant,"Baldor Electric Co., AR",5,35.0,-93.0,70000.0,1197.68,1197.68,0.0,1.71,1049.13,0.0,0.0,203893.62,351683.91,0.0,555577.53
PV Recycling Plant,"Baldor Electric Co., AR",6,35.0,-93.0,70000.0,1664.26,1664.26,0.0,2.38,1457.84,0.0,0.0,203893.62,488689.53,0.0,692583.15
PV Recycling Plant,"Baldor Electric Co., AR",7,35.0,-93.0,70000.0,2264.7,2264.7,0.0,3.24,1983.81,0.0,0.0,203893.62,665003.96,0.0,868897.58
PV Recycling Plant,"Baldor Electric Co., AR",8,35.0,-93.0,70000.0,7288.14,7288.14,0.0,10.41,6384.19,0.0,0.0,203893.62,2.1400778e6,0.0,2.34397142e6
PV Recycling Plant,"Baldor Electric Co., AR",9,35.0,-93.0,70000.0,3534.89,3534.89,0.0,5.05,3096.45,0.0,0.0,203893.62,1.03797771e6,0.0,1.24187133e6
PV Recycling Plant,"Baldor Electric Co., AR",10,35.0,-93.0,70000.0,16940.4,16940.4,0.0,24.2,14839.28,0.0,0.0,203893.62,4.97434912e6,0.0,5.17824274e6
PV Recycling Plant,"Baldor Electric Co., AR",11,35.0,-93.0,70000.0,16481.96,16481.96,0.0,23.55,14437.7,0.0,0.0,203893.62,4.83973424e6,0.0,5.04362786e6
PV Recycling Plant,"Baldor Electric Co., AR",12,35.0,-93.0,70000.0,0.0,4223.83,4223.83,0.0,3699.95,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Baldor Electric Co., AR",13,35.0,-93.0,70000.0,21954.92,17731.09,0.0,31.36,15531.91,0.0,0.0,203893.62,6.44680603e6,0.0,6.65069965e6
PV Recycling Plant,"Baldor Electric Co., AR",14,35.0,-93.0,70000.0,6724.76,6724.76,0.0,9.61,5890.68,0.0,0.0,203893.62,1.97464591e6,0.0,2.17853953e6
PV Recycling Plant,"Baldor Electric Co., AR",15,35.0,-93.0,70000.0,8909.12,8909.12,0.0,12.73,7804.12,0.0,0.0,203893.62,2.61605845e6,0.0,2.81995207e6
PV Recycling Plant,"Baldor Electric Co., AR",16,35.0,-93.0,70000.0,22832.09,22832.09,0.0,32.62,20000.23,0.0,0.0,203893.62,6.70437701e6,0.0,6.90827063e6
PV Recycling Plant,"Baldor Electric Co., AR",17,35.0,-93.0,70000.0,13835.41,13835.41,0.0,19.76,12119.4,0.0,0.0,203893.62,4.06260481e6,0.0,4.26649843e6
PV Recycling Plant,"Baldor Electric Co., AR",18,35.0,-93.0,70000.0,17565.56,17565.56,0.0,25.09,15386.91,0.0,0.0,203893.62,5.15792176e6,0.0,5.36181538e6
PV Recycling Plant,"Baldor Electric Co., AR",19,35.0,-93.0,70000.0,39645.42,39645.42,0.0,56.64,34728.2,0.0,0.0,203893.62,1.164141407e7,0.0,1.184530769e7
PV Recycling Plant,"Baldor Electric Co., AR",20,35.0,-93.0,70000.0,40620.48,40620.48,0.0,58.03,35582.32,0.0,0.0,203893.62,1.192772802e7,0.0,1.213162164e7
PV Recycling Plant,"Baldor Electric Co., AR",21,35.0,-93.0,70000.0,0.0,26085.61,26085.61,0.0,22850.21,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Baldor Electric Co., AR",22,35.0,-93.0,70000.0,70000.0,55455.13,11540.74,100.0,48577.03,0.0,0.0,203893.62,2.055468085e7,0.0,2.075857447e7
PV Recycling Plant,"Baldor Electric Co., AR",23,35.0,-93.0,70000.0,48149.65,36608.9,0.0,68.79,32068.3,0.0,0.0,203893.62,1.413858006e7,0.0,1.434247368e7
PV Recycling Plant,"Baldor Electric Co., AR",24,35.0,-93.0,70000.0,45797.63,45797.63,0.0,65.43,40117.35,0.0,0.0,203893.62,1.344793734e7,0.0,1.365183096e7
PV Recycling Plant,"Baldor Electric Co., AR",25,35.0,-93.0,70000.0,70000.0,70000.0,0.0,100.0,61317.9,0.0,0.0,203893.62,2.055468085e7,0.0,2.075857447e7
PV Recycling Plant,"Baldor Electric Co., AR",26,35.0,-93.0,70000.0,70000.0,70000.0,0.0,100.0,61317.9,0.0,0.0,203893.62,2.055468085e7,0.0,2.075857447e7
PV Recycling Plant,"Columbia Block & Brick, MS",1,31.0,-90.0,70000.0,323.76,323.76,0.0,0.46,283.6,7.22313e6,0.0,195627.66,91213.86,0.0,7.50997152e6
PV Recycling Plant,"Columbia Block & Brick, MS",2,31.0,-90.0,70000.0,203.09,203.09,0.0,0.29,177.9,0.0,0.0,195627.66,57218.21,0.0,252845.87
PV Recycling Plant,"Columbia Block & Brick, MS",3,31.0,-90.0,70000.0,310.65,310.65,0.0,0.44,272.12,0.0,0.0,195627.66,87521.06,0.0,283148.72
PV Recycling Plant,"Columbia Block & Brick, MS",4,31.0,-90.0,70000.0,466.07,466.07,0.0,0.67,408.27,0.0,0.0,195627.66,131308.59,0.0,326936.25
PV Recycling Plant,"Columbia Block & Brick, MS",5,31.0,-90.0,70000.0,686.47,686.47,0.0,0.98,601.33,0.0,0.0,195627.66,193403.33,0.0,389030.99
PV Recycling Plant,"Columbia Block & Brick, MS",6,31.0,-90.0,70000.0,993.26,993.26,0.0,1.42,870.07,0.0,0.0,195627.66,279835.61,0.0,475463.27
PV Recycling Plant,"Columbia Block & Brick, MS",7,31.0,-90.0,70000.0,1412.6,1412.6,0.0,2.02,1237.39,0.0,0.0,195627.66,397976.55,0.0,593604.21
PV Recycling Plant,"Columbia Block & Brick, MS",8,31.0,-90.0,70000.0,6002.72,6002.72,0.0,8.58,5258.2,0.0,0.0,195627.66,1.69116967e6,0.0,1.88679733e6
PV Recycling Plant,"Columbia Block & Brick, MS",9,31.0,-90.0,70000.0,2331.16,2331.16,0.0,3.33,2042.02,0.0,0.0,195627.66,656765.78,0.0,852393.44
PV Recycling Plant,"Columbia Block & Brick, MS",10,31.0,-90.0,70000.0,7431.97,7431.97,0.0,10.62,6510.19,0.0,0.0,195627.66,2.09384015e6,0.0,2.28946781e6
PV Recycling Plant,"Columbia Block & Brick, MS",11,31.0,-90.0,70000.0,8053.2,8053.2,0.0,11.5,7054.36,0.0,0.0,195627.66,2.26886078e6,0.0,2.46448844e6
PV Recycling Plant,"Columbia Block & Brick, MS",12,31.0,-90.0,70000.0,4958.37,4958.37,0.0,7.08,4343.39,0.0,0.0,195627.66,1.39694254e6,0.0,1.5925702e6
PV Recycling Plant,"Columbia Block & Brick, MS",13,31.0,-90.0,70000.0,12969.48,12969.48,0.0,18.53,11360.87,0.0,0.0,195627.66,3.65394302e6,0.0,3.84957068e6
PV Recycling Plant,"Columbia Block & Brick, MS",14,31.0,-90.0,70000.0,8926.49,8926.49,0.0,12.75,7819.33,0.0,0.0,195627.66,2.51489508e6,0.0,2.71052274e6
PV Recycling Plant,"Columbia Block & Brick, MS",15,31.0,-90.0,70000.0,0.0,12022.99,12022.99,0.0,10531.78,0.0,0.0,195627.66,0.0,0.0,195627.66
