plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",1,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",2,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",3,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",4,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",5,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",6,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",7,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",8,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",9,PV Modules,163095.531924,0.0,163095.531924,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",10,PV Modules,131564.427183,0.0,131564.427183,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",11,PV Modules,87385.81871,0.0,87385.81871,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",12,PV Modules,66600.228442,0.0,66600.228442,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",13,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",14,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",15,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",16,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",17,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",18,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",19,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",20,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",21,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",22,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",23,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Kuykendall Cement Corp., AR",24,PV Modules,0.0,0.0,0.0,0.0
