source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,1,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,2,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,3,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,4,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,5,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,6,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,7,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,8,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,9,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,10,853.48,48.95,41778.37,CO2,6.98
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,11,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,12,853.48,801.0,683637.48,CO2,114.17
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,13,853.48,801.0,683637.48,CO2,114.17
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,14,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,15,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,16,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,17,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,18,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,19,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,20,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,21,853.48,277.26,236632.63,CO2,39.52
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,22,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,23,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,24,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,25,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,26,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,27,853.48,0.0,0.0,CO2,0.0
Origin,Grand County,40.033681,-105.86663,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,28,853.48,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,1,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,2,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,3,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,4,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,5,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,6,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,7,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,8,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,9,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,10,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,11,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,12,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,13,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,14,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,15,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,16,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,17,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,18,181.41,0.0,0.0,CO2,0.0
Origin,Caldwell County,39.680105,-93.935516,PV Recycling plant,"Nemaha, Nebraska",40.4084,-95.8386,PV Module,19,181.41,0.0,0.0,CO2,0.0
