plant type,location name,year,emission type,emission amount (tonne)
PV Recycling plant,"Nemaha, Nebraska",1,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",2,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",3,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",4,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",5,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",6,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",7,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",8,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",9,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",10,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",11,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",12,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",13,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",14,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",15,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",16,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",17,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",18,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",19,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",20,CO2,223.74
PV Recycling plant,"Nemaha, Nebraska",21,CO2,977.0
PV Recycling plant,"Nemaha, Nebraska",22,CO2,1264.75
PV Recycling plant,"Nemaha, Nebraska",23,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",24,CO2,1146.9
PV Recycling plant,"Nemaha, Nebraska",25,CO2,701.83
PV Recycling plant,"Nemaha, Nebraska",26,CO2,0.0
PV Recycling plant,"Nemaha, Nebraska",27,CO2,1572.04
PV Recycling plant,"Nemaha, Nebraska",28,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",1,CO2,11.06
PV Recycling plant,"Hillsborough, Florida",2,CO2,7.9
PV Recycling plant,"Hillsborough, Florida",3,CO2,12.59
PV Recycling plant,"Hillsborough, Florida",4,CO2,19.65
PV Recycling plant,"Hillsborough, Florida",5,CO2,30.11
PV Recycling plant,"Hillsborough, Florida",6,CO2,56.94
PV Recycling plant,"Hillsborough, Florida",7,CO2,223.74
PV Recycling plant,"Hillsborough, Florida",8,CO2,223.74
PV Recycling plant,"Hillsborough, Florida",9,CO2,223.74
PV Recycling plant,"Hillsborough, Florida",10,CO2,350.51
PV Recycling plant,"Hillsborough, Florida",11,CO2,350.51
PV Recycling plant,"Hillsborough, Florida",12,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",13,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",14,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",15,CO2,1853.72
PV Recycling plant,"Hillsborough, Florida",16,CO2,1290.36
PV Recycling plant,"Hillsborough, Florida",17,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",18,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",19,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",20,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",21,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",22,CO2,1965.05
PV Recycling plant,"Hillsborough, Florida",23,CO2,1179.03
PV Recycling plant,"Hillsborough, Florida",24,CO2,1965.05
PV Recycling plant,"Hillsborough, Florida",25,CO2,1179.03
PV Recycling plant,"Hillsborough, Florida",26,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",27,CO2,1572.04
PV Recycling plant,"Hillsborough, Florida",28,CO2,1572.04
PV Recycling plant,"Clinton, Ohio",1,CO2,0.0
PV Recycling plant,"Clinton, Ohio",2,CO2,0.0
PV Recycling plant,"Clinton, Ohio",3,CO2,0.0
PV Recycling plant,"Clinton, Ohio",4,CO2,0.0
PV Recycling plant,"Clinton, Ohio",5,CO2,0.0
PV Recycling plant,"Clinton, Ohio",6,CO2,0.0
PV Recycling plant,"Clinton, Ohio",7,CO2,0.0
PV Recycling plant,"Clinton, Ohio",8,CO2,0.0
PV Recycling plant,"Clinton, Ohio",9,CO2,0.0
PV Recycling plant,"Clinton, Ohio",10,CO2,116.56
PV Recycling plant,"Clinton, Ohio",11,CO2,0.0
PV Recycling plant,"Clinton, Ohio",12,CO2,223.74
PV Recycling plant,"Clinton, Ohio",13,CO2,223.74
PV Recycling plant,"Clinton, Ohio",14,CO2,0.0
PV Recycling plant,"Clinton, Ohio",15,CO2,447.48
PV Recycling plant,"Clinton, Ohio",16,CO2,0.0
PV Recycling plant,"Clinton, Ohio",17,CO2,223.74
PV Recycling plant,"Clinton, Ohio",18,CO2,447.48
PV Recycling plant,"Clinton, Ohio",19,CO2,0.0
PV Recycling plant,"Clinton, Ohio",20,CO2,223.74
PV Recycling plant,"Clinton, Ohio",21,CO2,1965.05
PV Recycling plant,"Clinton, Ohio",22,CO2,1572.04
PV Recycling plant,"Clinton, Ohio",23,CO2,1179.03
PV Recycling plant,"Clinton, Ohio",24,CO2,1572.04
PV Recycling plant,"Clinton, Ohio",25,CO2,1572.04
PV Recycling plant,"Clinton, Ohio",26,CO2,1572.04
PV Recycling plant,"Clinton, Ohio",27,CO2,1572.04
PV Recycling plant,"Clinton, Ohio",28,CO2,1572.04
PV Recycling plant,"Waupaca, Wisconsin",1,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",2,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",3,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",4,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",5,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",6,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",7,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",8,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",9,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",10,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",11,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",12,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",13,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",14,CO2,0.0
PV Recycling plant,"Waupaca, Wisconsin",15,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",16,CO2,43.03
PV Recycling plant,"Waupaca, Wisconsin",17,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",18,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",19,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",20,CO2,223.74
PV Recycling plant,"Waupaca, Wisconsin",21,CO2,1965.05
PV Recycling plant,"Waupaca, Wisconsin",22,CO2,1572.04
PV Recycling plant,"Waupaca, Wisconsin",23,CO2,297.72
PV Recycling plant,"Waupaca, Wisconsin",24,CO2,1965.05
PV Recycling plant,"Waupaca, Wisconsin",25,CO2,1179.03
PV Recycling plant,"Waupaca, Wisconsin",26,CO2,1572.04
PV Recycling plant,"Waupaca, Wisconsin",27,CO2,1572.04
PV Recycling plant,"Waupaca, Wisconsin",28,CO2,1572.04
PV Recycling plant,"Franklin, Missouri",1,CO2,0.0
PV Recycling plant,"Franklin, Missouri",2,CO2,0.0
PV Recycling plant,"Franklin, Missouri",3,CO2,0.0
PV Recycling plant,"Franklin, Missouri",4,CO2,0.0
PV Recycling plant,"Franklin, Missouri",5,CO2,0.0
PV Recycling plant,"Franklin, Missouri",6,CO2,0.0
PV Recycling plant,"Franklin, Missouri",7,CO2,0.0
PV Recycling plant,"Franklin, Missouri",8,CO2,0.0
PV Recycling plant,"Franklin, Missouri",9,CO2,0.0
PV Recycling plant,"Franklin, Missouri",10,CO2,223.74
PV Recycling plant,"Franklin, Missouri",11,CO2,0.0
PV Recycling plant,"Franklin, Missouri",12,CO2,223.74
PV Recycling plant,"Franklin, Missouri",13,CO2,223.74
PV Recycling plant,"Franklin, Missouri",14,CO2,0.0
PV Recycling plant,"Franklin, Missouri",15,CO2,223.74
PV Recycling plant,"Franklin, Missouri",16,CO2,0.0
PV Recycling plant,"Franklin, Missouri",17,CO2,223.74
PV Recycling plant,"Franklin, Missouri",18,CO2,223.74
PV Recycling plant,"Franklin, Missouri",19,CO2,223.74
PV Recycling plant,"Franklin, Missouri",20,CO2,223.74
PV Recycling plant,"Franklin, Missouri",21,CO2,1965.05
PV Recycling plant,"Franklin, Missouri",22,CO2,1572.04
PV Recycling plant,"Franklin, Missouri",23,CO2,0.0
PV Recycling plant,"Franklin, Missouri",24,CO2,1772.98
PV Recycling plant,"Franklin, Missouri",25,CO2,1371.1
PV Recycling plant,"Franklin, Missouri",26,CO2,1572.04
PV Recycling plant,"Franklin, Missouri",27,CO2,1572.04
PV Recycling plant,"Franklin, Missouri",28,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",1,CO2,0.0
PV Recycling plant,"Clark, Arkansas",2,CO2,0.0
PV Recycling plant,"Clark, Arkansas",3,CO2,0.0
PV Recycling plant,"Clark, Arkansas",4,CO2,0.0
PV Recycling plant,"Clark, Arkansas",5,CO2,0.0
PV Recycling plant,"Clark, Arkansas",6,CO2,0.0
PV Recycling plant,"Clark, Arkansas",7,CO2,135.27
PV Recycling plant,"Clark, Arkansas",8,CO2,223.74
PV Recycling plant,"Clark, Arkansas",9,CO2,223.74
PV Recycling plant,"Clark, Arkansas",10,CO2,223.74
PV Recycling plant,"Clark, Arkansas",11,CO2,223.74
PV Recycling plant,"Clark, Arkansas",12,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",13,CO2,1965.05
PV Recycling plant,"Clark, Arkansas",14,CO2,456.05
PV Recycling plant,"Clark, Arkansas",15,CO2,1965.05
PV Recycling plant,"Clark, Arkansas",16,CO2,1179.03
PV Recycling plant,"Clark, Arkansas",17,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",18,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",19,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",20,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",21,CO2,1965.05
PV Recycling plant,"Clark, Arkansas",22,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",23,CO2,1179.03
PV Recycling plant,"Clark, Arkansas",24,CO2,1965.05
PV Recycling plant,"Clark, Arkansas",25,CO2,1179.03
PV Recycling plant,"Clark, Arkansas",26,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",27,CO2,1572.04
PV Recycling plant,"Clark, Arkansas",28,CO2,1572.04
PV Recycling plant,"Spartanburg, South Carolina",1,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",2,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",3,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",4,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",5,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",6,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",7,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",8,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",9,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",10,CO2,223.74
PV Recycling plant,"Spartanburg, South Carolina",11,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",12,CO2,223.74
PV Recycling plant,"Spartanburg, South Carolina",13,CO2,223.74
PV Recycling plant,"Spartanburg, South Carolina",14,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",15,CO2,447.48
PV Recycling plant,"Spartanburg, South Carolina",16,CO2,0.0
PV Recycling plant,"Spartanburg, South Carolina",17,CO2,223.74
PV Recycling plant,"Spartanburg, South Carolina",18,CO2,1599.55
PV Recycling plant,"Spartanburg, South Carolina",19,CO2,1544.53
PV Recycling plant,"Spartanburg, South Carolina",20,CO2,1572.04
PV Recycling plant,"Spartanburg, South Carolina",21,CO2,1965.05
PV Recycling plant,"Spartanburg, South Carolina",22,CO2,1572.04
PV Recycling plant,"Spartanburg, South Carolina",23,CO2,1179.03
PV Recycling plant,"Spartanburg, South Carolina",24,CO2,1965.05
PV Recycling plant,"Spartanburg, South Carolina",25,CO2,1179.03
PV Recycling plant,"Spartanburg, South Carolina",26,CO2,1572.04
PV Recycling plant,"Spartanburg, South Carolina",27,CO2,1572.04
PV Recycling plant,"Spartanburg, South Carolina",28,CO2,1572.04
PV Recycling plant,"Union, New Mexico",1,CO2,0.0
PV Recycling plant,"Union, New Mexico",2,CO2,0.0
PV Recycling plant,"Union, New Mexico",3,CO2,0.0
PV Recycling plant,"Union, New Mexico",4,CO2,0.0
PV Recycling plant,"Union, New Mexico",5,CO2,0.0
PV Recycling plant,"Union, New Mexico",6,CO2,0.0
PV Recycling plant,"Union, New Mexico",7,CO2,0.0
PV Recycling plant,"Union, New Mexico",8,CO2,0.0
PV Recycling plant,"Union, New Mexico",9,CO2,0.0
PV Recycling plant,"Union, New Mexico",10,CO2,223.74
PV Recycling plant,"Union, New Mexico",11,CO2,0.0
PV Recycling plant,"Union, New Mexico",12,CO2,223.74
PV Recycling plant,"Union, New Mexico",13,CO2,223.74
PV Recycling plant,"Union, New Mexico",14,CO2,0.0
PV Recycling plant,"Union, New Mexico",15,CO2,447.48
PV Recycling plant,"Union, New Mexico",16,CO2,0.0
PV Recycling plant,"Union, New Mexico",17,CO2,223.74
PV Recycling plant,"Union, New Mexico",18,CO2,447.48
PV Recycling plant,"Union, New Mexico",19,CO2,0.0
PV Recycling plant,"Union, New Mexico",20,CO2,223.74
PV Recycling plant,"Union, New Mexico",21,CO2,1965.05
PV Recycling plant,"Union, New Mexico",22,CO2,1572.04
PV Recycling plant,"Union, New Mexico",23,CO2,389.82
PV Recycling plant,"Union, New Mexico",24,CO2,1965.05
PV Recycling plant,"Union, New Mexico",25,CO2,1179.03
PV Recycling plant,"Union, New Mexico",26,CO2,1572.04
PV Recycling plant,"Union, New Mexico",27,CO2,1572.04
PV Recycling plant,"Union, New Mexico",28,CO2,1572.04
PV Recycling plant,"Rock, Nebraska",1,CO2,0.0
PV Recycling plant,"Rock, Nebraska",2,CO2,0.0
PV Recycling plant,"Rock, Nebraska",3,CO2,0.0
PV Recycling plant,"Rock, Nebraska",4,CO2,0.0
PV Recycling plant,"Rock, Nebraska",5,CO2,0.0
PV Recycling plant,"Rock, Nebraska",6,CO2,0.0
PV Recycling plant,"Rock, Nebraska",7,CO2,0.0
PV Recycling plant,"Rock, Nebraska",8,CO2,0.0
PV Recycling plant,"Rock, Nebraska",9,CO2,0.0
PV Recycling plant,"Rock, Nebraska",10,CO2,223.74
PV Recycling plant,"Rock, Nebraska",11,CO2,0.0
PV Recycling plant,"Rock, Nebraska",12,CO2,223.74
PV Recycling plant,"Rock, Nebraska",13,CO2,223.74
PV Recycling plant,"Rock, Nebraska",14,CO2,0.0
PV Recycling plant,"Rock, Nebraska",15,CO2,249.71
PV Recycling plant,"Rock, Nebraska",16,CO2,48.99
PV Recycling plant,"Rock, Nebraska",17,CO2,223.74
PV Recycling plant,"Rock, Nebraska",18,CO2,266.42
PV Recycling plant,"Rock, Nebraska",19,CO2,181.06
PV Recycling plant,"Rock, Nebraska",20,CO2,223.74
PV Recycling plant,"Rock, Nebraska",21,CO2,1965.05
PV Recycling plant,"Rock, Nebraska",22,CO2,1572.04
PV Recycling plant,"Rock, Nebraska",23,CO2,0.0
PV Recycling plant,"Rock, Nebraska",24,CO2,1965.05
PV Recycling plant,"Rock, Nebraska",25,CO2,41.75
PV Recycling plant,"Rock, Nebraska",26,CO2,0.0
PV Recycling plant,"Rock, Nebraska",27,CO2,1572.04
PV Recycling plant,"Rock, Nebraska",28,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",1,CO2,0.0
PV Recycling plant,"Wake, North Carolina",2,CO2,0.0
PV Recycling plant,"Wake, North Carolina",3,CO2,0.0
PV Recycling plant,"Wake, North Carolina",4,CO2,0.0
PV Recycling plant,"Wake, North Carolina",5,CO2,0.0
PV Recycling plant,"Wake, North Carolina",6,CO2,0.0
PV Recycling plant,"Wake, North Carolina",7,CO2,0.0
PV Recycling plant,"Wake, North Carolina",8,CO2,0.0
PV Recycling plant,"Wake, North Carolina",9,CO2,156.21
PV Recycling plant,"Wake, North Carolina",10,CO2,223.74
PV Recycling plant,"Wake, North Carolina",11,CO2,223.74
PV Recycling plant,"Wake, North Carolina",12,CO2,223.74
PV Recycling plant,"Wake, North Carolina",13,CO2,223.74
PV Recycling plant,"Wake, North Carolina",14,CO2,0.0
PV Recycling plant,"Wake, North Carolina",15,CO2,1635.08
PV Recycling plant,"Wake, North Carolina",16,CO2,849.06
PV Recycling plant,"Wake, North Carolina",17,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",18,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",19,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",20,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",21,CO2,1965.05
PV Recycling plant,"Wake, North Carolina",22,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",23,CO2,1179.03
PV Recycling plant,"Wake, North Carolina",24,CO2,1965.05
PV Recycling plant,"Wake, North Carolina",25,CO2,1179.03
PV Recycling plant,"Wake, North Carolina",26,CO2,1572.04
PV Recycling plant,"Wake, North Carolina",27,CO2,1965.05
PV Recycling plant,"Wake, North Carolina",28,CO2,1179.03
PV Recycling plant,"Anderson, South Carolina",1,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",2,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",3,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",4,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",5,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",6,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",7,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",8,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",9,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",10,CO2,223.74
PV Recycling plant,"Anderson, South Carolina",11,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",12,CO2,223.74
PV Recycling plant,"Anderson, South Carolina",13,CO2,223.74
PV Recycling plant,"Anderson, South Carolina",14,CO2,0.0
PV Recycling plant,"Anderson, South Carolina",15,CO2,314.5
PV Recycling plant,"Anderson, South Carolina",16,CO2,132.98
PV Recycling plant,"Anderson, South Carolina",17,CO2,223.74
PV Recycling plant,"Anderson, South Carolina",18,CO2,1572.04
PV Recycling plant,"Anderson, South Carolina",19,CO2,1572.04
PV Recycling plant,"Anderson, South Carolina",20,CO2,1572.04
PV Recycling plant,"Anderson, South Carolina",21,CO2,1572.04
PV Recycling plant,"Anderson, South Carolina",22,CO2,1965.05
PV Recycling plant,"Anderson, South Carolina",23,CO2,1179.03
PV Recycling plant,"Anderson, South Carolina",24,CO2,1965.05
PV Recycling plant,"Anderson, South Carolina",25,CO2,1179.03
PV Recycling plant,"Anderson, South Carolina",26,CO2,1572.04
