source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,1,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,2,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,3,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,4,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,5,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,6,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,7,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,8,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,9,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,10,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,11,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,12,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,13,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,14,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,15,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,16,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,17,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,18,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,19,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,20,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,21,863.833,0.0,0.0,CO2,0.0
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,22,863.833,242.305245,209311.266471,CO2,34.954982
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,23,863.833,68.175656,58892.381649,CO2,9.835028
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,24,863.833,75.815399,65491.843353,CO2,10.937138
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,25,863.833,164.547266,142141.358272,CO2,23.737607
Origin,"Sac County, Iowa",42.419352,-95.026345,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,26,863.833,65.576003,56646.715237,CO2,9.460001
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,1,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,2,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,3,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,4,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,5,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,6,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,7,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,8,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,9,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,10,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,11,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,12,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,13,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,14,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,15,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,16,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,17,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,18,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,19,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,20,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,21,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,22,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,23,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,24,942.335,0.0,0.0,CO2,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,25,942.335,2675.00809,2.520753748033e6,CO2,420.965876
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,26,942.335,3487.264405,3.286171302642e6,CO2,548.790608
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,1,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,2,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,3,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,4,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,5,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,6,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,7,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,8,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,9,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,10,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,11,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,12,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,13,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,14,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,15,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,16,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,17,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,18,35.44,0.0,0.0,CO2,0.0
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,19,35.44,886.925676,31432.645959,CO2,5.249252
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,20,35.44,924.266048,32755.988739,CO2,5.47025
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,21,35.44,699.779736,24800.193849,CO2,4.141632
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,22,35.44,2236.876197,79274.892429,CO2,13.238907
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,23,35.44,509.077845,18041.718819,CO2,3.012967
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,24,35.44,563.328273,19964.354011,CO2,3.334047
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,25,35.44,1408.038618,49900.888637,CO2,8.333448
Origin,"Lonoke County, Arkansas",34.68126,-92.025894,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,26,35.44,397.621117,14091.692382,CO2,2.353313
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,1,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,2,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,3,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,4,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,5,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,6,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,7,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,8,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,9,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,10,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,11,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,12,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,13,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,14,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,15,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,16,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,17,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,18,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,19,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,20,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,21,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,22,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,23,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,24,634.051,0.0,0.0,CO2,0.0
Origin,"Tazewell County, Illinois",40.365956,-89.522744,PV Recycling Plant,"Kuykendall Cement Corp., AR",35.0,-92.0,PV Module,25,634.051,9602.690584,6.088595567335e6,CO2,1016.79546
