plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,7.52833267e6,0.0,203893.62,0.0,0.0,7.73222629e6
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,35.0,-92.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,35.0,-92.0,35000.0,886.93,886.93,0.0,2.53,776.92,0.0,0.0,203893.62,260435.35,0.0,464328.97
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,35.0,-92.0,35000.0,924.27,924.27,0.0,2.64,809.63,0.0,0.0,203893.62,271399.91,0.0,475293.53
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,35.0,-92.0,35000.0,699.78,699.78,0.0,2.0,612.99,0.0,0.0,203893.62,205482.13,0.0,409375.75
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,35.0,-92.0,35000.0,35000.0,38535.63,3535.63,100.0,33756.05,0.0,0.0,203893.62,1.027734043e7,0.0,1.048123405e7
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,35.0,-92.0,35000.0,19520.72,15985.09,0.0,55.77,14002.46,0.0,0.0,203893.62,5.73202996e6,0.0,5.93592358e6
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,35.0,-92.0,35000.0,22232.71,22232.71,0.0,63.52,19475.18,0.0,0.0,203893.62,6.52837397e6,0.0,6.73226759e6
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,35.0,-92.0,35000.0,35000.0,35000.0,0.0,100.0,30658.95,0.0,0.0,203893.62,1.027734043e7,0.0,1.048123405e7
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,35.0,-92.0,35000.0,35000.0,35000.0,0.0,100.0,30658.95,0.0,0.0,203893.62,1.027734043e7,0.0,1.048123405e7
PV Recycling Plant,"Baldor Electric Co., AR",1,35.0,-93.0,35000.0,99.82,99.82,0.0,0.29,87.44,7.52833267e6,0.0,203893.62,29309.91,0.0,7.7615362e6
PV Recycling Plant,"Baldor Electric Co., AR",2,35.0,-93.0,35000.0,68.77,68.77,0.0,0.2,60.24,0.0,0.0,203893.62,20194.59,0.0,224088.21
PV Recycling Plant,"Baldor Electric Co., AR",3,35.0,-93.0,35000.0,108.7,108.7,0.0,0.31,95.22,0.0,0.0,203893.62,31917.95,0.0,235811.57
PV Recycling Plant,"Baldor Electric Co., AR",4,35.0,-93.0,35000.0,167.98,167.98,0.0,0.48,147.15,0.0,0.0,203893.62,49325.31,0.0,253218.93
PV Recycling Plant,"Baldor Electric Co., AR",5,35.0,-93.0,35000.0,254.13,254.13,0.0,0.73,222.61,0.0,0.0,203893.62,74622.42,0.0,278516.04
PV Recycling Plant,"Baldor Electric Co., AR",6,35.0,-93.0,35000.0,376.75,376.75,0.0,1.08,330.02,0.0,0.0,203893.62,110628.43,0.0,314522.05
PV Recycling Plant,"Baldor Electric Co., AR",7,35.0,-93.0,35000.0,547.84,547.84,0.0,1.57,479.89,0.0,0.0,203893.62,160867.87,0.0,364761.49
PV Recycling Plant,"Baldor Electric Co., AR",8,35.0,-93.0,35000.0,806.95,806.95,0.0,2.31,706.86,0.0,0.0,203893.62,236951.71,0.0,440845.33
PV Recycling Plant,"Baldor Electric Co., AR",9,35.0,-93.0,35000.0,1095.0,1095.0,0.0,3.13,959.18,0.0,0.0,203893.62,321533.13,0.0,525426.75
PV Recycling Plant,"Baldor Electric Co., AR",10,35.0,-93.0,35000.0,3599.09,3599.09,0.0,10.28,3152.69,0.0,0.0,203893.62,1.05683e6,0.0,1.26072362e6
PV Recycling Plant,"Baldor Electric Co., AR",11,35.0,-93.0,35000.0,0.0,3852.75,3852.75,0.0,3374.89,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Baldor Electric Co., AR",12,35.0,-93.0,35000.0,0.0,2232.65,6085.4,0.0,1955.73,0.0,0.0,203893.62,0.0,0.0,203893.62
PV Recycling Plant,"Baldor Electric Co., AR",13,35.0,-93.0,35000.0,13421.7,7336.3,0.0,38.35,6426.38,0.0,0.0,203893.62,3.94112563e6,0.0,4.14501925e6
PV Recycling Plant,"Baldor Electric Co., AR",14,35.0,-93.0,35000.0,3890.86,3890.86,0.0,11.12,3408.27,0.0,0.0,203893.62,1.14250444e6,0.0,1.34639806e6
PV Recycling Plant,"Baldor Electric Co., AR",15,35.0,-93.0,35000.0,5262.7,5262.7,0.0,15.04,4609.97,0.0,0.0,203893.62,1.54532983e6,0.0,1.74922345e6
PV Recycling Plant,"Baldor Electric Co., AR",16,35.0,-93.0,35000.0,10880.58,10880.58,0.0,31.09,9531.06,0.0,0.0,203893.62,3.19495472e6,0.0,3.39884834e6
PV Recycling Plant,"Baldor Electric Co., AR",17,35.0,-93.0,35000.0,8703.34,8703.34,0.0,24.87,7623.87,0.0,0.0,203893.62,2.55563415e6,0.0,2.75952777e6
PV Recycling Plant,"Baldor Electric Co., AR",18,35.0,-93.0,35000.0,296.05,11307.96,11011.91,0.85,9905.43,0.0,0.0,203893.62,86931.01,0.0,290824.63
PV Recycling Plant,"Baldor Electric Co., AR",19,35.0,-93.0,35000.0,35000.0,23988.09,0.0,100.0,21012.85,0.0,0.0,203893.62,1.027734043e7,0.0,1.048123405e7
PV Recycling Plant,"Baldor Electric Co., AR",20,35.0,-93.0,35000.0,26064.14,26064.14,0.0,74.47,22831.4,0.0,0.0,203893.62,7.65342855e6,0.0,7.85732217e6
PV Recycling Plant,"Baldor Electric Co., AR",21,35.0,-93.0,35000.0,21227.22,21227.22,0.0,60.65,18594.41,0.0,0.0,203893.62,6.23312495e6,0.0,6.43701857e6
