,0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,PCA area,longitude,total waste
0,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p1_[Tonnes],0.0,1.3181844498669014e-10,2.9255257584885622e-08,1.7759018944661596e-06,2.417030831740291e-05,0.0001563322221512,0.0006605330947006,0.0021318400521815,0.005737569354075,0.0135699376963637,0.0291492269790602,0.0581166404728636,0.1091604164998274,0.1952207016787669,0.334991716600898,0.5546987276140523,0.8900822052383318,1.3884617818346685,2.110679618754696,3.1326658450405045,4.546357001313695,6.459716471835471,8.995651527191082,12.289749386690222,16.487022074465624,21.890743424089187,47.52688035457815,51.30838419878112,90.81786661798344,213.1302216078596,122.12916915841316,172.6553654676861,146.89393424246092,58.63183696136014,80.05157155681816,107.89422082099604,143.65554170572096,189.1253843196037,246.4657351424693,318.27906299891964,407.6000797950765,-121.4522522,47.82099062,2475.6600039030423
1,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p10_[Tonnes],0.0,4.145496244177012e-06,0.0003948751265681,0.0054535088761079,0.033979313491379,0.1379327457533813,0.4294320862789115,1.1194871765729004,2.5766094225179565,5.413911092559469,10.61164597621014,19.680138742136567,34.865694507933064,59.3989308856254,97.7792518122741,156.08109094902113,242.25700533327367,366.3989940588148,540.9029511915026,780.4641581318276,1101.818888966577,1523.1458941731337,2063.060648855692,2739.1807742827787,3566.3065277131595,9349.80917872839,6099.65307233946,7151.957922540888,23871.466058020796,60822.116541187446,16484.637272013122,23277.553176150224,9465.892135305812,2074.682805920426,2614.1388161007785,3226.841814475657,3901.8616802521233,4624.370651296275,5380.014746311463,6161.363875001025,6974.334365914099,-117.1590386,35.12010447,204792.36391150465
2,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p100_[Tonnes],0.0,0.0,0.0,0.0,4.4744044781723393e-11,7.183693372871878e-09,1.526471908214261e-07,1.4092659324793343e-06,7.912612230774274e-06,3.2156571105539963e-05,0.0001062577818651,0.0003078470080586,0.0008128632252003,0.001985646072219,0.0045130654698165,0.0095874169314013,0.0191420117320209,0.0361427377491307,0.0649376023097401,0.1116633585045658,0.1847023046239061,0.2951712693389338,0.4574061357895775,0.6893762187274791,1.012920921290742,1.4536456523470591,2.0402486975659104,2.802987972850909,5.560031429651244,10.538785292782958,7.496245513248013,9.925238429364434,53.15777928803888,6.26485948554699,7.742703649761443,9.374639949943663,11.133858624505146,13.009782818895156,15.040803358051663,17.35901036143328,20.239978141598243,-78.25771359,38.79110825,196.02941596046455
3,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p101_[Tonnes],0.0,2.0305468346273225e-07,1.9365939511296243e-05,0.0002694429300452,0.0016977718644823,0.0069730566039038,0.0219054929858072,0.0572704081347809,0.1310839557540038,0.2715057712383092,0.5207039004761882,0.9402380244810108,1.6189377386692223,2.6847006060190965,4.32114835966631,6.789277939067453,10.453680956430206,15.812367039664274,23.528698094610917,34.46357820922436,49.70612078683926,70.6018475207512,98.7793696269608,136.1794821012648,185.09370717812743,483.1126154148876,375.9796457504244,459.2493507322572,613.8285632827543,1050.503982308535,1622.2643351881086,2238.8999628747715,3449.8266081329334,1157.7762961620886,1452.4455461540435,1782.0915476321245,2137.164297872172,2504.579976737863,2870.0784785857563,3222.1395746797257,3556.538613903572,-82.19247661,28.70869529,29618.463978962776
4,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p102_[Tonnes],0.0,1.4024707143966226e-07,1.333651306389971e-05,0.0001823316162178,0.0011183243928025,0.0044591185950852,0.0136145197492344,0.0346804376726566,0.0775205460560468,0.157022287424276,0.2945734629354417,0.5199220459252398,0.8736899587627204,1.4108005226754368,2.204859254478776,3.35326022500179,4.982603250073601,7.254027421460451,10.368433876218294,14.572188767880084,20.16473976221706,27.51090283723901,37.062670787959554,49.39830044948791,65.28955502065855,248.0468580882581,99.6904392937741,131.53612666933756,198.7783609523411,346.1501603367189,346.9840231085235,483.96519459603456,1683.661191564899,635.2648656690211,864.4391341418726,1158.876506524207,1531.535289160223,1996.6061018577384,2569.302318075042,3265.183095442034,4098.402218653544,-80.56373053,26.67709172,19903.97102281881
5,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p103_[Tonnes],0.0,0.0,0.0,0.0,1.1747359320179707e-09,1.88604824862839e-07,4.007661248833057e-06,3.6995540413679566e-05,0.0002076389899453,0.0008402040898763,0.0027207801542296,0.0075323450064717,0.0185850709353239,0.0419474006679876,0.088053437695286,0.173836594927159,0.3254447887636375,0.5816963515852754,0.9986813648406508,1.6561814262134862,2.666743680088345,4.188282168396185,6.440991552643704,9.729132527845096,14.467878619514972,21.214925048588835,30.70604123889896,43.89339530472834,108.95685892413424,232.75018333306903,146.82513504517746,209.4273000834904,505.1741918153305,223.3734203802501,312.5490126900594,430.51519500412047,584.1200897069173,781.0424200936279,1029.537452925381,1337.8618778928965,1713.150068341449,-84.55437763,43.57419001,7752.486364973458
6,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p104_[Tonnes],0.0,0.0,0.0,0.0,9.04067650641286e-11,1.4514880856708966e-08,3.088045155083555e-07,2.9072148415240155e-06,1.7170227818524035e-05,7.4609469769887e-05,0.0002596623737127,0.0007620684084406,0.001954948641191,0.0045018753879878,0.0094953466211721,0.0186281739487347,0.0343981790386403,0.0603446605678697,0.1013115442624381,0.163725847956741,0.2558695226466159,0.3881057981498205,0.5729957712346774,0.825206190193966,1.161067515525063,1.5976014118378896,2.1508196018750896,2.8331399341080385,7.264801249409329,15.851662837310313,22.886519148711304,32.488270690246985,5.231606631969624,1.4197241366881186,2.1528476265787764,3.346360955210624,5.315515911761033,8.576833159534107,13.957192085169543,22.7499405892147,36.93271654787313,-85.90993949,42.06225929,188.35427463277793
7,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p105_[Tonnes],0.0,0.0,1.5816057323257213e-08,1.517759127760967e-06,2.186876442535292e-05,0.000143881705705,0.0006120302567451,0.0019795597172106,0.0053253190250244,0.0125725041079452,0.0269514039844009,0.0536564380328939,0.1007550156023432,0.1804041471328769,0.3104009321545259,0.5160533033971791,0.832316359419884,1.3060854129890953,1.9984632419327288,2.986725794859862,4.365605155230097,6.247409329731827,8.760438644397855,12.04518300617564,16.247929187676846,21.511657738936144,46.260296174660965,50.18213048475325,79.81981220899017,178.5877413984504,139.14970703267247,194.5717685518489,191.63267231346867,39.42664678844095,48.87625351929997,59.15952975621475,69.8420574449708,80.36940060702184,90.16118326327812,98.75624535242808,105.96982815866222,-86.25965362,40.72939342,1550.2759648639683
8,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p106_[Tonnes],0.0,0.0,4.217615286201924e-09,4.047357674029245e-07,5.840746207827556e-06,3.98255650921265e-05,0.0001941614865122,0.0008123183003202,0.0029967850632244,0.0096031887765601,0.0268207596791343,0.0664113204504032,0.1486642111944282,0.3061100685458819,0.5880130107026923,1.0656235940186185,1.8381400240913428,3.0393923677442367,4.845482644840513,7.483780394979764,11.243573038722388,16.488264339993297,23.668324555468235,33.3332851705411,46.14012648156904,62.85484754746056,89.22353610835027,115.42154435188928,517.7508297076253,1350.1838456200262,122.66917678877569,183.95208027791975,200.33816175130087,253.5359440503429,368.9343365319804,526.426566771956,737.2948114271318,1014.2271849461022,1370.66219581238,1819.531832716069,2371.1607772189504,-86.10103966,39.94240296,11254.463336139694
