product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,1,267669.144756052,4966.23
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,2,3348.168557889734,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,3,5820.307927315118,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,4,5764.29606084435,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,5,9407.86319795027,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,6,9295.03491136812,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,7,5463.97581680292,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,8,5415.572472394028,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,9,4953.026059579001,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,10,4928.62527538527,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,11,16794.07717276233,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,12,16728.028642390374,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,13,3637.9230149708455,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,14,3625.160449216751,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,15,2757.2572259132635,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,16,2748.5268202679645,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,17,2979.80230607665,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,18,2971.204996458097,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,19,21868.357704914954,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,20,21810.408472455565,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,21,15061.080671546222,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,22,15024.179294194159,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,23,18042.09650546177,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,24,18000.99053631208,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,25,2818.396526340737,4949.25
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,26,2812.3959665342563,4949.25
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,1,1.701589205100931e6,5000.32
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,2,281797.03059399466,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,3,253037.5707425924,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,4,250602.45789263363,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,5,213907.72903601493,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,6,211342.3385699769,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,7,162514.9560920515,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,8,161075.2960981092,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,9,100345.29795823868,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,10,99850.95289910065,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,11,64209.41934234328,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,12,63956.893541730846,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,13,27638.095556268156,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,14,27541.135557278834,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,15,18906.748468253398,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,16,18846.88333053241,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,17,37647.38744196263,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,18,37538.76740179816,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,19,23024.662528467758,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,20,22963.64918950718,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,21,186237.55401149634,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,22,185781.25061550646,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,23,121027.42668000178,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,24,120751.68546190843,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,25,44374.36514253111,4982.52
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,26,44279.88907096921,4982.52
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,1,2684.293702364958,4887.21
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,2,401.9938981329227,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,3,297.8744506113589,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,4,295.0078490223956,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,5,74795.49276833283,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,6,73898.47214680025,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,7,594.1671887298611,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,8,588.903680977116,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,9,13424.618194928618,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,10,13358.48262295354,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,11,745.8968846759243,4870.23
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,12,742.963386601867,4870.23
