plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Manufacturing Plant,"Luke Mill, Maryland",1,PV Modules,103954.8,0.0,103954.8,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",2,PV Modules,479.17,0.0,479.17,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",3,PV Modules,84624.0,0.0,84624.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",4,PV Modules,79807.97,0.0,79807.97,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",5,PV Modules,485.99,0.0,485.99,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",6,PV Modules,480.16,0.0,480.16,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",7,PV Modules,381.15,0.0,381.15,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",8,PV Modules,377.77,0.0,377.77,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",9,PV Modules,31676.45,0.0,31676.45,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",10,PV Modules,31008.27,0.0,31008.27,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",11,PV Modules,241.65,0.0,241.65,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",12,PV Modules,240.7,0.0,240.7,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",13,PV Modules,188.85,0.0,188.85,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",14,PV Modules,188.19,0.0,188.19,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",15,PV Modules,152.36,0.0,152.36,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",16,PV Modules,151.87,0.0,151.87,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",17,PV Modules,141.75,0.0,141.75,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",18,PV Modules,141.35,0.0,141.35,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",19,PV Modules,103954.8,0.0,103954.8,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",20,PV Modules,103954.8,0.0,103954.8,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",21,PV Modules,19186.61,0.0,19186.61,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",22,PV Modules,17866.09,0.0,17866.09,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",23,PV Modules,71198.05,0.0,71198.05,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",24,PV Modules,71035.83,0.0,71035.83,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",25,PV Modules,103954.8,0.0,103954.8,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",26,PV Modules,103954.8,0.0,103954.8,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",1,PV Modules,103954.8,0.0,103954.8,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",2,PV Modules,4884.82,0.0,4884.82,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",3,PV Modules,43140.27,0.0,43140.27,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",4,PV Modules,41724.69,0.0,41724.69,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",5,PV Modules,25098.62,0.0,25098.62,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",6,PV Modules,24797.61,0.0,24797.61,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",7,PV Modules,66795.05,0.0,66795.05,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",8,PV Modules,66203.34,0.0,66203.34,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",9,PV Modules,102595.02,0.0,102595.02,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",10,PV Modules,102089.59,0.0,102089.59,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",11,PV Modules,28979.27,0.0,28979.27,0.0
