plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Manufacturing Plant,"Glen Lyn, Virginia",1,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,2.51184170851064e8,0.0,2.3523585764468e7,2.40091685120245e8,0.0,5.14799441735777e8
PV Manufacturing Plant,"Glen Lyn, Virginia",2,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",3,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",4,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",5,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",6,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",7,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",8,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",9,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",10,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",11,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",12,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",13,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
PV Manufacturing Plant,"Glen Lyn, Virginia",14,37.318072,-80.698321,103954.8042,103954.8042,103954.8042,0.0,100.0,2.0663163502474e7,0.0,0.0,2.3523585764468e7,2.40091685120245e8,0.0,2.63615270884713e8
