product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
battery,"Peekskill, NY",41.290094,-73.920416,1,0.2995,2359.45
battery,"Peekskill, NY",41.290094,-73.920416,2,0.298,2209.45
battery,"Peekskill, NY",41.290094,-73.920416,3,0.29,2059.45
battery,"Peekskill, NY",41.290094,-73.920416,4,0.277,1909.45
battery,"Peekskill, NY",41.290094,-73.920416,5,0.262,1759.45
battery,"North Wantagh, NY",40.693434,-73.507626,1,0.152,2358.2
battery,"North Wantagh, NY",40.693434,-73.507626,2,0.151,2208.2
battery,"North Wantagh, NY",40.693434,-73.507626,3,0.147,2058.2
battery,"North Wantagh, NY",40.693434,-73.507626,4,0.1405,1908.2
battery,"North Wantagh, NY",40.693434,-73.507626,5,0.133,1758.2
battery,"Andover, MN",45.233298,-93.29134,1,0.568,2382.78
battery,"Andover, MN",45.233298,-93.29134,2,0.5655,2232.78
battery,"Andover, MN",45.233298,-93.29134,3,0.5505,2082.78
battery,"Andover, MN",45.233298,-93.29134,4,0.5265,1932.78
battery,"Andover, MN",45.233298,-93.29134,5,0.497,1782.78
battery,"Rosaryville, MD",38.756782,-76.809692,1,0.373,2324.05
battery,"Rosaryville, MD",38.756782,-76.809692,2,0.3715,2174.05
battery,"Rosaryville, MD",38.756782,-76.809692,3,0.3615,2024.05
battery,"Rosaryville, MD",38.756782,-76.809692,4,0.3455,1874.05
battery,"Rosaryville, MD",38.756782,-76.809692,5,0.3265,1724.05
battery,"Irondequoit, NY",43.213396,-77.579723,1,0.656,2355.93
battery,"Irondequoit, NY",43.213396,-77.579723,2,0.6525,2205.93
battery,"Irondequoit, NY",43.213396,-77.579723,3,0.6355,2055.93
battery,"Irondequoit, NY",43.213396,-77.579723,4,0.6075,1905.93
battery,"Irondequoit, NY",43.213396,-77.579723,5,0.574,1755.93
battery,"Accokeek, MD",38.667617,-77.028309,1,0.369,2322.02
battery,"Accokeek, MD",38.667617,-77.028309,2,0.367,2172.02
