product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
battery,"Peekskill, NY",41.290094,-73.920416,1,0.2995,2159.45
battery,"Peekskill, NY",41.290094,-73.920416,2,0.298,2059.45
battery,"Peekskill, NY",41.290094,-73.920416,3,0.29,1959.45
battery,"Peekskill, NY",41.290094,-73.920416,4,0.277,1859.45
battery,"Peekskill, NY",41.290094,-73.920416,5,0.262,1759.45
battery,"North Wantagh, NY",40.693434,-73.507626,1,0.152,2158.2
battery,"North Wantagh, NY",40.693434,-73.507626,2,0.151,2058.2
battery,"North Wantagh, NY",40.693434,-73.507626,3,0.147,1958.2
battery,"North Wantagh, NY",40.693434,-73.507626,4,0.1405,1858.2
battery,"North Wantagh, NY",40.693434,-73.507626,5,0.133,1758.2
battery,"Andover, MN",45.233298,-93.29134,1,0.568,2182.78
battery,"Andover, MN",45.233298,-93.29134,2,0.5655,2082.78
battery,"Andover, MN",45.233298,-93.29134,3,0.5505,1982.78
battery,"Andover, MN",45.233298,-93.29134,4,0.5265,1882.78
battery,"Andover, MN",45.233298,-93.29134,5,0.497,1782.78
battery,"Rosaryville, MD",38.756782,-76.809692,1,0.373,2124.05
battery,"Rosaryville, MD",38.756782,-76.809692,2,0.3715,2024.05
battery,"Rosaryville, MD",38.756782,-76.809692,3,0.3615,1924.05
battery,"Rosaryville, MD",38.756782,-76.809692,4,0.3455,1824.05
battery,"Rosaryville, MD",38.756782,-76.809692,5,0.3265,1724.05
battery,"Irondequoit, NY",43.213396,-77.579723,1,0.656,2155.93
battery,"Irondequoit, NY",43.213396,-77.579723,2,0.6525,2055.93
battery,"Irondequoit, NY",43.213396,-77.579723,3,0.6355,1955.93
battery,"Irondequoit, NY",43.213396,-77.579723,4,0.6075,1855.93
battery,"Irondequoit, NY",43.213396,-77.579723,5,0.574,1755.93
battery,"Accokeek, MD",38.667617,-77.028309,1,0.369,2122.02
battery,"Accokeek, MD",38.667617,-77.028309,2,0.367,2022.02
battery,"Accokeek, MD",38.667617,-77.028309,3,0.3575,1922.02
battery,"Accokeek, MD",38.667617,-77.028309,4,0.3415,1822.02
battery,"Accokeek, MD",38.667617,-77.028309,5,0.323,1722.02
battery,"East Patchogue, NY",40.767043,-72.996219,1,0.285,2162.04
battery,"East Patchogue, NY",40.767043,-72.996219,2,0.2835,2062.04
battery,"East Patchogue, NY",40.767043,-72.996219,3,0.276,1962.04
battery,"East Patchogue, NY",40.767043,-72.996219,4,0.264,1862.04
battery,"East Patchogue, NY",40.767043,-72.996219,5,0.2495,1762.04
battery,"Massillon, OH",40.796724,-81.521509,1,0.514,2119.2
battery,"Massillon, OH",40.796724,-81.521509,2,0.5115,2019.2
battery,"Massillon, OH",40.796724,-81.521509,3,0.498,1919.2
battery,"Massillon, OH",40.796724,-81.521509,4,0.476,1819.2
battery,"Massillon, OH",40.796724,-81.521509,5,0.45,1719.2
battery,"Norton, OH",41.029222,-81.63818,1,0.1935,2121.27
battery,"Norton, OH",41.029222,-81.63818,2,0.1925,2021.27
battery,"Norton, OH",41.029222,-81.63818,3,0.1875,1921.27
battery,"Norton, OH",41.029222,-81.63818,4,0.179,1821.27
battery,"Norton, OH",41.029222,-81.63818,5,0.169,1721.27
battery,"Marumsco, VA",38.637024,-77.261804,1,0.8235,2120.29
battery,"Marumsco, VA",38.637024,-77.261804,2,0.8195,2020.29
battery,"Marumsco, VA",38.637024,-77.261804,3,0.798,1920.29
battery,"Marumsco, VA",38.637024,-77.261804,4,0.763,1820.29
battery,"Marumsco, VA",38.637024,-77.261804,5,0.721,1720.29
battery,"Bayonne, NJ",40.668714,-74.114309,1,2.533,2154.1
battery,"Bayonne, NJ",40.668714,-74.114309,2,2.5205,2054.1
battery,"Bayonne, NJ",40.668714,-74.114309,3,2.454,1954.1
battery,"Bayonne, NJ",40.668714,-74.114309,4,2.346,1854.1
battery,"Bayonne, NJ",40.668714,-74.114309,5,2.2165,1754.1
battery,"Metuchen, NJ",40.54316,-74.363205,1,0.5455,2151.68
battery,"Metuchen, NJ",40.54316,-74.363205,2,0.543,2051.68
battery,"Metuchen, NJ",40.54316,-74.363205,3,0.5285,1951.68
battery,"Metuchen, NJ",40.54316,-74.363205,4,0.5055,1851.68
battery,"Metuchen, NJ",40.54316,-74.363205,5,0.4775,1751.68
battery,"Medina, OH",41.138388,-81.863747,1,0.4265,2121.87
battery,"Medina, OH",41.138388,-81.863747,2,0.4245,2021.87
battery,"Medina, OH",41.138388,-81.863747,3,0.4135,1921.87
battery,"Medina, OH",41.138388,-81.863747,4,0.395,1821.87
battery,"Medina, OH",41.138388,-81.863747,5,0.3735,1721.87
battery,"Elkton, MD",39.606779,-75.833272,1,0.539,2136.04
battery,"Elkton, MD",39.606779,-75.833272,2,0.536,2036.04
battery,"Elkton, MD",39.606779,-75.833272,3,0.522,1936.04
battery,"Elkton, MD",39.606779,-75.833272,4,0.499,1836.04
