plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Manufacturing Plant,"Glen Lyn, Virginia",1,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",2,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",3,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",4,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",5,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",6,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",7,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",8,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",9,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",10,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",11,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",12,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",13,PV Modules,356493.673919,0.0,356493.673919,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",14,PV Modules,352988.399342,0.0,352988.399342,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",15,PV Modules,3024.691916,0.0,3024.691916,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",16,PV Modules,3015.114722,0.0,3015.114722,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",17,PV Modules,145246.46348,0.0,145246.46348,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",18,PV Modules,141828.100732,0.0,141828.100732,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",19,PV Modules,220051.102647,0.0,220051.102647,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",20,PV Modules,218090.630871,0.0,218090.630871,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",21,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",22,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",23,PV Modules,335938.876104,0.0,335938.876104,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",24,PV Modules,332805.053889,0.0,332805.053889,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",25,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Glen Lyn, Virginia",26,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",1,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",2,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",3,PV Modules,391053.416229,0.0,391053.416229,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",4,PV Modules,358124.335506,0.0,358124.335506,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",5,PV Modules,491645.025167,0.0,491645.025167,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",6,PV Modules,435879.634829,0.0,435879.634829,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",7,PV Modules,2424.737031,0.0,2424.737031,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",8,PV Modules,2403.257181,0.0,2403.257181,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",9,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",10,PV Modules,519774.0211,0.0,519774.0211,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",11,PV Modules,268296.630572,0.0,268296.630572,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",12,PV Modules,254976.311917,0.0,254976.311917,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",13,PV Modules,1648.673373,0.0,1648.673373,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",14,PV Modules,1642.889495,0.0,1642.889495,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",15,PV Modules,1881.580338,0.0,1881.580338,0.0
PV Manufacturing Plant,"Waynesboro Virginia Plant, Virginia",16,PV Modules,1875.62262,0.0,1875.62262,0.0
