plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Encapsulant (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Encapsulant (cSi),2027.538151,0.0,2027.538151,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Encapsulant (cSi),2027.538151,0.0,2027.538151,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Encapsulant (cSi),2027.538151,0.0,2027.538151,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Encapsulant (cSi),2027.538151,0.0,2027.538151,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Encapsulant (cSi),2027.538151,0.0,2027.538151,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Glass (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Glass (cSi),20906.91387,0.0,20906.91387,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Glass (cSi),20906.91387,0.0,20906.91387,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Glass (cSi),20906.91387,0.0,20906.91387,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Glass (cSi),20906.91387,0.0,20906.91387,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Glass (cSi),20906.91387,0.0,20906.91387,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",16,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",17,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",18,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",19,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",20,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",21,Silicon (cSi),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",22,Silicon (cSi),940.188441,0.0,940.188441,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",23,Silicon (cSi),940.188441,0.0,940.188441,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",24,Silicon (cSi),940.188441,0.0,940.188441,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",25,Silicon (cSi),940.188441,0.0,940.188441,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",26,Silicon (cSi),940.188441,0.0,940.188441,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",1,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",2,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",3,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",4,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",5,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",6,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",7,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",8,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",9,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",10,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",11,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",12,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",13,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",14,Glass (CdTe),0.0,0.0,0.0,0.0
PV Recycling Plant,"Kuykendall Cement Corp., AR",15,Glass (CdTe),0.0,0.0,0.0,0.0
