plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"San Juan, New Mexico",1,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,9.35954873e6,0.0,253489.36,0.0,0.0,9.61303809e6
PV Recycling Plant,"San Juan, New Mexico",2,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",3,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",4,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",5,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",6,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",7,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",8,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",9,36.511624,-108.324578,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253489.36,0.0,0.0,253489.36
PV Recycling Plant,"San Juan, New Mexico",10,36.511624,-108.324578,35000.0,33044.33,33044.33,0.0,94.41,28945.84,0.0,0.0,253489.36,1.20632894e7,0.0,1.231677876e7
PV Recycling Plant,"San Juan, New Mexico",11,36.511624,-108.324578,35000.0,27177.61,27177.61,0.0,77.65,23806.77,0.0,0.0,253489.36,9.92156266e6,0.0,1.017505202e7
PV Recycling Plant,"San Juan, New Mexico",12,36.511624,-108.324578,35000.0,3726.11,3726.11,0.0,10.65,3263.96,0.0,0.0,253489.36,1.36026711e6,0.0,1.61375647e6
PV Recycling Plant,"San Juan, New Mexico",13,36.511624,-108.324578,35000.0,35000.0,78302.03,43302.03,100.0,68590.23,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",14,36.511624,-108.324578,35000.0,35000.0,18428.88,26730.91,100.0,16143.15,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",15,36.511624,-108.324578,35000.0,35000.0,8269.09,0.0,100.0,7243.47,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",16,36.511624,-108.324578,35000.0,35000.0,88958.83,53958.83,100.0,77925.27,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",17,36.511624,-108.324578,35000.0,35000.0,936.58,19895.41,100.0,820.41,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",18,36.511624,-108.324578,35000.0,35000.0,15104.59,0.0,100.0,13231.17,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",19,36.511624,-108.324578,35000.0,35000.0,70297.98,35297.98,100.0,61578.92,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",20,36.511624,-108.324578,35000.0,35000.0,64531.87,64829.85,100.0,56527.98,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",21,36.511624,-108.324578,35000.0,35000.0,0.0,29829.85,100.0,0.0,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",22,36.511624,-108.324578,35000.0,35000.0,54629.6,49459.45,100.0,47853.89,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",23,36.511624,-108.324578,35000.0,35000.0,16409.21,30868.65,100.0,14373.97,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",24,36.511624,-108.324578,35000.0,35000.0,4131.35,0.0,100.0,3618.94,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",25,36.511624,-108.324578,35000.0,35000.0,45048.57,10048.57,100.0,39461.19,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"San Juan, New Mexico",26,36.511624,-108.324578,35000.0,35000.0,24951.43,0.0,100.0,21856.71,0.0,0.0,253489.36,1.277723404e7,0.0,1.30307234e7
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",1,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,8.74914338e6,0.0,236957.45,0.0,0.0,8.98610083e6
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",2,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",3,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",4,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",5,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",6,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",7,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",8,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",9,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",10,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",11,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",12,27.083604,-80.398201,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236957.45,0.0,0.0,236957.45
PV Recycling Plant,"Indiantown Cogeneration LP, Florida",13,27.083604,-80.398201,35000.0,1078.43,1078.43,0.0,3.08,944.67,0.0,0.0,236957.45,368018.4,0.0,604975.85
