plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
Storage Facility,"Advanced Battery Concepts, LLC, MI",1,44.0,-85.0,1.86,1.86,1.86,0.0,100.0,0.0,0.0,0.0,138.96,0.0,0.0,138.96
Storage Facility,"Advanced Battery Concepts, LLC, MI",2,44.0,-85.0,1.86,1.86,1.86,0.0,100.0,0.0,0.0,0.0,138.96,0.0,0.0,138.96
Storage Facility,"Advanced Battery Concepts, LLC, MI",3,44.0,-85.0,1.86,1.86,1.86,0.0,100.0,0.0,0.0,0.0,138.96,0.0,0.0,138.96
Storage Facility,"Advanced Battery Concepts, LLC, MI",4,44.0,-85.0,6.15,6.15,6.15,0.0,100.0,0.0,0.0,0.0,460.25,0.0,0.0,460.25
Storage Facility,"Advanced Battery Concepts, LLC, MI",5,44.0,-85.0,10.38,10.38,10.38,0.0,100.0,0.0,0.0,0.0,777.21,0.0,0.0,777.21
Storage Facility,"Advanced Battery Concepts, LLC, MI",6,44.0,-85.0,16.95,16.95,16.95,0.0,100.0,0.01,0.0,0.0,1269.65,0.0,0.0,1269.65
Storage Facility,"Advanced Battery Concepts, LLC, MI",7,44.0,-85.0,26.92,26.92,26.92,0.0,100.0,0.01,0.0,0.0,2015.77,0.0,0.0,2015.77
Storage Facility,"Advanced Battery Concepts, LLC, MI",8,44.0,-85.0,34.5,34.5,34.5,0.0,100.0,0.01,0.0,0.0,2583.58,0.0,0.0,2583.58
Storage Facility,"Advanced Battery Concepts, LLC, MI",9,44.0,-85.0,34.5,34.5,34.5,0.0,100.0,0.01,0.0,0.0,2583.58,0.0,0.0,2583.58
Storage Facility,"Advanced Battery Concepts, LLC, MI",10,44.0,-85.0,112.49,112.49,112.49,0.0,100.0,0.04,0.0,0.0,8424.41,0.0,0.0,8424.41
Storage Facility,"Advanced Battery Concepts, LLC, MI",11,44.0,-85.0,112.49,112.49,112.49,0.0,100.0,0.04,0.0,0.0,8424.41,0.0,0.0,8424.41
Storage Facility,"Advanced Battery Concepts, LLC, MI",12,44.0,-85.0,112.49,112.49,112.49,0.0,100.0,0.04,0.0,0.0,8424.41,0.0,0.0,8424.41
Storage Facility,"Advanced Battery Concepts, LLC, MI",13,44.0,-85.0,509.03,509.03,509.03,0.0,100.0,0.16,0.0,0.0,38122.74,0.0,0.0,38122.74
Storage Facility,"Advanced Battery Concepts, LLC, MI",14,44.0,-85.0,509.03,365.23,365.23,0.0,71.75,0.12,0.0,0.0,38122.74,0.0,0.0,38122.74
Storage Facility,"Advanced Battery Concepts, LLC, MI",15,44.0,-85.0,509.03,509.03,509.03,0.0,100.0,0.16,0.0,0.0,38122.74,0.0,0.0,38122.74
Storage Facility,"Advanced Battery Concepts, LLC, MI",16,44.0,-85.0,914.88,914.88,914.88,0.0,100.0,0.29,0.0,0.0,68518.37,0.0,0.0,68518.37
Storage Facility,"Advanced Battery Concepts, LLC, MI",17,44.0,-85.0,914.88,907.31,907.31,0.0,99.17,0.29,0.0,0.0,68518.37,0.0,0.0,68518.37
Storage Facility,"Advanced Battery Concepts, LLC, MI",18,44.0,-85.0,914.88,914.88,914.88,0.0,100.0,0.29,0.0,0.0,68518.37,0.0,0.0,68518.37
Storage Facility,"Advanced Battery Concepts, LLC, MI",19,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",20,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",21,44.0,-85.0,3994.54,2627.67,2627.67,0.0,65.78,0.84,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",22,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",23,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",24,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",25,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Advanced Battery Concepts, LLC, MI",26,44.0,-85.0,3994.54,3994.54,3994.54,0.0,100.0,1.27,0.0,0.0,299165.64,0.0,0.0,299165.64
Storage Facility,"Flex-Tec, Inc., GA",1,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",2,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",3,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",4,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",5,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",6,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",7,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",8,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",9,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",10,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",11,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",12,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",13,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",14,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",15,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",16,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",17,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",18,32.0,-84.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Flex-Tec, Inc., GA",19,32.0,-84.0,2101.16,2101.16,2101.16,0.0,100.0,0.67,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",20,32.0,-84.0,2101.16,2101.16,2101.16,0.0,100.0,0.67,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",21,32.0,-84.0,2101.16,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,138289.06,-0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",22,32.0,-84.0,2101.16,2101.16,2101.16,0.0,100.0,0.67,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",23,32.0,-84.0,2101.16,409.84,409.84,0.0,19.51,0.13,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",24,32.0,-84.0,2101.16,2101.16,2101.16,0.0,100.0,0.67,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",25,32.0,-84.0,2101.16,2101.16,2101.16,0.0,100.0,0.67,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Flex-Tec, Inc., GA",26,32.0,-84.0,2101.16,2101.16,2101.16,0.0,100.0,0.67,0.0,0.0,138289.06,0.0,0.0,138289.06
Storage Facility,"Design Line Tool & Equipment, Inc., UT",1,39.0,-112.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Design Line Tool & Equipment, Inc., UT",2,39.0,-112.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Design Line Tool & Equipment, Inc., UT",3,39.0,-112.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
Storage Facility,"Design Line Tool & Equipment, Inc., UT",4,39.0,-112.0,-0.0,-0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
