plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling plant,"Fort Wayne, Allen County, Indiana",1,41.0886,-85.1437,8640.0,219.06,219.06,0.0,2.54,191.89,2.078760547e7,0.0,522168.1,53113.51,0.0,2.136288708e7
PV Recycling plant,"Fort Wayne, Allen County, Indiana",2,41.0886,-85.1437,8640.0,141.62,141.62,0.0,1.64,124.06,0.0,0.0,522168.1,34338.59,0.0,556506.69
PV Recycling plant,"Fort Wayne, Allen County, Indiana",3,41.0886,-85.1437,8640.0,217.19,217.19,0.0,2.51,190.25,0.0,0.0,522168.1,52660.79,0.0,574828.89
PV Recycling plant,"Fort Wayne, Allen County, Indiana",4,41.0886,-85.1437,8640.0,325.48,325.48,0.0,3.77,285.11,0.0,0.0,522168.1,78916.8,0.0,601084.9
PV Recycling plant,"Fort Wayne, Allen County, Indiana",5,41.0886,-85.1437,8640.0,477.39,477.39,0.0,5.53,418.18,0.0,0.0,522168.1,115751.55,0.0,637919.65
PV Recycling plant,"Fort Wayne, Allen County, Indiana",6,41.0886,-85.1437,8640.0,686.25,686.25,0.0,7.94,601.14,0.0,0.0,522168.1,166393.08,0.0,688561.18
PV Recycling plant,"Fort Wayne, Allen County, Indiana",7,41.0886,-85.1437,8640.0,967.94,967.94,0.0,11.2,847.88,0.0,0.0,522168.1,234692.2,0.0,756860.3
PV Recycling plant,"Fort Wayne, Allen County, Indiana",8,41.0886,-85.1437,8640.0,2297.29,2297.29,0.0,26.59,2012.36,0.0,0.0,522168.1,557015.19,0.0,1.07918329e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",9,41.0886,-85.1437,8640.0,1734.46,1734.46,0.0,20.07,1519.33,0.0,0.0,522168.1,420546.9,0.0,942715.0
PV Recycling plant,"Fort Wayne, Allen County, Indiana",10,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",11,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",12,41.0886,-85.1437,8640.0,3044.9,3044.9,0.0,35.24,2667.24,0.0,0.0,522168.1,738285.36,0.0,1.26045346e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",13,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",14,41.0886,-85.1437,8640.0,7565.12,7565.12,0.0,87.56,6626.82,0.0,0.0,522168.1,1.83428624e6,0.0,2.35645434e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",15,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",16,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",17,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",18,41.0886,-85.1437,8640.0,8640.0,8640.0,0.0,100.0,7568.38,0.0,0.0,522168.1,2.09490836e6,0.0,2.61707646e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",19,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,1.786194248e7,1.54920153e6,6.28472508e6,0.0,2.569586909e7
PV Recycling plant,"Fort Wayne, Allen County, Indiana",20,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",21,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",22,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",23,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",24,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",25,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fort Wayne, Allen County, Indiana",26,41.0886,-85.1437,25920.0,25920.0,25920.0,0.0,100.0,22705.14,0.0,0.0,1.54920153e6,6.28472508e6,0.0,7.83392661e6
PV Recycling plant,"Fresno, Fresno County, California",1,36.7831,-119.7941,8640.0,2978.27,2978.27,0.0,34.47,2608.88,2.078760547e7,0.0,522168.1,722130.55,0.0,2.203190412e7
PV Recycling plant,"Fresno, Fresno County, California",2,36.7831,-119.7941,8640.0,1842.78,1842.78,0.0,21.33,1614.22,0.0,0.0,522168.1,446812.44,0.0,968980.54
PV Recycling plant,"Fresno, Fresno County, California",3,36.7831,-119.7941,8640.0,2774.25,2774.25,0.0,32.11,2430.16,0.0,0.0,522168.1,672661.5,0.0,1.1948296e6
PV Recycling plant,"Fresno, Fresno County, California",4,36.7831,-119.7941,8640.0,4077.59,4077.59,0.0,47.19,3571.85,0.0,0.0,522168.1,988677.8,0.0,1.5108459e6
PV Recycling plant,"Fresno, Fresno County, California",5,36.7831,-119.7941,8640.0,5859.21,5859.21,0.0,67.81,5132.49,0.0,0.0,522168.1,1.42066067e6,0.0,1.94282877e6
PV Recycling plant,"Fresno, Fresno County, California",6,36.7831,-119.7941,8640.0,8239.32,8239.32,0.0,95.36,7217.39,0.0,0.0,522168.1,1.99775584e6,0.0,2.51992394e6
