source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,1,299.86,0.005385,1.614883,CO2,0.00027
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,2,299.86,0.005365,1.608605,CO2,0.000269
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,3,299.86,0.009671,2.899967,CO2,0.000484
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,4,299.86,0.016704,5.00901,CO2,0.000837
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,5,299.86,0.027787,8.332293,CO2,0.001391
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,6,299.86,0.044739,13.415578,CO2,0.00224
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,7,299.86,0.070076,21.013078,CO2,0.003509
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,8,299.86,0.107323,32.181755,CO2,0.005374
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,9,299.86,0.161493,48.425336,CO2,0.008087
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,10,299.86,0.239789,71.903014,CO2,0.012008
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,11,299.86,0.352557,105.717641,CO2,0.017655
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,12,299.86,0.514569,154.298511,CO2,0.025768
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,13,299.86,1.831794,549.281701,CO2,0.09173
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,14,299.86,0.996364,298.76985,CO2,0.049895
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,15,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,16,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,17,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,18,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,19,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,20,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,21,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,22,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,23,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,24,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,25,299.86,0.0,0.0,CO2,0.0
Origin,"Crook County, Wyoming",44.248924,-105.038751,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,26,299.86,0.0,0.0,CO2,0.0
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,1,38.09,0.233612,8.898284,CO2,0.001486
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,2,38.09,0.202092,7.697678,CO2,0.001286
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,3,38.09,0.339921,12.947581,CO2,0.002162
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,4,38.09,0.550382,20.964062,CO2,0.003501
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,5,38.09,0.861795,32.825781,CO2,0.005482
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,6,38.09,1.309682,49.885783,CO2,0.008331
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,7,38.09,1.937179,73.787155,CO2,0.012322
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,8,38.09,2.794719,106.450861,CO2,0.017777
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,9,38.09,3.938478,150.016637,CO2,0.025053
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,10,38.09,5.42692,206.711379,CO2,0.034521
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,11,38.09,7.314629,278.614217,CO2,0.046529
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,12,38.09,9.642615,367.28722,CO2,0.061337
Origin,"Morrill County, Nebraska",41.743252,-102.695826,PV Recycling Plant,"Croell Redi Mix, LLC, NE",42.0,-103.0,PV Module,13,38.09,85.013283,3238.155933,CO2,0.540772
