,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,0.2538841619324175,0.1951289909426659,0.3150891406962362,0.4935414784083765,0.7523310779653075,1.1187202203529836,1.6255921527616255,2.3111394005085333,3.217870704562124,4.452523865331384,5.869179267231531,25.7162480694175,25.026192933441205,8.099432626115249,36.55996699372459,12.483342487632726,16.410653718601413,36.07352984319109,24.9984055030685,31.295606940443744,79.987244378377,76.57234709533763,40.56919268601552,84.44322678375454,54.81952410153182,69.30981990291315,105.17635475031712,102.88921647598056
1,state,35.12010447,-117.1590386,45.83552736503374,33.33805279229593,53.02820430430168,81.99722740280986,123.55321129796776,181.74226432053305,261.33383497316936,367.71568507051614,506.6696480119874,2623.960941651893,717.6998211524774,2151.925920518119,2259.4150087198727,1326.2291510598138,9883.45920144602,1590.1614374307328,2017.8309662575805,7235.448036237533,2440.597505341314,2900.557829861823,9929.756178103453,8512.3379404253,1706.7794619836493,4475.145159392314,1550.637185583943,1726.1014148731826,3243.9775919230515,1577.6725075222655
2,Warren County,38.79110825,-78.25771359,0.0011588989866872018,0.0017985294800015,0.0040364086015182,0.0084056321711013,0.0163879288100109,0.030173212950771,0.0528678280087462,0.088726571933039,0.1433986853680221,0.2241685615257806,0.3401570467415038,0.5024271620901138,0.7239077830448304,1.0190109951400483,2.276900101446652,1.823686979060883,2.412330731580236,3.627792709333529,3.880156999659562,4.788623801169492,6.695276570416563,7.393971979138303,7.248172243563425,23.572911781793067,4.941928462328462,5.366845365291547,14.116954293838512,3.475928738178571
3,Sumter County,28.70869529,-82.19247661,2.407510642184236,1.7327033601209283,2.7720072489513736,4.343081482749563,6.67766335088169,10.08611578868904,14.97243399468617,21.84791301869382,31.342325544887306,139.23461005950873,52.16591547070739,157.66366843283743,171.91656354634256,116.38494193296069,224.02507575547543,213.1521931666286,283.25484256026016,405.0542181923482,464.2024394888646,577.5025685702741,1125.8230360147213,1137.3355716856718,804.2463837816202,1746.1141102065749,839.3986499873092,932.0652290049132,1450.8081182252693,925.5090500995344
4,Palm Beach County,26.67709172,-80.56373053,1.0534293035618418,0.7044783608714136,1.0890663695949958,1.6490552227529676,2.45194597194174,3.5854721443338247,5.161165084665538,7.318210277073295,10.228059445319362,79.73166650273282,12.855605501429588,34.608053054004536,39.96122710101173,33.356482940015226,66.26535477003831,64.95562790880217,89.49803096102086,132.0999707950243,159.96466767879397,209.52760893999127,294.4484807203503,359.4285697076855,416.7432453569576,910.4759749834584,536.850338618344,670.6313751440697,1041.8918566994446,948.2866377143014
5,Midland County,43.57419001,-84.55437763,0.022154413868415383,0.0288638819018618,0.0593088280352228,0.115119934867655,0.2123407518470418,0.3743846105751628,0.6345097439936369,1.0390243960524754,1.651380743453334,2.5572519274083163,3.870563889874341,5.740263269727635,8.357343980563932,11.96135095475493,39.79499411027444,21.633587646538587,29.87197158382537,53.95341501025772,52.80272105335515,70.04479919535035,115.7975031673998,135.6596651436681,141.8232749659563,293.8970362135223,203.58930192395863,262.91481092976466,396.06433798210514,404.02787562401
6,Cass County,42.06225929,-85.90993949,0.003032843349929845,0.0039620694252526,0.0079145525241587,0.0148300689778055,0.0263297182785545,0.0446449151073238,0.0727506107197974,0.114496660400286,0.1747197123331367,0.2593062921459456,0.3751613688658287,0.5300160035509682,0.7319855881656658,0.9887741701201728,3.072616252606198,1.554877454104198,1.9730745495883868,3.4692654461698,2.824246782319485,3.32541659999179,13.450959116914198,11.254856031151306,1.2753076495120224,3.1714594756544887,2.2861188737051807,3.6133391990261687,6.52211207839757,9.044198346676358
7,Cass County,40.72939342,-86.25965362,0.2393000254266477,0.185464765059457,0.3014769492288283,0.4758567835608887,0.7315447947973199,1.0977138989625306,1.6102758296732982,2.311891233581364,3.251248843830381,4.481404162107511,6.057075097650039,25.05284063800788,24.713868660233697,9.11218842410459,32.60388140021723,14.56966671790207,18.900649449409823,35.78591980857711,28.20664037157572,34.131829331863614,89.2182090853266,81.42776512472457,33.324505520932284,89.18436523770744,28.3752079246122,30.60191314441512,59.852678465652495,23.50127820457825
8,Hamilton County,39.94240296,-86.10103966,0.17517864016468082,0.1661394231748296,0.2905990985929212,0.4870553462928041,0.7864480479175914,1.2289447285431638,1.865716825135762,2.7610050256835126,3.994456763500937,5.663598790495032,7.886169865406078,15.341092540981778,18.377394296780302,18.257000083676324,206.98063156687596,18.051285122173425,24.9702252301809,140.41300153926238,33.82382253864304,48.948550082441926,91.14887339811052,113.64587538354152,128.64607885037648,188.7249015205413,242.9757370072232,327.9154274892885,440.0016589858768,564.5831200060957
9,Lawrence County,38.87073858,-86.34789005,0.012650884551104552,0.0182454473877164,0.038616418708008,0.0763036483269495,0.1421814577706125,0.2519002239622164,0.4271810211095125,0.6972160532486733,1.1000834343602064,1.684011165704217,2.5082139344772423,3.642869630928849,5.167599876303372,7.167588380889913,14.805858684401384,12.531796314706224,16.318681758441905,23.71508667771065,25.425290433753982,30.786609935663567,76.68661552383882,70.7090429741447,31.397963550800227,88.93867148988512,24.94399478615189,26.64011955589691,56.54843390502875,18.204622931836763
