,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,2.4137983991959984,1.85781779117832,3.002412872692477,4.707012413914838,7.18194980680474,10.69034628427219,15.55052768554983,22.133838242758344,30.85656426128943,42.748728696340734,56.461137396800765,244.6016914977878,240.38636149665277,79.48394356960694,354.9111469197054,124.16131646202628,164.38084181408817,359.631986219679,256.06284999362225,324.87644402652194,807.4484446589365,786.8485786270595,466.448815325725,926.1411895781424,678.3243173629281,875.660103089442,1300.258766499377,1370.0740562238846
1,state,35.12010447,-117.1590386,435.3247127710092,317.23366576724413,505.0789900252301,781.7469430928691,1179.0580345595329,1736.004188329176,2498.651118831828,3519.1863154158377,4853.83539301539,24904.157631990205,6916.9228444202245,20530.97350746489,21722.56984946439,12862.400102812093,95429.1443397671,15475.992558139184,19652.78843691713,70675.36690617232,23811.038494920995,28353.651247337497,96482.17044359037,82300.35523527078,17448.725934982936,44781.69506209923,16539.67644280101,18695.894828590008,34169.16244988875,18456.213635745728
2,Warren County,38.79110825,-78.25771359,0.011258256323583161,0.0175119136529939,0.0393466587517742,0.082013182133741,0.1600165487476147,0.2948069937100636,0.5168305188294725,0.8678204137188864,1.4032374214083478,2.194674782110233,3.331899300273863,4.923984653810998,7.0986979887711605,9.99893329451325,22.205839013291754,17.934586668870576,23.745557555493207,35.7112601955382,38.2960152871425,47.347589801362965,66.13442245557144,73.2474015085486,72.53324866656864,232.8381166954468,51.74551659216611,57.416761910627685,145.68752197763882,44.28508432216284
3,Sumter County,28.70869529,-82.19247661,22.835104920677608,16.466802131654884,26.38290584818847,41.40955674520253,63.79880084105465,96.57901810059916,143.70881279618828,210.2210975031181,302.34700594475447,1326.1732214350614,508.1220683902136,1513.411310207406,1666.7375848189183,1148.2077143206388,2198.6639835772503,2110.808269496933,2810.249354316205,4021.190929586553,4627.54337634935,5773.872591482263,11143.043212288734,11294.864441357196,8223.337433555722,17543.803791989234,8820.46562995433,9899.427252954136,15208.88266125418,10296.565096955075
4,Palm Beach County,26.67709172,-80.56373053,9.975607734129564,6.680171925056673,10.338940521893855,15.678260316859502,23.35340228904566,34.22145865305234,49.38163223923388,70.22281625974617,98.48496709040651,756.9689378941288,126.60655077940936,335.6000959892433,392.9255587525109,337.07280576245546,664.4489921640552,667.2887384219558,927.4795619130058,1374.6386717339306,1692.28354230077,2242.1524894878844,3162.198352283594,3923.7863451729854,4663.873823392094,9723.221114774857,6375.9470771544,8076.578158955679,12214.308782525875,11894.049116468448
5,Midland County,43.57419001,-84.55437763,0.21462560746219264,0.2800485166888815,0.576020654386372,1.1191766053904757,2.06640157595941,3.6474663215487455,6.190862192665007,10.158549890956737,16.192108437190914,25.172277747451805,38.29280948605473,57.147782535882,83.82909270162936,121.02789812633652,393.48979834343146,224.67117609943384,313.9621066348391,562.8192638091737,571.540309829733,769.2214953507729,1255.5050641254086,1505.8509358401889,1650.6916676994197,3243.4823895972304,2500.3057509502014,3260.4004123545333,4793.198541551723,5146.9771220043285
6,Cass County,42.06225929,-85.90993949,0.02929667549810648,0.0382632031975377,0.076426948703197,0.1431991266710211,0.2542337674991112,0.4310813411561852,0.7024786450904745,1.1056237070380237,1.6872674158991223,2.504341251055672,3.623683586401363,5.120231506997295,7.072843417792847,9.556790502624294,29.6676592634038,15.047316921993824,19.113411723886248,33.73896507799222,27.47197445463545,32.504602063835485,130.81968011656707,109.3168047219647,15.138188782897856,35.86408178506562,31.030247710478857,50.52195824027998,89.87307946445642,132.22195835381865
7,Cass County,40.72939342,-86.25965362,2.2751920057216424,1.766104700204268,2.8735366890871616,4.540264434773697,6.987422481155386,10.496880119670866,15.41653410364422,22.160964589379684,31.2052145689075,43.069670903683935,58.2950098152243,238.371132263994,237.3120375230384,88.84087914312954,315.8454704597803,142.46277634520678,184.98393917692945,350.38848069661407,276.7587012138885,335.4288285169579,870.0305537742008,791.963464928892,334.75879198578485,883.3677054049962,291.95398606290746,317.3292919890752,609.1981407366703,256.60080376654474
8,Hamilton County,39.94240296,-86.10103966,1.684409740818392,1.600459565907572,2.80132300835381,4.697861487217741,7.589697144671816,11.866980266888389,18.03001673361929,26.714376581610452,38.72271629432868,55.06357466831327,76.9962257911105,149.00327400762023,180.60645537267308,183.01614207730455,2008.5571005609293,194.73014684971213,274.76333442456934,1422.6348291529985,408.9468691250859,598.5518891663326,1068.5498857383188,1370.37618561781,1636.098687299301,2376.9801625356586,3109.612450626145,4201.058995458031,5626.773882063385,7250.426186822969
9,Lawrence County,38.87073858,-86.34789005,0.12236826727849562,0.1766412021241022,0.3741303969457425,0.7398032704657305,1.3795199704264547,2.4457728884541328,4.150391781785531,6.778323222416308,10.701610173757004,16.39198334749339,24.429395623955216,35.50230566026662,50.3935413451002,69.94332008320988,143.97363863892062,122.51937844764696,159.67913630073565,232.23179405525175,249.32675825156625,302.319791493925,747.7559856744404,687.6793286030122,314.04397962399185,878.5159665028352,255.2640582681356,274.6060457162209,571.9522277377207,198.55958569426664
