name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26
"Snohomish County, Washington",47.82099062,-121.4522522,0.004903665475997138,0.003198942503561,0.0049068603433636,0.0073474513145373,0.0107576853581183,0.0154198788781941,0.021659088718298,0.0302287483781727,0.0403033953512917,0.1679811075043179,0.1658194236248087,0.0613824261350702,0.2465704097268578,0.099493835998447,0.1324297665012172,0.2677479709034529,0.2115168583570079,0.2694676909428474,0.6205443615159439,0.639996740312157,0.4062047988085592,0.8024366592273885,0.5817078097578637,0.7449669243797591,1.106334304361534,1.1451557642897032
"San Bernardino, California",35.12010447,-117.1590386,0.8457061583723132,0.5278245736860916,0.7982122017151081,1.1788026743564424,1.7022950696108574,2.406214059696787,3.331692958688022,16.849022746712038,4.825767628410764,14.066425615662116,14.923201238725566,9.226017855698998,63.90896905629772,11.598779398283336,14.803909217949618,48.47781104562932,18.78942564090298,22.507953250103576,71.02883797649817,64.89459017639315,16.06427165908081,40.00675102301732,15.66332890350468,17.73561948686683,31.68767970989346,17.77545452164975
"Warren County, Virginia",38.79110825,-78.25771359,5.3667320247758325e-05,6.669601182869728e-05,0.0001316484822292,0.0002447320818921,0.000432128970622,0.0007298774589552,0.0011860666997566,0.0018630383673439,0.0028393222158994,0.0042108474106023,0.0060907141910903,0.0086064842873218,0.0174482932632621,0.0156658462061116,0.0207913938762246,0.0302083528086206,0.0338487480313544,0.0419582686193346,0.0570904943979193,0.0645540211325001,0.0654586888409702,0.2052717870577726,0.0484079786340298,0.0537852235606042,0.1327550534457215,0.0420862490559378
"Sumter County, Florida",28.70869529,-82.19247661,0.0447825282245016,0.0288375887129225,0.0450476932687531,0.0692326944881124,0.1046674081540493,0.1556146257686587,0.2274816943079069,0.930799437605498,0.4038694587769175,1.112448739463408,1.256967280800753,0.9785415731614258,1.7630191053623157,1.82647882110158,2.442862109727641,3.431357798912554,4.071532644007638,5.105525161131402,9.144294595674154,9.74630154703138,7.639810884425937,15.831395035803103,8.34072470863978,9.359134974813443,14.140560216529089,9.775604000104176
"Palm Beach County, Florida",26.67709172,-80.56373053,0.01834785783916843,0.010862664282308,0.0163943866757719,0.0243869031100498,0.0357744807319571,0.0517759829306413,0.0739675476009813,0.5214390767478259,0.1053532143793859,0.2569026028489293,0.3105105526265896,0.2968332470730487,0.5461078347576862,0.5937888659226259,0.8265270813812113,1.2005387603992643,1.5148287963054865,2.008174639895888,2.7873594710454577,3.495351769395762,4.192509563561021,8.61757571978732,5.737766297806566,7.243070650151615,10.911764945618556,10.583818969464216
"Midland County, Michigan",43.57419001,-84.55437763,0.0007813654928657209,0.0008451568197045,0.0015843527683233,0.0028331661443157,0.0048630093878514,0.0080585471379975,0.0129578843907112,0.0203047380064143,0.0311136140303745,0.0467475625804837,0.069005996230026,0.1002174472504238,0.2891658056508914,0.1910290216503319,0.2676850534519744,0.4541508412312627,0.4929032727529274,0.6639181099128801,1.046767743578466,1.2858214667053698,1.4368271270360555,2.817276401353584,2.165265797821873,2.816328257505877,4.148943421363822,4.419433495494298
"Cass County, Michigan",42.06225929,-85.90993949,0.00010158831882050784,0.0001019496129982,0.0001817130881659,0.0003091953500744,0.0005054516169015,0.0007978310470438,0.0012208347496279,0.0018166570580632,0.0026350961672703,0.003732376949061,0.0051682789958655,0.0070008639662083,0.0205016147702086,0.0111833628508096,0.014244350892545,0.0242264581378691,0.0207358023442637,0.0246329496027276,0.0942225595320164,0.0842809072498913,0.0129549627148777,0.0304292350997981,0.0251795507774584,0.0401969187957578,0.0712100748838285,0.1021266506290141
"Cass County, Indiana",40.72939342,-86.25965362,0.004677582368702136,0.0031057444035749,0.0048131787670008,0.0072860410357657,0.0107884454781851,0.0156417197377328,0.0222233947597772,0.0309604371922651,0.0423157490192096,0.1649351890439402,0.1654294836104456,0.0698763049299143,0.2239104547586936,0.1154585328647886,0.1507376628635533,0.2673789313134108,0.2307780690066473,0.2815112270746256,0.6682617705303536,0.6486574511477596,0.3098671227287621,0.7907683099164846,0.2812822713451341,0.3079290308887892,0.5726364881365539,0.261941930486803
"Hamilton County, Indiana",39.94240296,-86.10103966,0.004032831208369774,0.0031164616418871,0.0050398061497468,0.0078896558229826,0.0120061130407934,0.0178276686273987,0.0259199282989373,0.0370133864270783,0.0520509678346798,0.1010901401202938,0.1233195127778564,0.1275477678779685,1.3350293989377953,0.1475630148553931,0.2118445436315212,0.9744485366260572,0.3441925493858078,0.5055161161364929,0.8754494423052271,1.152365315996675,1.400196991865476,2.0345580145118087,2.658520399309937,3.5903292502933453,4.809122287429964,6.191776291021099
"Lawrence County, Indiana",38.87073858,-86.34789005,0.0004993645247156019,0.0005609050358824,0.0010565846743427,0.0018899184957069,0.0032322587234531,0.0053156039450702,0.0084448048239709,0.013008973995873,0.0194900327845727,0.0284650978058055,0.0405977885702106,0.0566116320820462,0.1095157530729908,0.1006963899791095,0.1318427471295421,0.1874618989025392,0.2086573858742618,0.254487980906448,0.5773905315994273,0.5649155241585911,0.2884195663076588,0.782300492048149,0.2442668091498427,0.2647461317356666,0.5335571681473699,0.2035526632272783
