plant type,location name,year,latitude (deg),longitude (deg),capacity (tonne),amount processed (tonne),amount received (tonne),amount in storage (tonne),utilization factor (%),energy (GJ),opening cost ($),expansion cost ($),fixed operating cost ($),variable operating cost ($),storage cost ($),total cost ($)
PV Recycling Plant,"Glen Lyn, Virginia",1,37.318072,-80.698321,7000.0,0.0,0.0,0.0,0.0,0.0,8.34220648e7,0.0,2.2593617e6,0.0,0.0,8.56814265e7
PV Recycling Plant,"Glen Lyn, Virginia",2,37.318072,-80.698321,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2593617e6,0.0,0.0,2.2593617e6
PV Recycling Plant,"Glen Lyn, Virginia",3,37.318072,-80.698321,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2593617e6,0.0,0.0,2.2593617e6
PV Recycling Plant,"Glen Lyn, Virginia",4,37.318072,-80.698321,7000.0,1.21,1.21,0.0,0.02,1.06,0.0,0.0,2.2593617e6,3942.57,0.0,2.26330427e6
PV Recycling Plant,"Glen Lyn, Virginia",5,37.318072,-80.698321,7000.0,1.94,1.94,0.0,0.03,1.7,0.0,0.0,2.2593617e6,6302.31,0.0,2.26566401e6
PV Recycling Plant,"Glen Lyn, Virginia",6,37.318072,-80.698321,7000.0,3.0,3.0,0.0,0.04,2.63,0.0,0.0,2.2593617e6,9771.36,0.0,2.26913306e6
PV Recycling Plant,"Glen Lyn, Virginia",7,37.318072,-80.698321,7000.0,4.53,4.53,0.0,0.06,3.97,0.0,0.0,2.2593617e6,14738.4,0.0,2.2741001e6
PV Recycling Plant,"Glen Lyn, Virginia",8,37.318072,-80.698321,7000.0,7000.0,8954.5,1954.5,100.0,7843.88,0.0,0.0,2.2593617e6,2.277680851e7,0.0,2.503617021e7
PV Recycling Plant,"Glen Lyn, Virginia",9,37.318072,-80.698321,7000.0,7000.0,5045.5,0.0,100.0,4419.7,0.0,0.0,2.2593617e6,2.277680851e7,0.0,2.503617021e7
PV Recycling Plant,"Glen Lyn, Virginia",10,37.318072,-80.698321,7000.0,7000.0,7000.0,0.0,100.0,6131.79,0.0,0.0,2.2593617e6,2.277680851e7,0.0,2.503617021e7
PV Recycling Plant,"Glen Lyn, Virginia",11,37.318072,-80.698321,7000.0,7000.0,7000.0,0.0,100.0,6131.79,0.0,0.0,2.2593617e6,2.277680851e7,0.0,2.503617021e7
PV Recycling Plant,"Glen Lyn, Virginia",12,37.318072,-80.698321,7000.0,7000.0,7000.0,0.0,100.0,6131.79,0.0,0.0,2.2593617e6,2.277680851e7,0.0,2.503617021e7
PV Recycling Plant,"Glen Lyn, Virginia",13,37.318072,-80.698321,7000.0,7000.0,16679.98,9679.98,100.0,14611.17,0.0,0.0,2.2593617e6,2.277680851e7,0.0,2.503617021e7
