product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,1,267669.144756052,49.43
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,2,3348.168557889734,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,3,5820.307927315118,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,4,5764.29606084435,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,5,9407.86319795027,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,6,9295.03491136812,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,7,5463.97581680292,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,8,5415.572472394028,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,9,4953.026059579001,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,10,4928.62527538527,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,11,16794.07717276233,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,12,16728.028642390374,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,13,3637.9230149708455,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,14,3625.160449216751,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,15,2757.2572259132635,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,16,2748.5268202679645,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,17,2979.80230607665,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,18,2971.204996458097,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,19,21868.357704914954,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,20,21810.408472455565,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,21,15061.080671546222,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,22,15024.179294194159,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,23,18042.09650546177,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,24,18000.99053631208,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,25,2818.396526340737,8.81
PV Modules Materials,"Gila County, Arizona",34.183878,-111.605691,26,2812.3959665342563,8.81
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,1,1.701589205100931e6,85.73
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,2,281797.03059399466,18.99
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,3,253037.5707425924,18.99
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,4,250602.45789263363,18.99
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,5,213907.72903601493,18.99
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,6,211342.3385699769,18.99
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,7,162514.9560920515,17.2
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,8,161075.2960981092,17.2
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,9,100345.29795823868,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,10,99850.95289910065,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,11,64209.41934234328,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,12,63956.893541730846,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,13,27638.095556268156,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,14,27541.135557278834,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,15,18906.748468253398,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,16,18846.88333053241,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,17,37647.38744196263,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,18,37538.76740179816,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,19,23024.662528467758,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,20,22963.64918950718,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,21,186237.55401149634,17.2
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,22,185781.25061550646,17.2
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,23,121027.42668000178,17.2
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,24,120751.68546190843,17.2
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,25,44374.36514253111,8.83
PV Modules Materials,"San Bernardino, California",35.120104,-117.159039,26,44279.88907096921,8.83
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,1,2684.293702364958,25.95
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,2,401.9938981329227,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,3,297.8744506113589,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,4,295.0078490223956,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,5,74795.49276833283,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,6,73898.47214680025,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,7,594.1671887298611,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,8,588.903680977116,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,9,13424.618194928618,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,10,13358.48262295354,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,11,745.8968846759243,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,12,742.963386601867,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,13,822.1791557534584,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,14,819.2947858825821,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,15,851.1227008436942,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,16,848.4277595221326,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,17,883.9623619734803,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,18,881.4119585116349,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,19,47235.62408274955,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,20,47110.453816318426,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,21,337.9195953816539,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,22,337.09165356421215,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,23,429.57804780280594,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,24,428.59932440583157,15.07
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,25,459124.15664097515,33.47
PV Modules Materials,"Sac County, Iowa",42.419352,-95.026345,26,458146.649773231,33.47
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,1,115227.15194224166,29.56
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,2,79493.65908903065,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,3,351.72444863825257,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,4,348.3396203615263,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,5,566.8461412861694,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,6,560.0479685734798,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,7,705.102513667755,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,8,698.8562708297687,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,9,781.9042660753346,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,10,778.0522618607062,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,11,787.9867041626939,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,12,784.8876732825096,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,13,742.359009644419,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,14,739.7546649029987,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,15,118.6081594349233,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,16,118.23260602808938,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,17,109.62799635951266,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,18,109.31169825287576,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,19,100.73046937949464,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,20,100.46354245866308,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,21,112.27727995874795,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,22,112.00218772823834,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,23,121002.15391366131,25.27
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,24,120726.47027543698,25.27
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,25,159.45356956993027,21.7
PV Modules Materials,"Richland County, Wisconsin",43.415603,-90.499373,26,159.1140819670969,21.7
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,1,202303.9714636864,45.93
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,2,37206.971699573376,8.47
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,3,272916.75856489316,23.21
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,4,270290.3378962151,23.21
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,5,171284.17938790866,15.43
PV Modules Materials,"Powhatan County, Virginia",37.641073,-78.022226,6,169229.97217078228,15.43
