name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26
"Snohomish County, Washington",47.82099062,-121.4522522,1.2298484356441481,0.8554598762466623,1.344291892328368,2.057479938522298,3.07303793823042,4.486155886252512,6.409556321408616,9.164861314852352,12.30112725474135,38.55971038658705,44.4388431049689,22.656145957996248,87.41375789581612,35.60526864795178,46.48275881150486,223.12821701751247,55.588310419524056,71.88436556949637,151.40121847219442,195.34524270285485,116.23322446437751,207.68807311521803,181.66203245155071,236.325136820183,339.60435728316355,378.6934870470593
"San Bernardino, California",35.12010447,-117.1590386,352.9161200263735,225.6836470575656,344.62700588046744,513.420618615371,747.2822328229398,1063.8479934876134,1482.6983580046317,8067.428694990734,2125.794405548559,4345.59583328905,5339.621266056046,4632.76451003985,24138.75050609355,6213.468908807986,7732.099751670206,61338.06325074999,4785.174610286636,5755.032713828381,16201.108215501828,20309.476851187483,4028.062324534185,8963.61021710587,4418.758473208982,5111.949578150645,8439.318052851486,5713.552332505245
"Warren County, Virginia",38.79110825,-78.25771359,0.018232210990354616,0.0200923029787314,0.0379017693466259,0.0680310880231215,0.1168650576137255,0.1931090459980678,0.3082850180104078,0.4772169454977439,0.7184355146527381,1.0543882170561385,1.5112830338658751,2.1183259807916426,4.85097200919229,3.7572608873185502,4.961212056394173,11.981384874479655,7.4302707899453235,9.264503155498089,12.626779678474282,15.17344252281595,14.785177339199542,42.84020073846881,12.564726543659845,14.42108947125258,32.60595561397199,14.038233105294076
"Sumter County, Florida",28.70869529,-82.19247661,15.362336961397494,9.443721646804274,14.43455569774165,21.706847359966236,32.12908544835334,46.81162602473186,67.14014340313341,390.8034499753268,103.25377817121476,251.07387798842169,313.85694472470504,260.5586866315751,502.4702950603489,482.4609989960338,645.3049948120309,1247.6002999789823,1036.6678786955088,1309.534939153036,2228.320950269298,2768.438913327672,2014.6549914632008,3744.96460027292,2397.030808091222,2734.6987934341355,3904.701468013204,3083.920793549549
"Palm Beach County, Florida",26.67709172,-80.56373053,7.726034777358166,4.355651240094248,6.386610446412281,9.2016555517651,13.045042904647838,18.21886181248762,25.096235280359835,238.583182233563,26.204940929438852,58.36664076594343,76.73043415708075,76.53249414893243,152.45641330762197,154.2905375194807,216.8112440227481,419.6974222290475,394.3352773023034,532.9067249516748,744.8349289688782,977.9385764231037,1187.2571695865563,2185.354333669241,1778.648671916866,2276.4401802113744,3287.3306075632304,3468.735643107796
"Midland County, Michigan",43.57419001,-84.55437763,0.35092345097656163,0.3422242079176069,0.6112917572317975,1.0484058967758514,1.7359244139890275,2.7887503443017927,4.365853057535617,6.685331698108803,10.043313740228928,14.836570408068688,21.588200872260824,30.975186892795037,94.91942312098992,57.4624191537665,80.08887890796399,256.4591855815006,132.16481783686922,181.8100904437775,281.5670686273298,377.1124349461198,421.2675059101579,745.5365363238313,684.9369281193456,899.7067692552406,1281.8692308317677,1452.2787901461638
"Cass County, Michigan",42.06225929,-85.90993949,0.03796875302396957,0.036654549285451,0.0643353511497538,0.1080485998594991,0.174652287138223,0.2729799696859669,0.4140788244864884,0.6113287433044817,0.8803360571695505,1.2384503650679073,1.7037093594987758,2.292996139972595,6.949017682929873,3.5923934835347007,4.543828500752107,16.868275614676502,5.411679160739843,6.476472011158483,21.463151559408168,27.339845247747743,3.741969414749273,8.002479447261244,8.35435914450072,13.63254581989104,23.70459872319684,35.798916658847645
"Cass County, Indiana",40.72939342,-86.25965362,1.1399750626222729,0.8003814775623956,1.2658730483514045,1.951019717191129,2.935358879529068,4.317092662611039,6.2135620645815965,8.760006620787383,12.105987211314853,37.17833693880907,43.06092321433803,22.85664311682369,75.81250219376075,36.46145528936064,46.93571198161122,188.7978157938467,56.90562785014004,69.70270355851014,153.73407931915617,190.89912286912323,76.0800807088832,174.10150279154257,77.24016901881596,86.15644731902228,147.3217237647316,82.829151058582
"Hamilton County, Indiana",39.94240296,-86.10103966,2.2879646176433086,1.9102633832533011,3.1646222019508667,5.052659858237561,7.812338120435609,11.744827429925763,17.225151528093125,24.7122305415684,34.75606554339498,53.53725702637418,70.82838959549537,85.53804657080323,519.4124046109774,115.9624248750943,151.36899636290616,1359.6540505859227,108.67577628750595,160.97182714404315,264.8735401309288,375.9575042763024,456.9771873286958,654.856102498819,873.6177981478955,1180.644301806772,1577.3096758028394,2039.700712126668
"Lawrence County, Indiana",38.87073858,-86.34789005,0.15612835631671326,0.1660411823448904,0.3060807032473898,0.5379360681789761,0.9068151357206448,1.4735364418298604,2.3175611086290693,3.53975200499485,5.2642964469126,7.638909983051322,10.83203258787258,15.025277193512894,31.70112101570861,26.259739291992048,34.25213054839221,76.05588627864557,50.52038654194469,61.83624066797942,131.87646371917623,163.18965310429218,69.0043385007876,168.90198639567848,65.65768614297785,72.53683746220526,133.86108503425368,64.36833024402789
"McLean County, Kentucky",37.49153121,-87.22032662,0.0055873987648089145,0.0059538668140365,0.0110231965961529,0.0194476000978834,0.0328821208468112,0.0535444245818029,0.0843164812186849,0.1288320528163006,0.1915287628745667,0.2776331064640616,0.3930361424222868,0.5440126394506265,1.320145605498121,0.9328680193535276,1.216307659872991,3.2249533417452056,1.7472257868960468,2.1837695389535234,3.54636150158805,4.48163830198947,3.847451974404146,11.492528502430607,5.902804786016648,9.627822393393313,19.90782377170599,25.56911218709995
