name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26
"Snohomish County, Washington",47.82099062,-121.4522522,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Bernardino, California",35.12010447,-117.1590386,,,,,,,,,,,,,,,,,,,,,,,,,,
"Warren County, Virginia",38.79110825,-78.25771359,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sumter County, Florida",28.70869529,-82.19247661,,,,,,,,,,,,,,,,,,,,,,,,,,
"Palm Beach County, Florida",26.67709172,-80.56373053,,,,,,,,,,,,,,,,,,,,,,,,,,
"Midland County, Michigan",43.57419001,-84.55437763,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cass County, Michigan",42.06225929,-85.90993949,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cass County, Indiana",40.72939342,-86.25965362,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hamilton County, Indiana",39.94240296,-86.10103966,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lawrence County, Indiana",38.87073858,-86.34789005,,,,,,,,,,,,,,,,,,,,,,,,,,
"McLean County, Kentucky",37.49153121,-87.22032662,,,,,,,,,,,,,,,,,,,,,,,,,,
"Jessamine County, Kentucky",37.83050346,-84.51931615,,,,,,,,,,,,,,,,,,,,,,,,,,
"San Diego, California",33.03174695,-116.7176058,,,,,,,,,,,,,,,,,,,,,,,,,,
"Knott County, Kentucky",37.37099172,-82.8503912,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cuyahoga County, Ohio",41.28166353,-81.83937601,,,,,,,,,,,,,,,,,,,,,,,,,,
"Delaware County, Ohio",40.17734323,-82.81856565,,,,,,,,,,,,,,,,,,,,,,,,,,
"Greene County, Ohio",39.78941957,-83.9413805,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clermont County, Ohio",39.20877458,-84.23150769,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allegheny County, Pennsylvania",40.37731547,-79.86635294,,,,,,,,,,,,,,,,,,,,,,,,,,
"Upshur County, West Virginia",38.8763551,-80.19443111,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boone County, West Virginia",38.05258266,-81.7519919,,,,,,,,,,,,,,,,,,,,,,,,,,
"Wythe County, Virginia",37.06277512,-80.92007066,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clinton County, Pennsylvania",41.3405889,-78.01141702,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lander County, Nevada",39.59882101,-116.7842291,,,,,,,,,,,,,,,,,,,,,,,,,,
"Franklin County, Pennsylvania",39.90665131,-77.895377,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allegany County, Maryland",39.55126096,-79.01946377,,,,,,,,,,,,,,,,,,,,,,,,,,
