plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Recycling plant,"Nemaha, Nebraska",1,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",2,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",3,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",4,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",5,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",6,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",7,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",8,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",9,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",10,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",11,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",12,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",13,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",14,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",15,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",16,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",17,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",18,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",19,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",20,Cadmium waste,0.0,0.0,0.0,0.36
PV Recycling plant,"Nemaha, Nebraska",21,Cadmium waste,0.01,0.0,0.01,1.47
PV Recycling plant,"Nemaha, Nebraska",22,Cadmium waste,0.01,0.0,0.01,1.47
PV Recycling plant,"Nemaha, Nebraska",23,Cadmium waste,0.01,0.0,0.01,1.22
PV Recycling plant,"Nemaha, Nebraska",24,Cadmium waste,0.01,0.0,0.01,1.47
PV Recycling plant,"Nemaha, Nebraska",25,Cadmium waste,0.01,0.0,0.01,1.47
PV Recycling plant,"Nemaha, Nebraska",26,Cadmium waste,0.0,0.0,0.0,0.0
PV Recycling plant,"Nemaha, Nebraska",27,Cadmium waste,0.02,0.0,0.02,2.5
PV Recycling plant,"Nemaha, Nebraska",28,Cadmium waste,0.02,0.0,0.02,2.5
PV Recycling plant,"Nemaha, Nebraska",1,Encapsulant (cSi),0.0,0.0,0.0,0.0
