,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,0.4135907232967811,0.3347055567665874,0.5541998809597736,0.88922492308912,1.3870098129879105,2.1082594480263674,3.1286963421856844,4.539929952746101,6.449374112362519,8.97896907004071,12.262585122665856,16.442246315320833,21.81603448526553,47.3867581584865,51.088495920857845,90.43868233415104,212.446245628271,121.19457163752612,171.1837313154415,144.70182516189027,55.428443410907065,75.28039388557198,100.92442657629353,133.65874347585384,175.0342764758556,226.93247644481625,291.63916420775547,371.8517501762541
1,state,35.12010447,-117.1590386,134.1392962997246,97.68337556026822,155.9284629640125,242.01954414843016,366.0370387382849,540.3614557500326,779.6679844352478,1100.6669908893084,1521.5040349294252,2060.752066460687,2735.973901357382,3561.898486486662,9338.549065682138,6091.470936224537,7141.1744370152055,23844.68287945038,60761.81790120775,16454.87519959951,23235.052157006197,9424.7681136154,2026.394406322181,2547.975997855279,3137.469729645819,3782.780499481099,4467.763392722845,5176.594065857676,5900.244081644754,6642.996332539928
2,Warren County,38.79110825,-78.25771359,0.0032503195010196704,0.0045056155535272,0.0095685531131259,0.0190985331024018,0.036050360057409,0.0647542938532073,0.1113197049259577,0.1840878004577658,0.2941151060843678,0.4556507261183283,0.6865414121790622,1.008456677387141,1.446770880203589,2.0298740483932374,2.7876205069472744,5.536221126558402,10.502245556749738,7.450145606720784,9.860829205985652,53.03617859676738,6.152128912633263,7.589854717321086,9.168882899760156,10.85810322575552,12.640709575223934,14.545945383591947,16.69247825609274,19.3364284259595
3,Sumter County,28.70869529,-82.19247661,6.248858419420401,4.316372915765118,6.780990422009351,10.43905456602734,15.786375837301811,23.482757417747795,34.38357853621974,49.56964282087523,70.37427022176846,98.40849433051476,135.58820468956148,184.17018986858844,481.43999531589,373.8235900427429,456.08362242056165,609.1967128551734,1043.643773898474,1612.3634547591523,2225.0171795126003,3430.3377706834526,1134.1333523793614,1420.8427584851852,1740.4843345601175,2083.1791544619327,2435.4955009955293,2782.7960590653665,3113.140795979122,3421.842005171543
4,Palm Beach County,26.67709172,-80.56373053,3.3839476759853797,2.2023912969833934,3.3492974307478,4.97622153566025,7.243686182877943,10.351521512888844,14.54415673287533,20.117471349259,27.42978426873847,36.92162647893413,49.15182606256596,64.86053634665927,247.13095046524444,98.46088590797297,129.4879612362776,195.42591237297552,340.760066038104,338.72044318189114,471.3875428729231,1664.0869907566405,608.0936435204469,825.4393638279707,1103.8885955589294,1455.3176529371851,1892.697418072428,2429.9358307725047,3081.304536597739,3859.867229418209
5,Midland County,43.57419001,-84.55437763,0.07180568999527168,0.0879484827924406,0.1735934559207655,0.3249140497909872,0.580594699969745,0.9964635468642856,1.6517561360142503,2.6578781744819704,4.170459829798388,6.405394755310912,9.659321981763345,14.334631762413064,20.96858230845465,30.26559337250373,43.13143278142069,107.64165220859697,230.5524029147049,143.50720319253546,204.2961496574298,497.2498722564347,212.0602036793525,296.134266550344,407.1470986352686,551.4491481086498,736.1555603011032,968.9172518545282,1257.3958425670894,1608.2258388558478
6,Cass County,42.06225929,-85.90993949,0.007567314687469557,0.0094872521666195,0.0186118275332413,0.0343669912555124,0.0602879703073936,0.1012126810764788,0.1635594337972933,0.2555976936884608,0.3876728797651906,0.5723207641376595,0.8241721971292018,1.1595068079139776,1.5952737959187184,2.147379227463584,2.8280801248047887,7.254450381249792,15.831543718393494,22.85592845911772,32.441702250833224,5.192984306431827,1.3592861024397955,2.0479385168541477,3.16372670138965,4.998569073202427,8.031225353483745,13.02884565826676,21.1923219847519,34.35906834453264
7,Cass County,40.72939342,-86.25965362,0.3821100628406966,0.3101313563366643,0.5155758474500394,0.831480895234237,1.3046437123650316,1.9960165500577067,2.9826515769199444,4.3589570754634925,6.236783281864681,8.74379645505458,12.01962451641481,16.209403103453575,21.454602429809025,46.16249931236708,50.051401152634845,79.62355778906179,178.25445449699166,138.77075333372338,194.04544962053595,190.97579170195857,38.72496925346542,47.956121029706935,57.97283394618039,68.33621734480887,78.48812795139212,87.84500581490872,95.9426467067606,102.59333501092227
8,Hamilton County,39.94240296,-86.10103966,0.5612056715656621,0.5875362953048946,1.064755477773512,1.8366313493541284,3.036856704087245,4.841269744673456,7.476649387634331,11.23094490786727,16.464716906872752,23.62286067629768,33.244758423289326,45.97005008960354,62.53664351267824,88.64318373738182,114.40875422319635,515.7398967326842,1346.4316647618268,118.26411978217538,177.04077212622454,189.82847425130063,237.866677102589,346.0198332191598,493.5846292700203,691.1117025872729,950.4621990862116,1284.1928947227036,1704.378264850406,2220.6423584838803
9,Lawrence County,38.87073858,-86.34789005,0.028028258574999455,0.038560233729861,0.0800982893274358,0.1561378084790936,0.2881237393558423,0.5069504012352618,0.8555832847282372,1.3919300805641726,2.1917916130648187,3.351579903571672,4.990274852304935,7.249789185910074,10.292525369985295,14.294476876505612,19.431856959210705,36.24721168693309,66.0235770389288,117.1416728302556,163.3864615778938,193.7971091997952,33.67837616122375,41.49033440497298,49.85800825786234,58.36478739095147,66.4949162074285,73.72295249430196,79.64764343956861,84.13333494887864
