,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,0.010038332391876924,0.0081275115549845,0.0134615553583737,0.0216067199759602,0.0337145248177111,0.0512662786317285,0.0761116018402423,0.1104913616813782,0.157038957521836,0.2187549930705074,0.2989534407506384,0.4011838331610544,0.5328385105944806,1.1551004853283815,1.2479734835662233,2.2071434320801573,5.1870625792698135,2.9822397299754493,4.225937147102515,3.6030568718810105,1.4337668508148556,1.9576276094411629,2.638609688567058,3.513320935440576,4.625574412603009,6.028302481597809,7.785236299528782,9.970716095456416
1,state,35.12010447,-117.1590386,3.2551453767999874,2.37127452334804,3.785912324184213,5.877382510110073,8.890994297318496,13.128176414304894,18.946435625696044,26.7531646989544,36.99120262938601,50.11450786928207,66.553400758797,86.67040842872328,226.9023173893609,148.28835903479347,173.94188930917025,579.3496156006744,1479.3970121266275,402.41115454184495,569.8134332335809,232.34315859754463,50.79675162767318,64.0187867413659,79.04355578422621,95.60705931467024,113.35047988098192,131.9269668224949,151.15916328369914,171.1959731072369
2,Warren County,38.79110825,-78.25771359,7.924230640352458e-05,0.0001100476103645,0.0002339389062586,0.0004673243465077,0.0008827386751978,0.0015865361025448,0.0027288479311306,0.0045147740841586,0.0072163712200784,0.0111845441313933,0.0168592371375648,0.024775297773558,0.0355600289796262,0.0499168494047893,0.0685879474800649,0.1356492094132821,0.2570792744597604,0.1835053897535798,0.2431906402933645,1.3051368961738132,0.1534807858568312,0.1898058787424079,0.2300102207306197,0.2735011685094805,0.3201166076082964,0.3709416573570676,0.4294256873504944,0.502632495395416
3,Sumter County,28.70869529,-82.19247661,0.15162206901223602,0.104786893062315,0.164696329973026,0.2536957827708633,0.3839284784773134,0.5715839206972922,0.8376914741744702,1.208879658210162,1.7180781913388945,2.4051853671076,3.317794859080065,4.512150203187592,11.745881298565031,9.168267292408098,11.20919925928792,14.985500357914992,25.6403134420806,39.64160696881555,54.80967436479409,84.64490010819748,28.33604261474882,35.553030302396806,43.6297385377523,52.334156842085896,61.34838445876979,70.32649780947085,78.99064014070004,87.24291100533476
4,Palm Beach County,26.67709172,-80.56373053,0.08209219691635794,0.0534426172871093,0.0812945092776741,0.1208269575289345,0.1759654880737391,0.2516116827074175,0.353788536106571,0.4898364880933847,0.6687286768482115,0.9016248385275848,1.2028536987453655,1.5915891639746025,6.025480358007125,2.4397435250971458,3.224486293463501,4.8732638208027685,8.482507032852244,8.538870920806493,11.923197312166792,41.4200790670666,15.712626713608664,21.39809822734873,28.7092361528586,37.97094953988209,49.53932965507051,63.79610501411632,81.13128540142246,101.89902756064528
5,Midland County,43.57419001,-84.55437763,0.0017477643592092283,0.0021429402031996,0.0042326151119344,0.0079273968992193,0.0141748880449773,0.0243452184288527,0.0403892076594859,0.0650627129188293,0.1022391428133335,0.1573300596018086,0.2378283582109518,0.353979545679582,0.5195747363754275,0.7528462843922477,1.0774382442033144,2.6618574439225404,5.685292504167234,3.613154947157581,5.162504664987312,12.446491575957044,5.546457161387482,7.765620732471849,10.702897245595176,14.52952656841812,19.43752687609257,25.63325965601143,33.32294758159059,42.68451069695893
6,Cass County,42.06225929,-85.90993949,0.00018435519398479495,0.0002312712024067,0.0004538348644535,0.0008382260907316,0.0014707810005062,0.0024696761923679,0.0039917313200616,0.0062390541967688,0.009464581678543,0.0139749505269243,0.0201282847081284,0.0283234669702884,0.0389764975828405,0.0524791454956479,0.0691362167200406,0.1766946162413073,0.3859209619266993,0.558633480745033,0.7953645677169777,0.1286500541149031,0.0352738580576452,0.0537650077775158,0.0840188666500262,0.1341326153825228,0.2173770697254378,0.3550000730669826,0.5802393240707748,0.9439244965383086
7,Cass County,40.72939342,-86.25965362,0.009274787627280266,0.0075319464743832,0.0125262114707247,0.020209814594652,0.0317247495931721,0.048559787161817,0.0725988208016216,0.1061527510541042,0.1519632294841232,0.2131650997374325,0.2931949121269602,0.3956363229205946,0.5239991584903758,1.1248690025137968,1.2212720850482608,1.9412994325150443,4.347874698856628,3.3981085518519856,4.763174478514921,4.7034908241477815,0.9648742001671274,1.1963247828806658,1.4483087002619182,1.7102475825350505,1.9686376808113009,2.2093516596454985,2.421190266363278,2.5997302402047127
8,Hamilton County,39.94240296,-86.10103966,0.01363662669335635,0.0142797289984312,0.0258807502599139,0.0446463802663206,0.0738288931603749,0.1177091261190898,0.1818174752719595,0.2731975363542972,0.4007109816231011,0.5753656579990172,0.8106268890311539,1.1226491060235655,1.5303514132244875,2.173524650865368,2.814806415234931,12.575595129493513,32.861158807980466,3.0330926196781154,4.555852977980715,4.986864785171312,6.32585803219531,9.205126779986402,13.134600260277676,18.395700091401803,25.304866186340472,34.19716460623692,45.3948813145492,59.155058525465776
9,Lawrence County,38.87073858,-86.34789005,0.0006837222204150621,0.0009417099085671,0.0019573959432989,0.0038178239193661,0.0070488063686026,0.0124082438345829,0.0209507124164133,0.0340983023098605,0.0537136048081238,0.0821672369602749,0.1223870091012762,0.1778684387489091,0.2526168375658976,0.3509805857937699,0.4773260800256526,0.8874779697079628,1.615326409313888,2.868605414721709,4.010525589646165,4.770889848061463,0.8381390813276368,1.033727570709715,1.243920375428292,1.4586321415189836,1.6653417926804168,1.8512868097665212,2.0067469311494306,2.128505700977698
