,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,2.8273891224927796,2.1925233479449076,3.5566127536522507,5.596237337003958,8.56895961979265,12.798605732298558,18.679224027735515,26.673768195504444,37.30593837365195,51.727697766381446,68.72372251946662,261.04393781310864,262.2023959819183,126.87070172809344,405.99964284056324,214.59999879617732,376.82708744235913,480.8265578572051,427.24658130906374,469.5782691884122,862.8768880698436,862.1289725126314,567.3732419020185,1059.7999330539963,853.3585938387837,1102.5925795342582,1591.8979307071327,1741.9258064001388
1,state,35.12010447,-117.1590386,569.4640090707338,414.9170413275124,661.0074529892427,1023.7664872412993,1545.0950732978176,2276.365644079209,3278.319103267076,4619.853306305146,6375.339427944815,26964.90969845089,9652.896745777607,24092.87199395155,31061.11891514653,18953.87103903663,102570.3187767823,39320.67543758957,80414.60633812488,87130.24210577183,47046.090651927196,37778.419360952896,98508.56484991255,84848.33123312605,20586.195664628754,48564.47556158033,21007.439835523855,23872.488894447684,40069.4065315335,25099.209968285657
2,Warren County,38.79110825,-78.25771359,0.014508575824602831,0.0220175292065211,0.048915211864900096,0.10111171523614279,0.1960669088050237,0.3595612875632709,0.6281502237554302,1.0519082141766523,1.6973525274927157,2.6503255082285615,4.018440712452925,5.932441331198139,8.54546886897475,12.028807342906488,24.99345952023903,23.47080779542898,34.24780311224295,43.16140580225898,48.156844493128155,100.38376839813034,72.2865513682047,80.8372562258697,81.7021315663288,243.6962199212023,64.38622616739005,71.96270729421963,162.38000023373155,63.62151274812234
3,Sumter County,28.70869529,-82.19247661,29.08396334009801,20.783175047420002,33.163896270197824,51.84861131122987,79.58517667835646,120.06177551834695,178.09239133240803,259.7907403239933,372.7212761665229,1424.581715765576,643.7102730797751,1697.5815000759944,2148.1775801348085,1522.0313043633819,2654.747605997812,2720.0049823521063,3853.8931282146787,5633.554384345705,6852.56055586195,9204.210362165715,12277.176564668096,12715.707199842382,9963.821768115838,19626.982946451168,11255.961130949858,12682.223312019501,18322.023457233303,13718.407102126617
4,Palm Beach County,26.67709172,-80.56373053,13.359555410114943,8.882563222040066,13.688237952641655,20.65448185251975,30.597088471923605,44.57298016594118,63.92578897210921,90.34028760900517,125.91475135914499,793.890564373063,175.75837684197532,400.4606323359026,640.0565092177553,435.5336916704284,793.9369534003329,862.7146507949313,1268.23962795111,1713.3591149158217,2163.671085173693,3906.239480244525,3770.291995804041,4749.225709000956,5767.762418951023,11178.538767712042,8268.644495226828,10506.513989728184,15295.613319123615,15753.916345886657
5,Midland County,43.57419001,-84.55437763,0.2864312974574643,0.3679969994813221,0.7496141103071374,1.444090655181463,2.6469962759291548,4.643929868413031,7.842618328679257,12.816428065438707,20.362568266989303,31.577672502762717,47.95213146781808,71.48241429829507,104.79767501008402,151.29349149884024,436.62123112485216,332.3128283080308,544.514509549544,706.3264670017091,775.8364594871628,1266.4713676072076,1467.565267804761,1801.9852023905328,2057.8387663346884,3794.93153770588,3236.4613112513043,4229.317664209061,6050.594384118813,6755.202960860176
6,Cass County,42.06225929,-85.90993949,0.03686399018557604,0.047750455364157195,0.09503877623643829,0.1775661179265335,0.3145217378065048,0.532294022232664,0.8660380788877678,1.3612214007264845,2.074940295664313,3.0766620151933317,4.4478557835305645,6.279738314911273,8.668117213711566,11.704169730087877,32.49573938820859,22.301767303243615,34.94495544227974,56.59489353710994,59.913676705468674,37.69758637026731,132.17896621900687,111.36474323881885,18.301915484287505,40.86265085826805,39.0614730639626,63.55080389854674,111.06540144920832,166.58102669835128
7,Cass County,40.72939342,-86.25965362,2.657302068562339,2.076236056540932,3.3891125365372012,5.371745330007934,8.292066193520418,12.492896669728573,18.399185680564166,26.519921664843178,37.44199785077218,51.813467358738514,70.31463433163911,254.5805353674476,258.7666399528474,135.00337845549663,365.89687161241517,222.08633413426855,363.2383936739211,489.1592340303374,470.8041508344245,526.4046202189164,908.7555230276662,839.9195859585989,392.73162593196525,951.7039227498051,370.4421140142996,405.1742978039839,705.1407874434309,359.194138777467
8,Hamilton County,39.94240296,-86.10103966,2.245615412384054,2.1879958612124666,3.8660784861273223,6.53449283657187,10.62655384875906,16.708250011561844,25.506666121253623,37.94532148947772,55.18743320120143,78.68643534461096,110.24098421439983,194.97332409722378,243.14309888535132,271.6593258146864,2122.9658547841254,710.4700435823963,1621.1949991863962,1540.8989489351738,585.9876412513105,788.3803634176331,1306.4165628409078,1716.39601883697,2129.6833165693215,3068.0918651229313,4060.0746497123564,5485.251890180734,7331.152146913791,9471.068545306849
9,Lawrence County,38.87073858,-86.34789005,0.15039652585349508,0.2152014358539632,0.4542286862731783,0.8959410789448241,1.667643709782297,2.9527232896893945,5.005975066513768,8.17025330298048,12.893401786821823,19.743563251065062,29.41967047626015,42.752094846176696,60.6860667150855,84.2377969597155,163.40549559813132,158.76659013458004,225.70271333966446,349.37346688550736,412.71321982946006,496.11690069372014,781.434361835664,729.1696630079852,363.9019878818542,936.8807538937867,321.7589744755641,348.32899821052285,651.5998711772893,282.69292064314527
