,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,3.499998321329626,2.6871235234387973,4.336041838911035,6.786641869017077,10.337050638824191,15.35878334426021,22.29928707762369,31.67757092067805,44.07093846650322,60.941107994299344,80.27446922074272,353.37414822275633,345.5982937144304,110.07794561237488,497.3879197797304,170.8227698745012,225.66140879010428,496.9616426475384,348.87567781526764,440.9836847738839,1108.472153571086,1070.7457336071832,615.584588372371,1237.6267238010585,880.2094040682265,1131.362874527574,1688.3058532005048,1751.256922642814
1,state,35.12010447,-117.1590386,630.4892863742247,458.0412636781892,728.0691743605453,1125.0020889017517,1693.9063013989005,2489.8241154917423,3577.5310656373817,5030.051350956174,6925.541469397341,36049.20291243977,9772.263863431328,29476.892252469373,31027.053879157127,17954.664227195673,134273.20128066,21494.837594115303,27283.625364785632,98663.39175036475,32940.626302650635,39194.69643669738,134095.22195554053,113963.6349657399,23686.940740861348,61253.178863601664,22173.705826062636,24968.478843117227,45993.67090591389,24184.856834647955
2,Warren County,38.79110825,-78.25771359,0.01569137095078391,0.024316947647058,0.0545455873113981,0.1135501362229214,0.221333975649618,0.4074647495409582,0.7138924330623373,1.1980948367584936,1.9364213619816155,3.027379309725045,4.594406723592543,6.787379272726079,9.781691742318468,13.773248193462756,30.851437525232587,24.66463944703463,32.64472517697901,49.205136629408734,52.58501861803863,64.97646211082285,90.90131465024407,100.47021896571188,99.15279045189511,319.85201695369403,69.77475902956678,77.00410498692807,197.3045586173051,57.00299927281665
3,Sumter County,28.70869529,-82.19247661,33.151397202231514,23.829253227185117,38.08715022599053,59.61251159472689,91.55861766873473,138.1445348084754,204.8577425595101,298.63878835472536,428.0331114194155,1911.4595094930692,710.1386979260934,2159.269789668397,2359.942163802894,1578.855520607177,3042.7886862403698,2896.7378392773408,3853.781050253007,5520.744864351382,6333.576277274904,7894.340501405335,15335.231505790762,15476.939376595636,11149.37599622961,23946.963348370617,11858.7636673274,13272.963542857931,20477.503735014976,13641.654412155229
4,Palm Beach County,26.67709172,-80.56373053,14.504874217746316,9.694211183385724,14.978066215211893,22.663884137070664,33.6715398490919,49.19596957067306,70.75767413882643,100.26028391809795,140.0633880770549,1096.6129769757388,175.69759059533172,475.20030038760655,551.1392460860333,459.7689369336224,913.1010843911288,905.2596717826582,1255.03527290458,1860.4395576346176,2276.128764575225,3006.057413435471,4238.736421237247,5232.345416046005,6176.22278105199,13053.63290315144,8311.777448847117,10493.39788781582,15979.207970834155,15304.279449062717
5,Midland County,43.57419001,-84.55437763,0.300458371013816,0.3909564250671199,0.802878874366024,1.5577781161133335,2.8726683970869167,5.064861469068157,8.5868946236828,14.072986446201636,22.400048161026582,34.765535951914686,52.78288639072197,78.59280489861456,114.98527009274623,165.52307361860767,546.6707144956541,304.3544797792858,423.7948415262949,764.1048445570601,764.5498120040805,1024.8265552954433,1681.5107923853782,2000.4676856091744,2164.1870001266475,4315.812058439501,3233.200229132528,4206.383715364717,6221.419580524282,6598.364075579461
6,Cass County,42.06225929,-85.90993949,0.04096161584241721,0.0534458156460136,0.1067062008676985,0.1998594159408308,0.3547164509483554,0.6012961505108645,0.97961732969793,1.5414675885241813,2.35191321487999,3.4901577324779725,5.049137553732128,7.132969335591937,9.851078662380482,13.30765282967483,41.59775602300056,20.917609401124544,26.559477610757234,46.97274735594954,38.10174238786448,45.014280918771725,181.9274157528708,151.28682575454872,19.854464621174557,47.62021791417936,39.55290273580156,64.03780940483104,114.26494588806892,166.22792039782664
7,Cass County,40.72939342,-86.25965362,3.298523985033419,2.5531213462641067,4.14657379631977,6.53898518063571,10.042900450353732,15.055174017085871,22.063543568859476,31.646349780075244,44.46221464086896,61.22686949020896,82.67584920526319,343.9245335692986,340.6534181983167,123.11731243784828,442.2763291611688,196.83655343002687,255.45975433299904,485.9539041225116,381.4534228763861,461.9982746577222,1205.972146500293,1093.6685262514134,456.49266074211727,1211.5875906157796,394.8399912718958,428.2391122814672,827.0249913150648,341.3473773754995
8,Hamilton County,39.94240296,-86.10103966,2.396078277796995,2.2698939889823726,3.968599972596481,6.649040095639221,10.732900922620656,16.768353195760017,25.45622349800186,37.68242303392896,54.55764249763563,77.4638718912465,108.10559875380852,211.0715786040134,254.2168758258488,253.79711964222264,2824.069168566418,262.72401196413534,368.3080762221362,1965.93242002236,531.5421960121621,775.6276938519725,1402.0906024441829,1781.869023590793,2098.198329265323,3055.843992256596,3981.921410968481,5378.306123665802,7206.786089356594,9277.268795053926
9,Lawrence County,38.87073858,-86.34789005,0.17067446513516085,0.2459372373012459,0.5204015444385499,1.028166349301614,1.915797259421892,3.394289965232599,5.756572966520481,9.396465388902197,14.827869743724774,22.701988814145327,33.818859143791904,49.12738335122977,69.70531439244162,96.7075389830062,200.3287715305784,169.15313504793,220.3621911906428,320.9430793532097,343.6536414451685,416.4402425166562,1036.2814758144311,949.624234842608,428.8982390481343,1206.128552381507,345.80389011095286,371.25586296649385,777.9483578330544,264.2031767540149
