,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,0.1257750869894778,0.0966391322159309,0.1560131472816934,0.2443000305916254,0.3722693008292452,0.5533446881431,0.8036946404434827,1.1420659524404742,1.5892790918651896,2.197905074548252,2.895229108773092,12.723425360074714,12.372257977228372,3.972087044692243,18.05892883454275,6.107526553398153,8.02820891420226,17.72345520864382,12.22163101997757,15.305859164041228,39.29490566089715,37.54546294334848,19.863289571535088,41.56561278548086,26.96323204707386,34.21177624152413,51.89370289884761,51.21869958906756
1,state,35.12010447,-117.1590386,22.707450674350852,16.51201174174489,26.2599869064164,40.59797298562302,61.15999693154818,89.94333527112177,129.30049802052227,181.88635167105704,250.54611551372653,1299.4429057921066,354.41666057358145,1064.5450470536225,1117.0239702144731,653.5556420511714,4892.578921202339,781.2659968807955,991.0706563490534,3568.2460871748704,1195.7960717897467,1420.5335758872573,4883.890906317388,4173.807300046424,826.282143430161,2192.232073148961,744.172194595506,829.2931934356664,1564.7425819981247,760.035348000378
2,Warren County,38.79110825,-78.25771359,0.0005721152477853326,0.0008863602844133,0.0019872612509931,0.0041348335068826,0.0080555352980756,0.0148224707170896,0.0259571241932699,0.0435426408004392,0.0703438148688502,0.109924327114223,0.1667444699663138,0.24621180476767,0.3546423719591363,0.4990716025108422,1.119989587509431,0.89227540118667,1.1799918752477994,1.7767664156589722,1.8966517644700869,2.3400816853489155,3.2751185704187185,3.613050564831011,3.537508941193179,11.602665415437803,2.3887423898032587,2.5985113302939524,6.840931494304635,1.7045502563244552
3,Sumter County,28.70869529,-82.19247661,1.1926213566628778,0.8578402004791887,1.3715922597771433,2.147300413735641,3.2984170892314277,4.97651934420899,7.378425246592328,10.752583127006544,15.40416557558104,68.78531200349722,25.514962260294023,77.60942557136642,84.41132306370992,56.5310145237543,109.3779712564928,103.33764965808516,137.2312427116653,196.47604091947045,224.5268485298543,279.11160254222426,547.9684723883539,551.4180393498409,386.0944000716029,849.8017053482228,399.7821660498856,444.1552647051929,695.0487825023719,441.0932456035796
4,Palm Beach County,26.67709172,-80.56373053,0.5219456075758866,0.3489362963400875,0.5392289228652676,0.8160717313398854,1.212583340514455,1.7717046006604502,2.547878191048172,3.608843608906492,5.037771021253482,39.45841325457612,6.287428695221102,17.018745737368516,19.601349906853667,16.227749805845207,32.3931632031534,31.5478654394717,43.44317817672372,64.1862194579076,77.5467094415144,101.51546931347156,142.79354927762526,174.06647441198692,201.4761420529668,444.3781777590972,258.2894632582555,322.8416483109896,502.3630175666427,456.97326864914
5,Midland County,43.57419001,-84.55437763,0.010948715931919626,0.0142456059285728,0.029244775790909,0.0567140543374635,0.1045211561336096,0.1841369394593606,0.3118392564299263,0.510268498892993,0.8104101095857188,1.2540473266696743,1.8966670344979304,2.810708109923857,4.088915075716423,5.847411612174045,19.60027922465557,10.544505693554385,14.548425209187773,26.35761856788596,25.660462385614714,34.012089413424384,56.372467813969685,65.87646491052594,68.62559439738934,143.34118155879776,98.1202883661312,126.7458713173688,191.0925912298439,194.8517693606724
6,Cass County,42.06225929,-85.90993949,0.0014969538693917297,0.001954563791732,0.0039034160956462,0.0073124998742597,0.0129802613335414,0.0220055309542217,0.0358530070380971,0.0564177834232875,0.0860802318160958,0.1277367860896842,0.1847841090596071,0.2610239555760272,0.3604452239915836,0.4868319398564982,1.5183526098117166,0.7649263073987885,0.9705732442176918,1.7089488736114324,1.3888618978525389,1.6355041745684842,6.627813996399101,5.533320473817201,0.6313775013041782,1.574932294031243,1.1492093803898216,1.827005781598661,3.294643452196497,4.613853726543825
7,Cass County,40.72939342,-86.25965362,0.11854331618961794,0.091841037778538,0.1492459828575223,0.2354891931100372,0.3618737492973477,0.5427563781445331,0.7957865221044741,1.141897500591406,1.6049338025054092,2.210811346099453,2.986161219776569,12.391376763208934,12.212530986772904,4.466585589056138,16.087756011027476,7.125614635358931,9.23929680590595,17.551998364227735,13.764451401685228,16.645223849006193,43.75820371473883,39.800423339655175,16.107147349250845,43.66460406278105,13.550763790330464,14.611487723595571,28.75755596894973,11.164369561416898
8,Hamilton County,39.94240296,-86.10103966,0.08675985841691868,0.0822677406723622,0.143882573710216,0.2411290161846777,0.3893117838448058,0.6082927549537409,0.9233583868492706,1.366219208576098,1.9761276254050504,2.801040125767692,3.898681224035569,7.586612304428794,9.080929138001808,9.004652102415882,102.49692365944586,8.835680446880762,12.202604606238877,69.18724499703687,16.381630661912663,23.689180992043138,44.28440940128017,55.05556536004419,62.08775390294543,91.19209298581704,117.23071429280192,158.21938053790777,212.31748420938928,272.4321164006552
9,Lawrence County,38.87073858,-86.34789005,0.006239233123356839,0.0089897104182258,0.0190142627782762,0.0375468035923056,0.0699200051154831,0.1238032586733741,0.209834018393387,0.3422999145766883,0.5398265770133462,0.8259899280840501,1.2297171501156898,1.7852637326825327,2.531454861431585,3.509766887625565,7.277825388523653,6.128954015550843,7.977625636365593,11.604864443403375,12.415349954231491,15.024745470637228,37.61628509918525,34.57259912172368,15.21017319094787,43.609054955286354,11.930644352779064,12.7382967258155,27.20469628315416,8.647262431796893
