,name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26,amount 27,amount 28
0,Snohomish County,47.82099062,-121.4522522,0.001620192830645138,0.001252241329951,0.0020312304241844,0.003198937442757,0.0049068382101557,0.0073473751250447,0.0107574647878736,0.0154193186677629,0.0216578043100102,0.0302260359627067,0.0402980408992173,0.1679711166816536,0.1658016518742319,0.0613520858992197,0.246520430268935,0.0994140513762793,0.1323059103966067,0.2675604655052019,0.2112394019094217,0.2690656801308587,0.6199732377445076,0.6392004321414219,0.4051145559368475,0.8009707434111976,0.5797727222406759,0.7424610829965977,1.1031552704918937,1.1412121293195578
1,state,35.12010447,-117.1590386,0.2921515889135577,0.2133098025144039,0.3402444399775016,0.5278227169935196,0.7982040815502555,1.1787747221842062,1.7022141474618753,2.4060085313761745,3.331221738832628,16.848027623871637,4.823803203113872,14.062760212646843,14.916681192244928,9.214886721086074,63.89063274287017,11.569508255706651,14.758469262247056,48.40901962822346,18.687633252652468,22.36046473069495,70.81930580239691,64.60244302613684,15.6642866284566,39.46894023072012,14.953389806532872,16.816283925599077,30.521365310875872,16.328625567081204
2,Warren County,38.79110825,-78.25771359,8.420296293794354e-06,1.3736428021757037e-05,3.1509456097593124e-05,6.668953923840027e-05,0.0001316201746348,0.000244634638211,0.0004318468690376,0.0007291609695192,0.0011844239867357,0.0018595692833725,0.0028324740600399,0.0041980694998433,0.0060679847472264,0.0085676801928913,0.0173843712946136,0.015563804480795,0.0206329862750847,0.0299685399997876,0.0334938909944634,0.041444110931591,0.0563600471836156,0.0635355709923876,0.0640643065575055,0.2033969322926705,0.0459330697665366,0.0505803405748828,0.1286891809494386,0.037042478647066
3,Sumter County,28.70869529,-82.19247661,0.015403687636020805,0.0112237039712643,0.0181550347938827,0.0288370105055983,0.0450451645039689,0.0692239896809963,0.1046422075473719,0.1555506205681794,0.2273349480044072,0.930489538528273,0.4032577015525131,1.1113072673094428,1.2549368215390573,0.975075138461134,1.7573088489193749,1.8173632629960137,2.428711293597526,3.409934919334671,4.039832670992541,5.059594594360697,9.07904252350096,9.655321691477043,7.515248381323786,15.663911121769262,8.119636957353483,9.072837413818172,13.777349021552643,9.325035547928673
4,Palm Beach County,26.67709172,-80.56373053,0.006722151968965829,0.0045399977424879,0.0070856284103252,0.0108622116043535,0.0163924069082696,0.0243800881249829,0.0357547512013779,0.0517258733211287,0.0738526600619889,0.5211964570601791,0.1048742702404437,0.2560089454042791,0.3089209080356374,0.2941193787009219,0.541637280514756,0.5866523043035946,0.8154484211277611,1.1837668087102844,1.4900109181104344,1.9722156436215947,2.7362736868904416,3.424123728530378,4.094989700430927,8.486452725577102,5.5646769112879015,7.018928566720273,10.627407252578504,10.23106936430526
5,Midland County,43.57419001,-84.55437763,0.0001504782944948256,0.0002035560343905,0.0004273268274462,0.0008451321945449,0.0015842450712502,0.0028327954169733,0.0048619361240998,0.0080558212329245,0.0129516346408446,0.0202915397747018,0.0310875600205602,0.0466989486442425,0.0689195213942226,0.1000698159350923,0.2889226126464248,0.1906408009136218,0.2670823870875608,0.4532384663666783,0.4915532087486076,0.661961981910323,1.0439887357286377,1.281946743277573,1.4315221587433036,2.8101434614128458,2.1558499344498285,2.8041351861918984,4.133474690205276,4.40024432304691
6,Cass County,42.06225929,-85.90993949,2.043951626188019e-05,2.698005326970638e-05,5.416844922645225e-05,0.0001019479090831,0.0001817056361667,0.0003091696979393,0.0005053773534102,0.0007976424305668,0.001220402303974,0.0018157438186432,0.0026332933841907,0.0037290131527657,0.0051622954496893,0.0069906487540703,0.0204847872554938,0.0111565002764771,0.0142026499516089,0.024163327204095,0.0206423859158242,0.0244975971372262,0.0940302686575796,0.0840127993508158,0.0125878903469691,0.0299356779266529,0.0245280288317756,0.0393532305185979,0.0701397303574218,0.100798873613251
7,Cass County,40.72939342,-86.25965362,0.0015294662866971358,0.0011945327640648,0.0019535771418527,0.0031057093324482,0.0048130253849413,0.0072855130462701,0.0107869169370661,0.0156378375065622,0.0222144938725158,0.030941640284384,0.0422786429255236,0.1648659531264955,0.1653063262392131,0.0696660485641299,0.2235640995346103,0.1149056292952474,0.1498793460540226,0.2660795279799793,0.2288553092555245,0.2787253116074135,0.664303910440308,0.6431390740709234,0.30231179240246,0.780609584269891,0.2678722085215131,0.2905636714020739,0.5506059373053172,0.2346127310406024
8,Hamilton County,39.94240296,-86.10103966,0.0011157680722724745,0.0010602178083348,0.0018568425098482,0.0031164456402624,0.0050397361673318,0.0078894149214058,0.0120054156254684,0.0178258973125942,0.0259158671617493,0.037004810111103,0.0520340377318099,0.1010585503977392,0.1232633207415351,0.1274518358746731,1.334871370188586,0.1473107459318939,0.2114529262329552,0.9738556681799588,0.3433152670543409,0.504245008596969,0.8736436208939004,1.1498474898849869,1.3967497812611402,2.029922973386795,2.652401896375728,3.5824060955422805,4.799070582849899,6.179307014090746
9,Lawrence County,38.87073858,-86.34789005,8.835199926565309e-05,0.0001306315667316,0.0002803760132717,0.0005608769529919,0.0010564618550326,0.0018894957128482,0.0032310347578454,0.0053124952832388,0.0084376775182337,0.0129939225402766,0.0194603204124632,0.0284096577651517,0.0404991714084837,0.0564432711806958,0.1092384122300796,0.1002536573989066,0.1311554576334182,0.186421413323812,0.2071177532283171,0.2522571840533011,0.5742213105882439,0.5604967331499023,0.282369703232213,0.7741659834921227,0.2335288214759484,0.250840975691756,0.5159164019267799,0.1816690515954379
