plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",1,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",2,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",3,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",4,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",5,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",6,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",7,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",8,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",9,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",10,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",11,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",12,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",13,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",14,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",15,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",16,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",17,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",18,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Advanced Battery Concepts, LLC, MI",19,PV Modules,0.0,0.0,0.0,0.0
