source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),amount (tonne),amount-distance (tonne-km),transportation cost ($),transportation energy (GJ)
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,1,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,2,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,3,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,4,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,5,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,6,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,7,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,8,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,9,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,10,1070.482,32.640037,34940.571983,2066.93779,95.038356
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,11,1070.482,34.282988,36699.321747,2170.978054,99.822155
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,12,1070.482,17.046319,18247.777897,1079.462057,49.633956
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,13,1070.482,49.313692,52789.419431,3122.800794,143.587221
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,14,1070.482,41.524284,44450.998395,2629.534755,120.906716
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,15,1070.482,65.704747,70335.748812,4160.768097,191.313237
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,16,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,17,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,18,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,19,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,20,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,21,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,22,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,23,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,24,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,25,1070.482,0.0,0.0,0.0,0.0
Origin,"Richland County, Wisconsin",43.415603,-90.499373,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,26,1070.482,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,1,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,2,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,3,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,4,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,5,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,6,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,7,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,8,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,9,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,10,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,11,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,12,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,13,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,14,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,15,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,16,239.376,2623.811249,628077.441504,37154.428936,1708.370641
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,17,239.376,3150.684319,754198.209641,44615.204961,2051.41913
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,18,239.376,4017.846181,961775.947345,56894.633889,2616.030577
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,19,239.376,0.0,0.0,0.0,0.0
Origin,"Powhatan County, Virginia",37.641073,-78.022226,PV Recycling Plant,"Glen Lyn, Virginia",37.318072,-80.698321,PV Module,20,239.376,0.0,0.0,0.0,0.0
