product name,location name,latitude (deg),longitude (deg),year,amount (tonne),marginal cost ($/tonne)
battery,"Peekskill, NY",41.290094,-73.920416,1,0.2995,1759.45
battery,"Peekskill, NY",41.290094,-73.920416,2,0.298,1759.45
battery,"Peekskill, NY",41.290094,-73.920416,3,0.29,1759.45
battery,"Peekskill, NY",41.290094,-73.920416,4,0.277,1759.45
battery,"Peekskill, NY",41.290094,-73.920416,5,0.262,1759.45
battery,"North Wantagh, NY",40.693434,-73.507626,1,0.152,1758.2
battery,"North Wantagh, NY",40.693434,-73.507626,2,0.151,1758.2
battery,"North Wantagh, NY",40.693434,-73.507626,3,0.147,1758.2
battery,"North Wantagh, NY",40.693434,-73.507626,4,0.1405,1758.2
battery,"North Wantagh, NY",40.693434,-73.507626,5,0.133,1758.2
battery,"Andover, MN",45.233298,-93.29134,1,0.568,1782.78
battery,"Andover, MN",45.233298,-93.29134,2,0.5655,1782.78
battery,"Andover, MN",45.233298,-93.29134,3,0.5505,1782.78
battery,"Andover, MN",45.233298,-93.29134,4,0.5265,1782.78
battery,"Andover, MN",45.233298,-93.29134,5,0.497,1782.78
battery,"Rosaryville, MD",38.756782,-76.809692,1,0.373,1724.05
battery,"Rosaryville, MD",38.756782,-76.809692,2,0.3715,1724.05
battery,"Rosaryville, MD",38.756782,-76.809692,3,0.3615,1724.05
battery,"Rosaryville, MD",38.756782,-76.809692,4,0.3455,1724.05
battery,"Rosaryville, MD",38.756782,-76.809692,5,0.3265,1724.05
battery,"Irondequoit, NY",43.213396,-77.579723,1,0.656,1755.93
battery,"Irondequoit, NY",43.213396,-77.579723,2,0.6525,1755.93
battery,"Irondequoit, NY",43.213396,-77.579723,3,0.6355,1755.93
battery,"Irondequoit, NY",43.213396,-77.579723,4,0.6075,1755.93
battery,"Irondequoit, NY",43.213396,-77.579723,5,0.574,1755.93
battery,"Accokeek, MD",38.667617,-77.028309,1,0.369,1722.02
battery,"Accokeek, MD",38.667617,-77.028309,2,0.367,1722.02
battery,"Accokeek, MD",38.667617,-77.028309,3,0.3575,1722.02
battery,"Accokeek, MD",38.667617,-77.028309,4,0.3415,1722.02
battery,"Accokeek, MD",38.667617,-77.028309,5,0.323,1722.02
battery,"East Patchogue, NY",40.767043,-72.996219,1,0.285,1762.04
battery,"East Patchogue, NY",40.767043,-72.996219,2,0.2835,1762.04
battery,"East Patchogue, NY",40.767043,-72.996219,3,0.276,1762.04
battery,"East Patchogue, NY",40.767043,-72.996219,4,0.264,1762.04
battery,"East Patchogue, NY",40.767043,-72.996219,5,0.2495,1762.04
battery,"Massillon, OH",40.796724,-81.521509,1,0.514,1719.2
battery,"Massillon, OH",40.796724,-81.521509,2,0.5115,1719.2
battery,"Massillon, OH",40.796724,-81.521509,3,0.498,1719.2
battery,"Massillon, OH",40.796724,-81.521509,4,0.476,1719.2
battery,"Massillon, OH",40.796724,-81.521509,5,0.45,1719.2
battery,"Norton, OH",41.029222,-81.63818,1,0.1935,1721.27
battery,"Norton, OH",41.029222,-81.63818,2,0.1925,1721.27
battery,"Norton, OH",41.029222,-81.63818,3,0.1875,1721.27
battery,"Norton, OH",41.029222,-81.63818,4,0.179,1721.27
battery,"Norton, OH",41.029222,-81.63818,5,0.169,1721.27
battery,"Marumsco, VA",38.637024,-77.261804,1,0.8235,1720.29
battery,"Marumsco, VA",38.637024,-77.261804,2,0.8195,1720.29
battery,"Marumsco, VA",38.637024,-77.261804,3,0.798,1720.29
battery,"Marumsco, VA",38.637024,-77.261804,4,0.763,1720.29
battery,"Marumsco, VA",38.637024,-77.261804,5,0.721,1720.29
battery,"Bayonne, NJ",40.668714,-74.114309,1,2.533,1754.1
battery,"Bayonne, NJ",40.668714,-74.114309,2,2.5205,1754.1
battery,"Bayonne, NJ",40.668714,-74.114309,3,2.454,1754.1
battery,"Bayonne, NJ",40.668714,-74.114309,4,2.346,1754.1
battery,"Bayonne, NJ",40.668714,-74.114309,5,2.2165,1754.1
battery,"Metuchen, NJ",40.54316,-74.363205,1,0.5455,1751.68
battery,"Metuchen, NJ",40.54316,-74.363205,2,0.543,1751.68
battery,"Metuchen, NJ",40.54316,-74.363205,3,0.5285,1751.68
battery,"Metuchen, NJ",40.54316,-74.363205,4,0.5055,1751.68
battery,"Metuchen, NJ",40.54316,-74.363205,5,0.4775,1751.68
battery,"Medina, OH",41.138388,-81.863747,1,0.4265,1721.87
battery,"Medina, OH",41.138388,-81.863747,2,0.4245,1721.87
battery,"Medina, OH",41.138388,-81.863747,3,0.4135,1721.87
battery,"Medina, OH",41.138388,-81.863747,4,0.395,1721.87
battery,"Medina, OH",41.138388,-81.863747,5,0.3735,1721.87
battery,"Elkton, MD",39.606779,-75.833272,1,0.539,1736.04
battery,"Elkton, MD",39.606779,-75.833272,2,0.536,1736.04
battery,"Elkton, MD",39.606779,-75.833272,3,0.522,1736.04
battery,"Elkton, MD",39.606779,-75.833272,4,0.499,1736.04
battery,"Elkton, MD",39.606779,-75.833272,5,0.4715,1736.04
battery,"Pittsfield, MA",42.450085,-73.245382,1,1.497,1771.57
battery,"Pittsfield, MA",42.450085,-73.245382,2,1.4895,1771.57
battery,"Pittsfield, MA",42.450085,-73.245382,3,1.4505,1771.57
battery,"Pittsfield, MA",42.450085,-73.245382,4,1.3865,1771.57
battery,"Pittsfield, MA",42.450085,-73.245382,5,1.31,1771.57
battery,"Centerville, OH",39.628393,-84.159382,1,0.384,1702.98
battery,"Centerville, OH",39.628393,-84.159382,2,0.382,1702.98
battery,"Centerville, OH",39.628393,-84.159382,3,0.372,1702.98
battery,"Centerville, OH",39.628393,-84.159382,4,0.3555,1702.98
battery,"Centerville, OH",39.628393,-84.159382,5,0.336,1702.98
battery,"East Hartford, CT",41.782322,-72.612035,1,1.8265,1770.91
battery,"East Hartford, CT",41.782322,-72.612035,2,1.8175,1770.91
battery,"East Hartford, CT",41.782322,-72.612035,3,1.7695,1770.91
battery,"East Hartford, CT",41.782322,-72.612035,4,1.6915,1770.91
battery,"East Hartford, CT",41.782322,-72.612035,5,1.5985,1770.91
battery,"South Milwaukee, WI",42.910572,-87.860637,1,0.4325,1742.21
battery,"South Milwaukee, WI",42.910572,-87.860637,2,0.43,1742.21
battery,"South Milwaukee, WI",42.910572,-87.860637,3,0.419,1742.21
battery,"South Milwaukee, WI",42.910572,-87.860637,4,0.4005,1742.21
battery,"South Milwaukee, WI",42.910572,-87.860637,5,0.378,1742.21
battery,"Kingston, PA",41.261748,-75.896864,1,0.4285,1747.55
battery,"Kingston, PA",41.261748,-75.896864,2,0.426,1747.55
battery,"Kingston, PA",41.261748,-75.896864,3,0.415,1747.55
battery,"Kingston, PA",41.261748,-75.896864,4,0.3965,1747.55
battery,"Kingston, PA",41.261748,-75.896864,5,0.375,1747.55
battery,"Yeadon, PA",39.939002,-75.25546,1,0.372,1741.97
battery,"Yeadon, PA",39.939002,-75.25546,2,0.37,1741.97
battery,"Yeadon, PA",39.939002,-75.25546,3,0.36,1741.97
battery,"Yeadon, PA",39.939002,-75.25546,4,0.3445,1741.97
battery,"Yeadon, PA",39.939002,-75.25546,5,0.3255,1741.97
battery,"Shelton, CT",41.316486,-73.093164,1,1.41,1764.84
battery,"Shelton, CT",41.316486,-73.093164,2,1.403,1764.84
battery,"Shelton, CT",41.316486,-73.093164,3,1.366,1764.84
battery,"Shelton, CT",41.316486,-73.093164,4,1.306,1764.84
battery,"Shelton, CT",41.316486,-73.093164,5,1.2335,1764.84
battery,"Overland Park, KS",38.982228,-94.670792,1,2.224,1744.31
battery,"Overland Park, KS",38.982228,-94.670792,2,2.213,1744.31
battery,"Overland Park, KS",38.982228,-94.670792,3,2.1545,1744.31
battery,"Overland Park, KS",38.982228,-94.670792,4,2.06,1744.31
battery,"Overland Park, KS",38.982228,-94.670792,5,1.946,1744.31
battery,"Bethpage, NY",40.744266,-73.482069,1,0.2085,1758.69
battery,"Bethpage, NY",40.744266,-73.482069,2,0.2075,1758.69
battery,"Bethpage, NY",40.744266,-73.482069,3,0.202,1758.69
battery,"Bethpage, NY",40.744266,-73.482069,4,0.193,1758.69
battery,"Bethpage, NY",40.744266,-73.482069,5,0.1825,1758.69
battery,"Corning, NY",42.142852,-77.05469,1,0.142,1748.74
battery,"Corning, NY",42.142852,-77.05469,2,0.141,1748.74
battery,"Corning, NY",42.142852,-77.05469,3,0.1375,1748.74
battery,"Corning, NY",42.142852,-77.05469,4,0.1315,1748.74
battery,"Corning, NY",42.142852,-77.05469,5,0.124,1748.74
battery,"Jamestown, NY",42.097002,-79.235326,1,0.395,1739.16
battery,"Jamestown, NY",42.097002,-79.235326,2,0.3935,1739.16
battery,"Jamestown, NY",42.097002,-79.235326,3,0.383,1739.16
battery,"Jamestown, NY",42.097002,-79.235326,4,0.366,1739.16
battery,"Jamestown, NY",42.097002,-79.235326,5,0.346,1739.16
battery,"Paramus, NJ",40.944543,-74.075419,1,1.059,1756.16
battery,"Paramus, NJ",40.944543,-74.075419,2,1.0535,1756.16
battery,"Paramus, NJ",40.944543,-74.075419,3,1.0255,1756.16
battery,"Paramus, NJ",40.944543,-74.075419,4,0.9805,1756.16
battery,"Paramus, NJ",40.944543,-74.075419,5,0.9265,1756.16
battery,"Pewaukee, WI",43.064732,-88.243704,1,0.2695,1744.72
battery,"Pewaukee, WI",43.064732,-88.243704,2,0.2685,1744.72
battery,"Pewaukee, WI",43.064732,-88.243704,3,0.261,1744.72
battery,"Pewaukee, WI",43.064732,-88.243704,4,0.2495,1744.72
battery,"Pewaukee, WI",43.064732,-88.243704,5,0.236,1744.72
battery,"Clifton, NJ",40.858433,-74.163755,1,3.3815,1755.03
battery,"Clifton, NJ",40.858433,-74.163755,2,3.365,1755.03
battery,"Clifton, NJ",40.858433,-74.163755,3,3.276,1755.03
battery,"Clifton, NJ",40.858433,-74.163755,4,3.132,1755.03
battery,"Clifton, NJ",40.858433,-74.163755,5,2.959,1755.03
battery,"Collinsville, IL",38.670327,-89.984548,1,0.43,1711.24
battery,"Collinsville, IL",38.670327,-89.984548,2,0.428,1711.24
battery,"Collinsville, IL",38.670327,-89.984548,3,0.4165,1711.24
battery,"Collinsville, IL",38.670327,-89.984548,4,0.398,1711.24
battery,"Collinsville, IL",38.670327,-89.984548,5,0.376,1711.24
battery,"The Bronx, NY",40.849928,-73.866179,1,17.8735,1756.87
battery,"The Bronx, NY",40.849928,-73.866179,2,17.7845,1756.87
battery,"The Bronx, NY",40.849928,-73.866179,3,17.3155,1756.87
battery,"The Bronx, NY",40.849928,-73.866179,4,16.554,1756.87
battery,"The Bronx, NY",40.849928,-73.866179,5,15.6395,1756.87
battery,"South Yarmouth, MA",41.666778,-70.184741,1,0.371,1786.21
battery,"South Yarmouth, MA",41.666778,-70.184741,2,0.3695,1786.21
battery,"South Yarmouth, MA",41.666778,-70.184741,3,0.3595,1786.21
battery,"South Yarmouth, MA",41.666778,-70.184741,4,0.344,1786.21
battery,"South Yarmouth, MA",41.666778,-70.184741,5,0.325,1786.21
battery,"Woodbury, NY",41.364538,-74.105978,1,0.1355,1758.81
battery,"Woodbury, NY",41.364538,-74.105978,2,0.135,1758.81
battery,"Woodbury, NY",41.364538,-74.105978,3,0.1315,1758.81
battery,"Woodbury, NY",41.364538,-74.105978,4,0.1255,1758.81
battery,"Woodbury, NY",41.364538,-74.105978,5,0.1185,1758.81
battery,"Landover, MD",38.934,-76.89664,1,0.805,1724.66
battery,"Landover, MD",38.934,-76.89664,2,0.801,1724.66
battery,"Landover, MD",38.934,-76.89664,3,0.78,1724.66
battery,"Landover, MD",38.934,-76.89664,4,0.746,1724.66
battery,"Landover, MD",38.934,-76.89664,5,0.7045,1724.66
battery,"Navarre, FL",30.401588,-86.863571,1,0.8855,1679.2
battery,"Navarre, FL",30.401588,-86.863571,2,0.881,1679.2
battery,"Navarre, FL",30.401588,-86.863571,3,0.858,1679.2
battery,"Navarre, FL",30.401588,-86.863571,4,0.82,1679.2
battery,"Navarre, FL",30.401588,-86.863571,5,0.775,1679.2
battery,"Woonsocket, RI",42.002876,-71.514784,1,0.859,1779.32
battery,"Woonsocket, RI",42.002876,-71.514784,2,0.8545,1779.32
battery,"Woonsocket, RI",42.002876,-71.514784,3,0.832,1779.32
battery,"Woonsocket, RI",42.002876,-71.514784,4,0.7955,1779.32
battery,"Woonsocket, RI",42.002876,-71.514784,5,0.7515,1779.32
battery,"Altoona, PA",40.518681,-78.394736,1,1.505,1728.39
battery,"Altoona, PA",40.518681,-78.394736,2,1.4975,1728.39
battery,"Altoona, PA",40.518681,-78.394736,3,1.458,1728.39
battery,"Altoona, PA",40.518681,-78.394736,4,1.394,1728.39
battery,"Altoona, PA",40.518681,-78.394736,5,1.317,1728.39
battery,"Iowa City, IA",41.661128,-91.530168,1,0.9705,1743.82
battery,"Iowa City, IA",41.661128,-91.530168,2,0.966,1743.82
battery,"Iowa City, IA",41.661128,-91.530168,3,0.9405,1743.82
battery,"Iowa City, IA",41.661128,-91.530168,4,0.899,1743.82
battery,"Iowa City, IA",41.661128,-91.530168,5,0.8495,1743.82
battery,"Babylon, NY",40.695655,-73.325675,1,0.1545,1759.42
battery,"Babylon, NY",40.695655,-73.325675,2,0.1535,1759.42
battery,"Babylon, NY",40.695655,-73.325675,3,0.1495,1759.42
battery,"Babylon, NY",40.695655,-73.325675,4,0.143,1759.42
battery,"Babylon, NY",40.695655,-73.325675,5,0.135,1759.42
battery,"Cottage Grove, MN",44.827745,-92.943822,1,0.6425,1777.73
battery,"Cottage Grove, MN",44.827745,-92.943822,2,0.639,1777.73
battery,"Cottage Grove, MN",44.827745,-92.943822,3,0.6225,1777.73
battery,"Cottage Grove, MN",44.827745,-92.943822,4,0.595,1777.73
battery,"Cottage Grove, MN",44.827745,-92.943822,5,0.562,1777.73
battery,"Saint Clair Shores, MI",42.49698,-82.888805,1,2.0645,1734.42
battery,"Saint Clair Shores, MI",42.49698,-82.888805,2,2.054,1734.42
