source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),shipped amount (tonne),shipped amount-distance (tonne-km),emission type,emission amount (tonne)
Origin,"Peekskill, NY",41.290094,-73.920416,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,1256.23,0.3,376.24,CO2,0.06
Origin,"Peekskill, NY",41.290094,-73.920416,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,1256.23,0.3,374.36,CO2,0.06
Origin,"Peekskill, NY",41.290094,-73.920416,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,3,1256.23,0.29,364.31,CO2,0.06
Origin,"Peekskill, NY",41.290094,-73.920416,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,4,1256.23,0.28,347.98,CO2,0.06
Origin,"Peekskill, NY",41.290094,-73.920416,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,5,1256.23,0.26,329.13,CO2,0.05
Origin,"North Wantagh, NY",40.693434,-73.507626,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,1243.32,0.15,188.98,CO2,0.03
Origin,"North Wantagh, NY",40.693434,-73.507626,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,1243.32,0.15,187.74,CO2,0.03
Origin,"North Wantagh, NY",40.693434,-73.507626,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,3,1243.32,0.15,182.77,CO2,0.03
Origin,"North Wantagh, NY",40.693434,-73.507626,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,4,1243.32,0.14,174.69,CO2,0.03
Origin,"North Wantagh, NY",40.693434,-73.507626,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,5,1243.32,0.13,165.36,CO2,0.03
Origin,"Andover, MN",45.233298,-93.29134,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,1498.2,0.57,850.98,CO2,0.14
Origin,"Andover, MN",45.233298,-93.29134,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,1498.2,0.57,847.23,CO2,0.14
Origin,"Andover, MN",45.233298,-93.29134,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,3,1498.2,0.55,824.76,CO2,0.14
Origin,"Andover, MN",45.233298,-93.29134,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,4,1498.2,0.53,788.8,CO2,0.13
Origin,"Andover, MN",45.233298,-93.29134,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,5,1498.2,0.5,744.61,CO2,0.12
Origin,"Rosaryville, MD",38.756782,-76.809692,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,889.13,0.37,331.65,CO2,0.06
Origin,"Rosaryville, MD",38.756782,-76.809692,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,889.13,0.37,330.31,CO2,0.06
Origin,"Rosaryville, MD",38.756782,-76.809692,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,3,889.13,0.36,321.42,CO2,0.05
Origin,"Rosaryville, MD",38.756782,-76.809692,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,4,889.13,0.35,307.19,CO2,0.05
Origin,"Rosaryville, MD",38.756782,-76.809692,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,5,889.13,0.33,290.3,CO2,0.05
Origin,"Irondequoit, NY",43.213396,-77.579723,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,1219.73,0.66,800.14,CO2,0.13
Origin,"Irondequoit, NY",43.213396,-77.579723,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,1219.73,0.65,795.87,CO2,0.13
Origin,"Irondequoit, NY",43.213396,-77.579723,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,3,1219.73,0.64,775.14,CO2,0.13
Origin,"Irondequoit, NY",43.213396,-77.579723,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,4,1219.73,0.61,740.99,CO2,0.12
Origin,"Irondequoit, NY",43.213396,-77.579723,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,5,1219.73,0.57,700.13,CO2,0.12
Origin,"Accokeek, MD",38.667617,-77.028309,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,868.1,0.37,320.33,CO2,0.05
Origin,"Accokeek, MD",38.667617,-77.028309,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,868.1,0.37,318.59,CO2,0.05
Origin,"Accokeek, MD",38.667617,-77.028309,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,3,868.1,0.36,310.35,CO2,0.05
Origin,"Accokeek, MD",38.667617,-77.028309,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,4,868.1,0.34,296.46,CO2,0.05
Origin,"Accokeek, MD",38.667617,-77.028309,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,5,868.1,0.32,280.4,CO2,0.05
Origin,"East Patchogue, NY",40.767043,-72.996219,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,1,1283.12,0.28,365.69,CO2,0.06
Origin,"East Patchogue, NY",40.767043,-72.996219,Ultra Plant,"Clayton, Georgia",33.585419,-84.377769,battery,2,1283.12,0.28,363.76,CO2,0.06
