source type,source location name,source latitude (deg),source longitude (deg),destination type,destination location name,destination latitude (deg),destination longitude (deg),product,year,distance (km),amount (tonne),amount-distance (tonne-km),transportation cost ($),transportation energy (GJ)
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,1,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,2,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,3,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,4,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,5,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,6,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,7,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,8,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,9,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,10,477.72,18.67,8920.62,527.71,24.26
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,11,477.72,27.05,12920.23,764.31,35.14
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,12,477.72,38.3,18295.55,1082.29,49.76
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,13,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,14,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,15,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,16,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,17,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,18,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,19,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,20,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,21,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,22,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,23,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,24,477.72,0.0,0.0,0.0,0.0
Origin,"Duchesne County, Utah",40.521413,-110.318286,PV Recycling Plant,"San Juan, New Mexico",36.511624,-108.324578,PV Module,25,477.72,0.0,0.0,0.0,0.0
