name,latitude (deg),longitude (deg),amount 1,amount 2,amount 3,amount 4,amount 5,amount 6,amount 7,amount 8,amount 9,amount 10,amount 11,amount 12,amount 13,amount 14,amount 15,amount 16,amount 17,amount 18,amount 19,amount 20,amount 21,amount 22,amount 23,amount 24,amount 25,amount 26
"Snohomish County, Washington",47.82099062,-121.4522522,0.004903672812842838,0.0031990245472538,0.0049074058514433,0.0073499936726334,0.0107668746308149,0.0154472735805087,0.0217293406541487,0.0303885051923917,0.0406328889749115,0.1686079501144944,0.1669336013032896,0.0632508580535285,0.2495487058531108,0.104031993785194,0.1390674160589727,0.2770932775285399,0.2242011233023833,0.286064780879096,0.6414399986217336,0.665187033038041,0.4349959457884566,0.8330087128557196,0.6104959940550816,0.7658076476442774,1.1093268809947507,1.115218170001487
"San Bernardino, California",35.12010447,-117.1590386,0.8457062213098344,0.5278252742984656,0.7982168399547028,1.178824291061097,1.702373852081748,2.4064532535069247,3.33232388719905,16.85051194557341,4.828981515915878,14.07287054149532,14.935359126990036,9.24779983709202,63.94631116177163,11.66040497330044,14.902281152367603,48.63029139115691,19.01964776898724,22.847387843219643,71.51849217316551,65.58670991860578,17.02380915507553,41.31219971963017,17.406308044703916,20.018311651255765,34.6169179867429,21.45200477783933
"Warren County, Virginia",38.79110825,-78.25771359,5.367179398359957e-05,6.674609593806141e-05,0.0001319824570634,0.000246305423674,0.0004379605957574,0.0007480097186362,0.0012353458050242,0.0019834170348917,0.0031089448996044,0.0047727900691845,0.0071929031273748,0.010658992841072,0.0211028762331686,0.0219231564665656,0.0311417211559762,0.0468117375355616,0.0597596329468065,0.0813979463619633,0.1157667086576758,0.1500200428203748,0.1874924540239735,0.3762372819594237,0.2835338389476039,0.3712577831358163,0.553474930035131,0.588883287352064
"Sumter County, Florida",28.70869529,-82.19247661,0.04478269215655191,0.028839421548312,0.045059895811897,0.069290067113495,0.1048795112052383,0.1562719724349318,0.22926145386861,0.935129240423232,0.4135265524123984,1.1324921380769937,1.2961223392744987,1.0511790676028998,1.8918934268356784,2.04641042874196,2.8055645174313355,4.01161302718333,4.974900991978347,6.477718719023846,11.182223436791103,12.710579367924758,11.8681313478996,21.75159657630235,16.48148085506485,20.354988436686007,28.72647726904153,28.764526479879475
"Palm Beach County, Florida",26.67709172,-80.56373053,0.018347928932978128,0.0108633716714175,0.0163984347785155,0.0244029618112178,0.0358243216848293,0.0519062878918712,0.0742685618521543,0.5220734690232405,0.1065999754888527,0.2592224979218809,0.3146414754011897,0.3039257263573717,0.55791278191822,0.6129112111237086,0.8567598696925072,1.2472919981102994,1.5856649722255631,2.113457085012206,2.9410087077880576,3.715686296743257,4.50311825639684,9.04812649205173,6.324598765173032,8.02935233215386,11.94692260755263,11.921914322032634
"Midland County, Michigan",43.57419001,-84.55437763,0.0007813828264097817,0.0008453051831441,0.0015849968257393,0.0028346462509711,0.0048635032020246,0.0080473752782046,0.0129001881631084,0.0201119495250475,0.030592505926116,0.0455189114418192,0.0663820339935506,0.0950253345207435,0.2795023978280942,0.1739303340752676,0.2386923077540516,0.4067542475852111,0.4178455841895834,0.5483438516522988,0.8732130954354803,1.0310574779797248,1.0706002462214632,2.301041966566193,1.4510904593409393,1.8462547769804247,2.8552709883583507,2.7265627697724737
"Cass County, Michigan",42.06225929,-85.90993949,0.00010162353124346991,0.0001023440939207,0.0001843456551836,0.0003216064388409,0.0005514824126183,0.0009410253256264,0.0016101472502484,0.002767925012862,0.0047661442522076,0.0081744580493232,0.0138817091805706,0.0232280376056997,0.0493958105041186,0.0606563738042637,0.0960791053690005,0.1555009136714097,0.2255989663728539,0.336458868075426,0.5581373449223589,0.760002344877965,0.9777915813429252,1.3821403845922418,1.8841829762771225,2.550312092997577,3.3977448593191943,4.425685559365457
"Cass County, Indiana",40.72939342,-86.25965362,0.004677585020381436,0.0031057742680144,0.0048133792569154,0.0072869915086164,0.0107919870228696,0.0156527764283761,0.0222535341453987,0.0310342163869288,0.042481233715164,0.1652804063064894,0.1661069693343543,0.0711383239676197,0.2261578889200095,0.1193068171095043,0.1571034437447046,0.2775912186912079,0.2467173729388118,0.3057792249421127,0.704381982360944,0.7013035477362256,0.385108932565614,0.8963151676700168,0.4266878013058257,0.5046998104032562,0.834159429497306,0.6031143804031827
"Hamilton County, Indiana",39.94240296,-86.10103966,0.004032844443578175,0.0031165413524869,0.0050398203893272,0.0078873961547553,0.0119902737801551,0.0177594646494068,0.0256939175678853,0.0363844729427882,0.050510616938314,0.0976705753867845,0.1163001311528527,0.1140332945046012,1.310364577703689,0.1045442367828575,0.1396854050364976,0.8574550800713926,0.1601069354604196,0.2234981245504403,0.453688927660542,0.5353637247690358,0.51583393271823,0.7911850587746793,0.9425169040925988,1.2648310847104305,1.7150007035448858,2.152379451015815
"Lawrence County, Indiana",38.87073858,-86.34789005,0.0004993657944771242,0.0005609193978324,0.0010566815510566,0.0018903798126911,0.0032339841094891,0.0053210067603315,0.0084595662927209,0.0130451717484308,0.0195713279141556,0.0286348482996034,0.0409311536800213,0.0572329372098803,0.1106225895895997,0.1025921131208694,0.1349791783419473,0.1924940845864519,0.2165121238411511,0.2664473548755164,0.5951906691175454,0.5908588848631665,0.3254958200335175,0.8343058837555347,0.3159042002474405,0.3616771626124874,0.6623642549134228,0.3715531403814446
