plant type,location name,year,product name,amount produced (tonne),amount sent (tonne),amount disposed (tonne),disposal cost ($)
PV Manufacturing Plant,"Luke Mill, Maryland",1,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",2,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",3,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",4,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",5,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",6,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",7,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",8,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",9,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",10,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",11,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",12,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",13,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",14,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",15,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",16,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",17,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",18,PV Modules,0.0,0.0,0.0,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",19,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",20,PV Modules,103954.8042,0.0,103954.8042,0.0
PV Manufacturing Plant,"Luke Mill, Maryland",21,PV Modules,2960.316745,0.0,2960.316745,0.0
