,0,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,longitude,latitude,FIPS,total waste
9,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p107_[Tonnes],0,0,0,0,2.67E-10,4.29E-08,9.13E-07,8.69E-06,5.28E-05,0.000238012,0.000866249,0.00267588,0.007261313,0.017736176,0.039688698,0.082462306,0.160787196,0.296780522,0.522317272,0.88174418,1.434855432,2.259957233,3.456700696,5.14814023,7.481163423,10.62404013,14.75939284,20.07050778,37.40392034,68.08553794,120.7444024,168.4186645,199.8331623,35.21419144,43.42533666,52.24578374,61.25014931,69.91042727,77.68826896,84.17307307,89.22753235,-86.34789005,38.87073858,18093,1174.867828
10,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p108_[Tonnes],0,0,0,0,1.38E-11,2.21E-09,4.71E-08,4.37E-07,2.49E-06,1.03E-05,3.46E-05,0.000101022,0.000265455,0.000639392,0.001425791,0.002966819,0.005803869,0.010750063,0.018974698,0.032097911,0.052291747,0.082380292,0.125926122,0.187282357,0.271579547,0.38460647,0.532539724,0.721490848,1.5084407,2.960455755,2.521152618,3.426817431,12.93856111,1.275676359,1.762480477,2.537701167,3.833726992,6.058172062,9.90073378,16.48939692,27.61180469,-87.22032662,37.49153121,21149,95.25629009
11,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p109_[Tonnes],0,0,0,0,1.40E-11,2.24E-09,4.84E-08,5.60E-07,4.84E-06,3.02E-05,0.000140162,0.000516899,0.001593258,0.004260281,0.010159297,0.022068742,0.044400328,0.083824531,0.150049459,0.256789309,0.422983968,0.674351838,1.045352342,1.581596726,2.342674173,3.405254471,4.866197705,6.845274365,10.04606231,14.7023779,47.82094178,67.68608406,87.18320668,24.16869276,33.82592053,46.68943559,63.59359848,85.52567513,113.6315716,149.1988928,193.5948885,-84.51931615,37.83050346,21113,959.4248716
12,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p11_[Tonnes],0,8.56E-07,8.13E-05,0.001108592,0.00676713,0.026838301,0.081529823,0.206855184,0.461265991,0.933774038,1.753727651,3.102263452,5.225194066,8.446628547,13.18182656,19.94670818,29.36013452,42.13363082,59.04198424,80.86784211,108.315285,141.8930225,181.7790368,227.6956837,278.8445014,1323.86382,266.2780333,315.4162903,899.4860858,2205.774073,882.8505118,1242.354996,986.0755989,251.7027155,327.4953745,419.0701162,527.6780605,654.4177018,800.4585159,967.3163086,1156.93972,-116.7176058,33.03174695,6073,14430.48361
13,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p110_[Tonnes],0,0,0,0,5.09E-12,8.17E-10,1.74E-08,1.61E-07,9.08E-07,3.72E-06,1.24E-05,3.62E-05,9.58E-05,0.000233262,0.00052691,0.001110361,0.002197325,0.004111413,0.007321068,0.012478977,0.020464504,0.032426366,0.049820584,0.074435458,0.108390682,0.154091704,0.214113563,0.290982432,0.590329123,1.13658102,0.861105675,1.145288406,5.702107137,0.455344428,0.541753342,0.628466092,0.712807088,0.796562162,0.891377217,1.026442754,1.258259347,-82.8503912,37.37099172,21119,16.71927758
14,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p111_[Tonnes],0,2.39E-10,5.34E-08,3.25E-06,4.42E-05,0.000285969,0.001204165,0.003854886,0.010230099,0.023713468,0.049651376,0.096061695,0.174502086,0.301098639,0.497698853,0.793065419,1.22396435,1.835917637,2.68328893,3.828264737,5.338217424,7.280952494,9.717546243,12.69298471,16.22569747,20.57483321,60.25150758,57.7947239,56.89675109,136.3676732,48.66140653,67.19724671,143.883528,18.54710971,23.06413195,28.07040196,33.43797145,39.02427184,44.72728553,50.55885416,56.71198395,-81.83937601,41.28166353,39035,948.547929
15,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p112_[Tonnes],0,1.04E-07,9.90E-06,0.000139789,0.0008996,0.003777142,0.012106275,0.03219975,0.07474705,0.156485437,0.302137921,0.546589034,0.937222003,1.536251986,2.422750326,3.693864944,5.464502021,7.864447889,11.03162246,15.09999483,20.18089137,26.3373353,33.55308658,41.70149809,50.52395444,179.4770267,120.5825399,113.6467009,115.7502522,292.5821165,58.50474314,82.65703771,111.8447798,44.41623475,60.47626635,81.01187796,106.7944796,138.5545741,176.8846045,222.086687,273.9427701,-82.81856565,40.17734323,39041,2400.689206
16,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p113_[Tonnes],0,1.14E-08,1.09E-06,1.56E-05,0.000102655,0.000439664,0.001434343,0.003874227,0.009117641,0.019329609,0.037763689,0.069088366,0.119754081,0.198390839,0.3162073,0.48733308,0.729010099,1.061495618,1.507494462,2.090905441,2.834674531,3.757637433,4.870459255,6.171181082,7.641446886,22.43721342,19.69504391,19.09887199,25.2600065,63.78915364,8.762778335,11.99516755,22.95953944,8.786046678,11.08492589,13.70979925,16.63398927,19.83524802,23.33306946,27.24875674,31.88662643,-83.9413805,39.78941957,39057,378.4433936
17,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p114_[Tonnes],0,0,9.44E-09,9.06E-07,1.30E-05,8.58E-05,0.000364774,0.001176968,0.003150967,0.007377448,0.015614997,0.030547627,0.056139842,0.098207629,0.165307844,0.269994078,0.430459671,0.672581266,1.032390896,1.559021804,2.318177884,3.396181183,4.904679415,6.986167787,9.82060218,13.63351179,29.623918,34.02607008,49.7752442,102.7183417,52.87650958,72.86623483,99.28807954,115.1930752,150.0797482,192.1127848,241.7006735,299.0860239,364.4593335,438.1640484,520.9242936,-84.23150769,39.20877458,39025,2808.296135
18,WasteEOL_Module_95-by-35_Elec.Adv_DR_CdTe_p115_[Tonnes],0,3.49E-09,3.93E-07,1.04E-05,0.000112268,0.000666193,0.002695,0.008441318,0.022110926,0.050824092,0.105788324,0.203698693,0.368359112,0.632489524,1.039622355,1.64589794,2.5214412,3.750833248,5.431988489,7.672543458,10.58273469,14.26382707,18.79165746,24.19602429,30.43864282,41.43288915,115.1717994,108.0034442,114.1287042,292.7056963,44.00637207,61.54719336,75.37670953,23.41508151,30.45413803,38.94336025,48.98604143,60.66641857,74.072507,89.32864559,106.6186139,-79.86635294,40.37731547,42003,1446.588024
