product name,location name,latitude (deg),longitude (deg),year,amount (tonne),amount disposed (tonne),marginal cost ($/tonne),acquisition cost ($),disposal cost ($)
PV Module,"Gila County, Arizona",34.183878,-111.605691,1,1043.1919571396388,195.38,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,2,635.1475282263033,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,3,938.0848234518934,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,4,1348.3910171894743,66.77,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,5,1889.5137976371784,66.77,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,6,2584.086656504568,66.77,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,7,3450.609352143663,66.77,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,8,5268.126672702451,163.42,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,9,5650.134529034386,8.45,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,10,33139.848755122,106.85,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,11,30975.200561733913,170.98,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,12,3428.3997978954376,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,13,24442.302973552665,271.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,14,4161.426687001118,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,15,5250.590630202278,8.45,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,16,24716.32864876948,275.14,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,17,5534.057484583687,8.45,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,18,6574.603793505578,8.45,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,19,21935.180965033054,559.3,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,20,19567.47000837299,88.46,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,21,3896.0139332883396,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,22,10661.669373183808,20.25,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,23,3301.891211666294,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,24,3598.759802654417,2.47,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,25,7254.551004661043,10.86,0.0,0.0,0.0
PV Module,"Gila County, Arizona",34.183878,-111.605691,26,2833.5295136471173,2.55,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,1,2179.677543826088,210.8,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,2,1357.1880439458582,17.9,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,3,2048.47538206562,17.9,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,4,3018.090077604651,82.2,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,5,4346.4994174720005,82.96,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,6,6124.939539240654,82.96,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,7,8451.831186632866,90.93,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,8,44351.33118084062,193.91,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,9,11962.765992780014,7.4,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,10,33953.77918267358,112.38,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,11,36531.50192136276,186.7,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,12,22740.17797841163,9.97,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,13,159135.04709284095,300.72,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,14,27937.750899535084,12.41,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,15,35316.396908110924,14.65,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,16,161879.83471901302,304.68,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,17,38037.81170691914,17.44,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,18,45367.05128130604,19.75,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,19,151119.2694869181,589.62,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,20,135355.29464942508,118.62,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,21,28509.122892938656,12.41,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,22,71386.83827449061,44.86,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,23,27922.367507504576,12.41,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,24,31786.545225850336,14.65,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,25,56678.166090033934,37.34,0.0,0.0,0.0
PV Module,"San Bernardino, California",35.120104,-117.159039,26,32524.214888802097,14.82,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,1,0.5850675633285305,187.49,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,2,0.5325995531861866,10.48,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,3,0.9194671860963514,44.36,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,4,1.5263403108065692,78.0,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,5,2.4474093962970276,80.08,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,6,3.8044320363742856,80.08,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,7,5.750158857878808,80.08,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,8,8.470109862458127,119.58,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,9,12.181248370432453,40.58,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,10,17.125495190975016,85.5,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,11,23.555406938856216,127.76,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,12,31.708932468052623,26.99,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,13,199.7491455842242,219.28,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,14,41.94727761603922,10.48,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,15,53.777323575667886,10.48,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,16,211.66153479643793,211.88,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,17,64.86155156457522,10.48,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,18,78.73153023024243,17.89,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,19,189.16005439280525,482.05,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,20,181.09069853514814,24.39,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,21,83.66013442855933,10.48,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,22,242.30524473008086,26.79,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,23,68.17565623050541,14.07,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,24,75.8153987556476,14.07,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,25,164.54726581587144,55.13,0.0,0.0,0.0
PV Module,"Sac County, Iowa",42.419352,-95.026345,26,65.57600281220735,14.73,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,1,0.8920550579715698,203.04,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,2,0.5709666305481952,11.81,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,3,0.8701816184642331,48.37,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,4,1.2969146513553051,88.97,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,5,1.8951772395342228,88.97,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,6,2.723897966810038,88.97,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,7,3.8667375016695074,88.97,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,8,5.4503847536495105,131.01,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,9,7.675645947322575,38.06,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,10,32.640036902130134,102.01,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,11,34.28298817458278,136.71,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,12,17.046319224895264,18.3,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,13,49.31369180516165,225.4,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,14,41.5242838228897,12.1,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,15,65.70474684528668,21.44,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,16,122.50180336731296,225.45,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,17,154.33454080782536,12.37,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,18,233.39344671594375,29.09,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,19,363.2077828921747,473.27,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,20,518.9440193398616,27.42,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,21,720.8073512674442,11.81,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,22,1111.3378850193278,39.26,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,23,1403.8386772674257,18.93,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,24,1935.8856456170547,20.94,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,25,2675.008089514806,77.14,0.0,0.0,0.0
PV Module,"Richland County, Wisconsin",43.415603,-90.499373,26,3487.2644045294323,30.8,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,1,3.0680730926455957,188.3,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,2,4.0304958434192315,2.36,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,3,8.261212363901606,2.51,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,4,15.92486362970458,64.39,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,5,29.094248646634398,64.39,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,6,50.72544896627803,64.39,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,7,84.8968788279023,64.39,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,8,137.07206745793295,132.08,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,9,214.37093210781873,2.36,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,10,325.8207218415981,111.22,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,11,482.53769557144057,130.09,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,12,697.7629695946157,2.36,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,13,1190.8079437912963,231.88,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,14,1350.2574402603168,2.36,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,15,1833.0667107170939,2.36,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,16,2623.8112488460133,237.5,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,17,3150.6843194012595,4.71,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,18,4017.846180673623,16.24,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,19,5809.122938084271,490.08,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,20,6717.4367901833175,47.6,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,21,6950.283306691557,16.78,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,22,12920.608595080477,82.37,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,23,8093.976658146103,20.8,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,24,9111.72841837767,23.86,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,25,12649.174335342257,117.48,0.0,0.0,0.0
PV Module,"Powhatan County, Virginia",37.641073,-78.022226,26,9932.718666310124,30.26,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,1,0.1133294405222221,191.31,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,2,0.13426007914778731,5.36,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,3,0.2604357306012698,5.52,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,4,0.47773703813131607,67.4,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,5,0.8348066231442444,67.4,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,6,1.398311741171421,67.4,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,7,2.2568651773485215,67.4,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,8,3.5249036476142597,135.08,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,9,5.346000810461632,5.36,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,10,7.894750498837286,114.88,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,11,11.37588909813442,131.55,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,12,16.018748926560598,5.36,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,13,35.949348148422175,233.4,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,14,28.70024020105799,5.36,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,15,38.01079532584308,5.36,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,16,61.92496807409374,239.36,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,17,60.809253657128544,7.71,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,18,75.34448421771008,19.24,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,19,105.07643921618227,487.52,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,20,117.72882100516439,45.04,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,21,116.61736948660204,16.97,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,22,366.9611785397175,81.43,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,23,86.70814228084797,22.55,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,24,97.05004467055484,23.84,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,25,237.62750421047966,113.41,0.0,0.0,0.0
PV Module,"Warren County, Virginia",38.791108,-78.257714,26,79.74744255709241,27.62,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,1,0.11524960411063416,211.92,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,2,0.14150594983092402,14.74,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,3,0.2769630763743527,33.28,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,4,0.5108300289681263,86.65,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,5,0.8954388172102333,86.65,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,6,1.5022190252162562,86.65,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,7,2.425656914400219,86.65,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,8,3.7870881253953628,143.47,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,9,5.737725215874831,29.83,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,10,8.45994169093691,86.65,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,11,12.165310442651514,142.86,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,12,17.08723651758736,30.45,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,13,32.132630214999196,240.09,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,14,30.866778160585703,1.92,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,15,40.633431451505274,17.94,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,16,60.1892170098005,243.91,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,17,64.67247804533616,1.92,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,18,79.2162696711978,17.94,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,19,117.77167907489216,534.61,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,20,126.91126884938728,68.21,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,21,112.50716503385915,17.94,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,22,388.17373691817573,27.42,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,23,65.25496366309935,1.92,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,24,66.71682252953889,9.93,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,25,211.1411860574084,27.42,0.0,0.0,0.0
PV Module,"Judith Basin County, Montana",47.249484,-110.223112,26,14.751039925746328,1.92,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,1,0.013040819563364156,185.54,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,2,0.0151883124557699,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,3,0.0291826771366494,10.74,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,4,0.0530676023399881,67.12,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,5,0.09199224541828491,67.12,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,6,0.1529461579804946,67.12,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,7,0.2451245448772831,67.12,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,8,0.3802669367875536,129.15,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,9,0.5729073151571364,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,10,0.8404365828195975,95.26,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,11,1.2028282727072184,113.9,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,12,1.6818180258803141,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,13,3.8360034918410744,209.41,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,14,2.958948425944432,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,15,3.883769003711324,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,16,6.384471222811088,215.02,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,17,6.063540896832459,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,18,7.411580862867899,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,19,11.104866048835488,465.47,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,20,11.920692633131335,25.88,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,21,10.456040227711279,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,22,36.84759249660326,57.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,23,6.125978255590339,5.09,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,24,6.6598664876569975,7.67,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,25,21.2925899076675,95.77,0.0,0.0,0.0
PV Module,"Knott County, Kentucky",37.370992,-82.850391,26,4.073286472624337,22.67,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,1,43.13018951329762,202.99,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,2,25.722484968164448,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,3,37.66993219745697,7.97,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,4,53.720588144166626,72.2,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,5,74.73295805400295,72.2,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,6,101.52040574370402,72.2,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,7,134.72275199788314,72.2,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,8,175.6813598321696,134.86,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,9,220.90480717774778,9.53,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,10,1449.2505706145591,88.37,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,11,1340.8588715140072,125.35,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,12,88.89867780511997,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,13,175.27703524404356,202.59,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,14,168.29375718948847,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,15,227.6412336009126,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,16,347.5869604267769,202.75,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,17,385.91528985649575,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,18,491.1558002552049,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,19,813.1928430747091,481.98,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,20,899.9223509711722,21.54,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,21,810.0470847375143,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,22,1349.8708842330238,9.86,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,23,1002.4550911813819,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,24,1137.8554749216814,5.62,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,25,1482.2681410523053,28.33,0.0,0.0,0.0
PV Module,"Hays County, Texas",30.142906,-98.028191,26,1315.4398216491174,14.61,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,1,3.6546343337411225,184.42,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,2,5.08757518853652,3.63,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,3,10.631109694153873,20.74,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,4,20.776251972197336,70.21,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,5,38.34081279473918,70.21,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,6,67.36022301471611,70.21,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,7,113.43114386597156,70.21,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,8,184.10147082841425,125.2,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,9,289.29190339862737,15.21,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,10,441.71635648551495,91.45,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,11,657.241269395605,111.22,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,12,955.0856793615445,7.04,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,13,1477.3183450535807,210.7,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,14,1881.243578134757,3.63,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,15,2568.4190581092817,3.63,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,16,3546.521046084979,216.13,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,17,4495.404586039743,3.63,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,18,5779.384901241623,5.08,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,19,8169.280292741767,475.02,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,20,9652.334110166767,36.95,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,21,10466.130220865438,5.26,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,22,19503.53310352972,64.96,0.0,0.0,0.0
PV Module,"Clarendon County, South Carolina",33.666562,-80.470185,23,12746.728642036767,9.2,0.0,0.0,0.0
